"","Y","L","Env","tj","ri","Group","G","adjmean","se","ErrVar","w"
"425","2014","Kustia","2014-Kustia",2014,1980,"Medium","BR11",5.81333333333334,0.305513471849393,0.09333848148147,10.7136947604887
"749","2014","Kustia","2014-Kustia",2014,1988,"Long","BR22",6.17333333333333,0.305513471849393,0.09333848148147,10.7136947604887
"1073","2014","Kustia","2014-Kustia",2014,1988,"Long","BR23",5.19333333333333,0.305513471849393,0.09333848148147,10.7136947604887
"1397","2014","Kustia","2014-Kustia",2014,1992,"Medium","BR25",5.18666666666667,0.305513471849393,0.09333848148147,10.7136947604887
"1721","2014","Kustia","2014-Kustia",2014,1973,"Medium","BR3",5,0.305513471849393,0.09333848148147,10.7136947604887
"2045","2014","Kustia","2014-Kustia",2014,1975,"Medium","BR4",4.91,0.305513471849393,0.09333848148147,10.7136947604887
"2369","2014","Kustia","2014-Kustia",2014,1976,"Aromatic","BR5",4.36333333333333,0.305513471849393,0.09333848148147,10.7136947604887
"2693","2014","Kustia","2014-Kustia",2014,1994,"Medium","BRRI dhan30",5.13666666666667,0.305513471849393,0.09333848148147,10.7136947604887
"3017","2014","Kustia","2014-Kustia",2014,1994,"Medium","BRRI dhan31",5.51333333333333,0.305513471849393,0.09333848148147,10.7136947604887
"3341","2014","Kustia","2014-Kustia",2014,1994,"Medium","BRRI dhan32",5.24666666666667,0.305513471849393,0.09333848148147,10.7136947604887
"3664","2014","Kustia","2014-Kustia",2014,1997,"Short","BRRI dhan33",5.34,0.305513471849393,0.09333848148147,10.7136947604887
"3988","2014","Kustia","2014-Kustia",2014,1997,"Aromatic","BRRI dhan34",4.54333333333333,0.305513471849393,0.09333848148147,10.7136947604887
"4312","2014","Kustia","2014-Kustia",2014,1998,"Aromatic","BRRI dhan37",4.29,0.305513471849393,0.09333848148147,10.7136947604887
"4636","2014","Kustia","2014-Kustia",2014,1998,"Aromatic","BRRI dhan38",3.81333333333333,0.305513471849393,0.09333848148147,10.7136947604887
"4960","2014","Kustia","2014-Kustia",2014,1999,"Short","BRRI dhan39",4.79333333333333,0.305513471849393,0.09333848148147,10.7136947604887
"5270","2014","Kustia","2014-Kustia",2014,2003,"Stress","BRRI dhan40",5.17333333333333,0.305513471849393,0.0933384814814699,10.7136947604887
"5552","2014","Kustia","2014-Kustia",2014,2003,"Stress","BRRI dhan41",5.17,0.305513471849393,0.0933384814814699,10.7136947604887
"5811","2014","Kustia","2014-Kustia",2014,2005,"Stress","BRRI dhan44",5.48666666666667,0.305513471849393,0.09333848148147,10.7136947604887
"6014","2014","Kustia","2014-Kustia",2014,2007,"Long","BRRI dhan46",6.14333333333333,0.305513471849393,0.0933384814814699,10.7136947604887
"6176","2014","Kustia","2014-Kustia",2014,2008,"Medium","BRRI dhan49",5.51,0.305513471849393,0.0933384814814699,10.7136947604887
"6290","2014","Kustia","2014-Kustia",2014,2010,"Stress","BRRI dhan51",5.68333333333333,0.305513471849393,0.0933384814814699,10.7136947604887
"6386","2014","Kustia","2014-Kustia",2014,2010,"Stress","BRRI dhan52",4.84333333333333,0.305513471849393,0.0933384814814699,10.7136947604887
"6472","2014","Kustia","2014-Kustia",2014,2010,"Short","BRRI dhan53",5.56666666666667,0.216030647688551,0.046669240740735,21.4273895209775
"6604","2014","Kustia","2014-Kustia",2014,2010,"Stress","BRRI dhan54",6.05,0.305513471849393,0.0933384814814699,10.7136947604887
"6670","2014","Kustia","2014-Kustia",2014,2011,"Stress","BRRI dhan56",4.45,0.305513471849393,0.0933384814814699,10.7136947604887
"6736","2014","Kustia","2014-Kustia",2014,2011,"Short","BRRI dhan57",4.00666666666667,0.216030647688551,0.0466692407407349,21.4273895209775
"6854","2014","Kustia","2014-Kustia",2014,2013,"Short","BRRI dhan62",2.57333333333333,0.305513471849393,0.0933384814814699,10.7136947604887
"102","2014","Sonagazi","2014-Sonagazi",2014,1980,"Long","BR10",3.27000000000001,0.100652623499266,0.0101309506172851,98.7074202389099
"426","2014","Sonagazi","2014-Sonagazi",2014,1980,"Medium","BR11",3.94,0.100652623499266,0.0101309506172851,98.7074202389099
"750","2014","Sonagazi","2014-Sonagazi",2014,1988,"Long","BR22",3.43333333333333,0.100652623499266,0.0101309506172851,98.7074202389099
"1074","2014","Sonagazi","2014-Sonagazi",2014,1988,"Long","BR23",4.01333333333333,0.100652623499266,0.0101309506172851,98.7074202389099
"1398","2014","Sonagazi","2014-Sonagazi",2014,1992,"Medium","BR25",2.78,0.100652623499266,0.0101309506172851,98.7074202389099
"1722","2014","Sonagazi","2014-Sonagazi",2014,1973,"Medium","BR3",3.72333333333333,0.100652623499266,0.0101309506172851,98.7074202389099
"2046","2014","Sonagazi","2014-Sonagazi",2014,1975,"Medium","BR4",3.33,0.100652623499266,0.0101309506172851,98.7074202389099
"2370","2014","Sonagazi","2014-Sonagazi",2014,1976,"Aromatic","BR5",2.99333333333333,0.100652623499266,0.0101309506172851,98.7074202389099
"2694","2014","Sonagazi","2014-Sonagazi",2014,1994,"Medium","BRRI dhan30",2.97333333333333,0.100652623499266,0.0101309506172851,98.7074202389099
"3018","2014","Sonagazi","2014-Sonagazi",2014,1994,"Medium","BRRI dhan31",3.06666666666667,0.100652623499266,0.0101309506172851,98.7074202389099
"3342","2014","Sonagazi","2014-Sonagazi",2014,1994,"Medium","BRRI dhan32",2.43666666666667,0.100652623499266,0.0101309506172851,98.7074202389099
"3665","2014","Sonagazi","2014-Sonagazi",2014,1997,"Short","BRRI dhan33",3.34,0.100652623499266,0.0101309506172851,98.7074202389099
"3989","2014","Sonagazi","2014-Sonagazi",2014,1997,"Aromatic","BRRI dhan34",3.71,0.100652623499266,0.0101309506172851,98.7074202389099
"4313","2014","Sonagazi","2014-Sonagazi",2014,1998,"Aromatic","BRRI dhan37",2.52,0.100652623499266,0.0101309506172851,98.7074202389099
"4637","2014","Sonagazi","2014-Sonagazi",2014,1998,"Aromatic","BRRI dhan38",2.89333333333333,0.100652623499266,0.0101309506172851,98.70742023891
"4961","2014","Sonagazi","2014-Sonagazi",2014,1999,"Short","BRRI dhan39",3.28333333333333,0.100652623499266,0.0101309506172851,98.70742023891
"5271","2014","Sonagazi","2014-Sonagazi",2014,2003,"Stress","BRRI dhan40",3.30666666666667,0.100652623499266,0.0101309506172851,98.70742023891
"5553","2014","Sonagazi","2014-Sonagazi",2014,2003,"Stress","BRRI dhan41",3.96666666666667,0.100652623499266,0.0101309506172851,98.70742023891
"5812","2014","Sonagazi","2014-Sonagazi",2014,2005,"Stress","BRRI dhan44",3.97333333333333,0.100652623499266,0.0101309506172851,98.70742023891
"6015","2014","Sonagazi","2014-Sonagazi",2014,2007,"Long","BRRI dhan46",5.05333333333333,0.100652623499266,0.0101309506172851,98.70742023891
"6177","2014","Sonagazi","2014-Sonagazi",2014,2008,"Medium","BRRI dhan49",3.63666666666667,0.100652623499266,0.0101309506172851,98.70742023891
"6291","2014","Sonagazi","2014-Sonagazi",2014,2010,"Stress","BRRI dhan51",3.51666666666667,0.100652623499266,0.0101309506172851,98.70742023891
"6387","2014","Sonagazi","2014-Sonagazi",2014,2010,"Stress","BRRI dhan52",3.72666666666667,0.100652623499266,0.0101309506172851,98.70742023891
"6473","2014","Sonagazi","2014-Sonagazi",2014,2010,"Short","BRRI dhan53",3.57,0.0711721526205476,0.00506547530864253,197.41484047782
"6605","2014","Sonagazi","2014-Sonagazi",2014,2010,"Stress","BRRI dhan54",4.24666666666667,0.100652623499266,0.0101309506172851,98.70742023891
"6671","2014","Sonagazi","2014-Sonagazi",2014,2011,"Stress","BRRI dhan56",3.32,0.100652623499266,0.0101309506172851,98.70742023891
"6737","2014","Sonagazi","2014-Sonagazi",2014,2011,"Short","BRRI dhan57",1.33,0.0711721526205476,0.00506547530864252,197.41484047782
"6855","2014","Sonagazi","2014-Sonagazi",2014,2013,"Short","BRRI dhan62",2.95333333333333,0.100652623499266,0.0101309506172851,98.70742023891
"103","2014","Comilla","2014-Comilla",2014,1980,"Long","BR10",5.74333333333329,0.182908899757291,0.0334556656104229,29.8903035331766
"427","2014","Comilla","2014-Comilla",2014,1980,"Medium","BR11",4.26,0.182908899757291,0.0334556656104229,29.8903035331767
"751","2014","Comilla","2014-Comilla",2014,1988,"Long","BR22",4.827466743,0.182908899757291,0.0334556656104229,29.8903035331767
"1075","2014","Comilla","2014-Comilla",2014,1988,"Long","BR23",4.96,0.182908899757291,0.0334556656104229,29.8903035331767
"1399","2014","Comilla","2014-Comilla",2014,1992,"Medium","BR25",3.98,0.182908899757291,0.0334556656104229,29.8903035331767
"1723","2014","Comilla","2014-Comilla",2014,1973,"Medium","BR3",3.36333333333333,0.182908899757291,0.0334556656104229,29.8903035331767
"2047","2014","Comilla","2014-Comilla",2014,1975,"Medium","BR4",4.10333333333333,0.182908899757291,0.0334556656104229,29.8903035331767
"2371","2014","Comilla","2014-Comilla",2014,1976,"Aromatic","BR5",3.07316043,0.182908899757291,0.0334556656104229,29.8903035331767
"2695","2014","Comilla","2014-Comilla",2014,1994,"Medium","BRRI dhan30",4.83666666666667,0.182908899757291,0.0334556656104229,29.8903035331767
"3019","2014","Comilla","2014-Comilla",2014,1994,"Medium","BRRI dhan31",4.92,0.182908899757291,0.0334556656104229,29.8903035331767
"3343","2014","Comilla","2014-Comilla",2014,1994,"Medium","BRRI dhan32",4.54666666666667,0.182908899757291,0.0334556656104229,29.8903035331767
"3666","2014","Comilla","2014-Comilla",2014,1997,"Short","BRRI dhan33",3.16,0.182908899757291,0.0334556656104229,29.8903035331767
"3990","2014","Comilla","2014-Comilla",2014,1997,"Aromatic","BRRI dhan34",2.8,0.182908899757291,0.0334556656104229,29.8903035331767
"4314","2014","Comilla","2014-Comilla",2014,1998,"Aromatic","BRRI dhan37",3.33,0.182908899757291,0.0334556656104229,29.8903035331767
"4638","2014","Comilla","2014-Comilla",2014,1998,"Aromatic","BRRI dhan38",3.29,0.182908899757291,0.0334556656104229,29.8903035331767
"4962","2014","Comilla","2014-Comilla",2014,1999,"Short","BRRI dhan39",3.85,0.182908899757291,0.0334556656104229,29.8903035331767
"5272","2014","Comilla","2014-Comilla",2014,2003,"Stress","BRRI dhan40",4.1,0.182908899757291,0.0334556656104229,29.8903035331767
"5554","2014","Comilla","2014-Comilla",2014,2003,"Stress","BRRI dhan41",4.43333333333333,0.182908899757291,0.0334556656104229,29.8903035331767
"5813","2014","Comilla","2014-Comilla",2014,2005,"Stress","BRRI dhan44",5.05666666666667,0.182908899757291,0.0334556656104229,29.8903035331767
"6016","2014","Comilla","2014-Comilla",2014,2007,"Long","BRRI dhan46",4.97666666666667,0.182908899757291,0.0334556656104229,29.8903035331767
"6178","2014","Comilla","2014-Comilla",2014,2008,"Medium","BRRI dhan49",5.25333333333333,0.182908899757291,0.0334556656104229,29.8903035331767
"6292","2014","Comilla","2014-Comilla",2014,2010,"Stress","BRRI dhan51",4.23666666666667,0.182908899757291,0.0334556656104229,29.8903035331767
"6388","2014","Comilla","2014-Comilla",2014,2010,"Stress","BRRI dhan52",4.64333333333333,0.182908899757291,0.0334556656104229,29.8903035331767
"6474","2014","Comilla","2014-Comilla",2014,2010,"Short","BRRI dhan53",4.06,0.129336123357751,0.0167278328052114,59.7806070663533
"6606","2014","Comilla","2014-Comilla",2014,2010,"Stress","BRRI dhan54",4.05,0.182908899757291,0.0334556656104229,29.8903035331767
"6672","2014","Comilla","2014-Comilla",2014,2011,"Stress","BRRI dhan56",3.48666666666667,0.182908899757291,0.0334556656104229,29.8903035331767
"6738","2014","Comilla","2014-Comilla",2014,2011,"Short","BRRI dhan57",3.25,0.129336123357751,0.0167278328052114,59.7806070663533
"6856","2014","Comilla","2014-Comilla",2014,2013,"Short","BRRI dhan62",3.17,0.182908899757291,0.0334556656104229,29.8903035331767
"104","2014","Gazipur","2014-Gazipur",2014,1980,"Long","BR10",6.86666666666668,0.268201673452769,0.071932137642866,13.901991971445
"428","2014","Gazipur","2014-Gazipur",2014,1980,"Medium","BR11",7.16666666666667,0.26820167345277,0.0719321376428661,13.901991971445
"752","2014","Gazipur","2014-Gazipur",2014,1988,"Long","BR22",6.28666666666666,0.26820167345277,0.0719321376428661,13.901991971445
"1076","2014","Gazipur","2014-Gazipur",2014,1988,"Long","BR23",5.33333333333333,0.26820167345277,0.0719321376428661,13.901991971445
"1400","2014","Gazipur","2014-Gazipur",2014,1992,"Medium","BR25",5.03333333333333,0.26820167345277,0.0719321376428661,13.901991971445
"1724","2014","Gazipur","2014-Gazipur",2014,1973,"Medium","BR3",5.36666666666667,0.26820167345277,0.0719321376428661,13.901991971445
"2048","2014","Gazipur","2014-Gazipur",2014,1975,"Medium","BR4",6.38333333333333,0.26820167345277,0.0719321376428661,13.901991971445
"2372","2014","Gazipur","2014-Gazipur",2014,1976,"Aromatic","BR5",4.33333333333333,0.26820167345277,0.0719321376428662,13.901991971445
"2696","2014","Gazipur","2014-Gazipur",2014,1994,"Medium","BRRI dhan30",5.43333333333333,0.26820167345277,0.0719321376428661,13.901991971445
"3020","2014","Gazipur","2014-Gazipur",2014,1994,"Medium","BRRI dhan31",5.75,0.26820167345277,0.0719321376428661,13.901991971445
"3344","2014","Gazipur","2014-Gazipur",2014,1994,"Medium","BRRI dhan32",3.6,0.26820167345277,0.0719321376428661,13.901991971445
"3667","2014","Gazipur","2014-Gazipur",2014,1997,"Short","BRRI dhan33",5.51666666666667,0.26820167345277,0.0719321376428661,13.901991971445
"3991","2014","Gazipur","2014-Gazipur",2014,1997,"Aromatic","BRRI dhan34",3.41666666666666,0.26820167345277,0.0719321376428661,13.901991971445
"4315","2014","Gazipur","2014-Gazipur",2014,1998,"Aromatic","BRRI dhan37",3.51666666666667,0.26820167345277,0.0719321376428661,13.901991971445
"4639","2014","Gazipur","2014-Gazipur",2014,1998,"Aromatic","BRRI dhan38",4.94,0.26820167345277,0.0719321376428661,13.901991971445
"4963","2014","Gazipur","2014-Gazipur",2014,1999,"Short","BRRI dhan39",5.54,0.26820167345277,0.0719321376428661,13.901991971445
"5273","2014","Gazipur","2014-Gazipur",2014,2003,"Stress","BRRI dhan40",6.78666666666667,0.26820167345277,0.0719321376428661,13.901991971445
"5555","2014","Gazipur","2014-Gazipur",2014,2003,"Stress","BRRI dhan41",5.54666666666667,0.26820167345277,0.0719321376428661,13.901991971445
"5814","2014","Gazipur","2014-Gazipur",2014,2005,"Stress","BRRI dhan44",6.63333333333333,0.26820167345277,0.0719321376428661,13.901991971445
"6017","2014","Gazipur","2014-Gazipur",2014,2007,"Long","BRRI dhan46",5.81666666666667,0.26820167345277,0.0719321376428661,13.901991971445
"6179","2014","Gazipur","2014-Gazipur",2014,2008,"Medium","BRRI dhan49",6.81,0.26820167345277,0.0719321376428661,13.901991971445
"6293","2014","Gazipur","2014-Gazipur",2014,2010,"Stress","BRRI dhan51",6.446429593,0.26820167345277,0.0719321376428661,13.901991971445
"6389","2014","Gazipur","2014-Gazipur",2014,2010,"Stress","BRRI dhan52",6.5,0.26820167345277,0.0719321376428661,13.901991971445
"6475","2014","Gazipur","2014-Gazipur",2014,2010,"Short","BRRI dhan53",4.34666666666667,0.189647222024033,0.0359660688214331,27.80398394289
"6607","2014","Gazipur","2014-Gazipur",2014,2010,"Stress","BRRI dhan54",7,0.26820167345277,0.0719321376428661,13.901991971445
"6673","2014","Gazipur","2014-Gazipur",2014,2011,"Stress","BRRI dhan56",4.59333333333333,0.26820167345277,0.0719321376428661,13.901991971445
"6739","2014","Gazipur","2014-Gazipur",2014,2011,"Short","BRRI dhan57",3.83333333333333,0.189647222024033,0.035966068821433,27.80398394289
"105","2014","Rajshahi","2014-Rajshahi",2014,1980,"Long","BR10",6.33500000000001,0.412596012139439,0.170235469233368,5.8742164867484
"429","2014","Rajshahi","2014-Rajshahi",2014,1980,"Medium","BR11",5.00010077533333,0.412596012139439,0.170235469233368,5.87421648674841
"753","2014","Rajshahi","2014-Rajshahi",2014,1988,"Long","BR22",4.86040310066667,0.412596012139439,0.170235469233368,5.87421648674841
"1077","2014","Rajshahi","2014-Rajshahi",2014,1988,"Long","BR23",4.82708527166667,0.412596012139439,0.170235469233368,5.87421648674841
"1401","2014","Rajshahi","2014-Rajshahi",2014,1992,"Medium","BR25",6.45218604633333,0.412596012139439,0.170235469233368,5.8742164867484
"1725","2014","Rajshahi","2014-Rajshahi",2014,1973,"Medium","BR3",4.82668217066667,0.412596012139439,0.170235469233368,5.8742164867484
"2049","2014","Rajshahi","2014-Rajshahi",2014,1975,"Medium","BR4",6.57006976733333,0.412596012139439,0.170235469233368,5.8742164867484
"2373","2014","Rajshahi","2014-Rajshahi",2014,1976,"Aromatic","BR5",3.68934108533333,0.412596012139439,0.170235469233368,5.8742164867484
"2697","2014","Rajshahi","2014-Rajshahi",2014,1994,"Medium","BRRI dhan30",5.74193798433333,0.412596012139439,0.170235469233368,5.8742164867484
"3021","2014","Rajshahi","2014-Rajshahi",2014,1994,"Medium","BRRI dhan31",5.16693798433333,0.412596012139439,0.170235469233368,5.87421648674841
"3345","2014","Rajshahi","2014-Rajshahi",2014,1994,"Medium","BRRI dhan32",5.81495348833333,0.412596012139439,0.170235469233368,5.87421648674841
"3668","2014","Rajshahi","2014-Rajshahi",2014,1997,"Short","BRRI dhan33",3.74682170533333,0.412596012139439,0.170235469233368,5.8742164867484
"3992","2014","Rajshahi","2014-Rajshahi",2014,1997,"Aromatic","BRRI dhan34",4.61027131766667,0.412596012139439,0.170235469233368,5.87421648674841
"4316","2014","Rajshahi","2014-Rajshahi",2014,1998,"Aromatic","BRRI dhan37",4.06981395366667,0.412596012139439,0.170235469233368,5.87421648674841
"4640","2014","Rajshahi","2014-Rajshahi",2014,1998,"Aromatic","BRRI dhan38",3.81917829433333,0.412596012139439,0.170235469233368,5.87421648674841
"4964","2014","Rajshahi","2014-Rajshahi",2014,1999,"Short","BRRI dhan39",5.78631007766667,0.412596012139439,0.170235469233368,5.87421648674841
"5274","2014","Rajshahi","2014-Rajshahi",2014,2003,"Stress","BRRI dhan40",6.23875193833333,0.412596012139439,0.170235469233368,5.87421648674841
"5556","2014","Rajshahi","2014-Rajshahi",2014,2003,"Stress","BRRI dhan41",5.82891472866667,0.412596012139439,0.170235469233368,5.87421648674841
"5815","2014","Rajshahi","2014-Rajshahi",2014,2005,"Stress","BRRI dhan44",6.28068217066667,0.412596012139439,0.170235469233368,5.87421648674841
"6018","2014","Rajshahi","2014-Rajshahi",2014,2007,"Long","BRRI dhan46",6.142844961,0.412596012139439,0.170235469233368,5.87421648674841
"6180","2014","Rajshahi","2014-Rajshahi",2014,2008,"Medium","BRRI dhan49",5.17148062,0.412596012139439,0.170235469233368,5.87421648674841
"6294","2014","Rajshahi","2014-Rajshahi",2014,2010,"Stress","BRRI dhan51",6.260139535,0.412596012139439,0.170235469233368,5.87421648674841
"6390","2014","Rajshahi","2014-Rajshahi",2014,2010,"Stress","BRRI dhan52",5.180844961,0.412596012139439,0.170235469233368,5.87421648674841
"6476","2014","Rajshahi","2014-Rajshahi",2014,2010,"Short","BRRI dhan53",5.25418604633333,0.291749438074324,0.0851177346166839,11.7484329734968
"6608","2014","Rajshahi","2014-Rajshahi",2014,2010,"Stress","BRRI dhan54",6.44765891466667,0.412596012139439,0.170235469233368,5.87421648674841
"6674","2014","Rajshahi","2014-Rajshahi",2014,2011,"Stress","BRRI dhan56",4.52235658933333,0.412596012139439,0.170235469233368,5.87421648674841
