"Y"	"L"	"Env"	"t.j"	"r.i"	"Group"	"G"	"GG"	"ari.mean"	"adj.mean"	"w"
"1492"	"2010-2011"	"Comilla"	"2010-2011-Comilla"	2010	1977	"Short"	"BR6"	"Short-BR6"	5.54	5.54	177.944319433591
"1493"	"2010-2011"	"Comilla"	"2010-2011-Comilla"	2010	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	5.98	5.98	177.944319433591
"1494"	"2010-2011"	"Comilla"	"2010-2011-Comilla"	2010	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	6.63666666666667	6.63666666666667	177.944319433591
"1495"	"2010-2011"	"Comilla"	"2010-2011-Comilla"	2010	1985	"Stress"	"BR17"	"Stress-BR17"	5.20666666666667	5.20666666666667	177.944319433591
"1496"	"2010-2011"	"Comilla"	"2010-2011-Comilla"	2010	1985	"Stress"	"BR18"	"Stress-BR18"	5.79666666666667	5.79666666666667	177.944319433591
"1497"	"2010-2011"	"Comilla"	"2010-2011-Comilla"	2010	1985	"Stress"	"BR19"	"Stress-BR19"	5.93333333333333	5.93333333333333	177.944319433591
"1498"	"2010-2011"	"Comilla"	"2010-2011-Comilla"	2010	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	4.97	4.97	177.944319433591
"1499"	"2010-2011"	"Comilla"	"2010-2011-Comilla"	2010	2007	"Stress"	"BRRI dhan47"	"Stress-BRRI dhan47"	6.01666666666667	6.01666666666667	177.944319433591
"1500"	"2010-2011"	"Gazipur"	"2010-2011-Gazipur"	2010	1983	"Long"	"BR12"	"Long-BR12"	3.05	3.05	4.87670137854544
"1501"	"2010-2011"	"Gazipur"	"2010-2011-Gazipur"	2010	1983	"Long"	"BR14"	"Long-BR14"	3.39333333333333	3.39333333333333	4.87670137854542
"1502"	"2010-2011"	"Gazipur"	"2010-2011-Gazipur"	2010	1983	"Long"	"BR15"	"Long-BR15"	2.64333333333333	2.64333333333333	4.87670137854542
"1503"	"2010-2011"	"Gazipur"	"2010-2011-Gazipur"	2010	1983	"Long"	"BR16"	"Long-BR16"	2.4	2.4	4.87670137854544
"1504"	"2010-2011"	"Gazipur"	"2010-2011-Gazipur"	2010	1971	"Long"	"BR2"	"Long-BR2"	2.28333333333333	2.28333333333333	4.87670137854543
"1505"	"2010-2011"	"Gazipur"	"2010-2011-Gazipur"	2010	1973	"Long"	"BR3"	"Long-BR3"	2.75	2.75	4.87670137854543
"1506"	"2010-2011"	"Gazipur"	"2010-2011-Gazipur"	2010	1977	"Long"	"BR7"	"Long-BR7"	2.22	2.22	4.87670137854543
"1507"	"2010-2011"	"Gazipur"	"2010-2011-Gazipur"	2010	1978	"Long"	"BR8"	"Long-BR8"	1.86666666666667	1.86666666666666	4.87670137854543
"1508"	"2010-2011"	"Gazipur"	"2010-2011-Gazipur"	2010	1978	"Long"	"BR9"	"Long-BR9"	2.96666666666667	2.96666666666667	4.87670137854543
"1509"	"2010-2011"	"Gazipur"	"2010-2011-Gazipur"	2010	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	2.21666666666667	2.21666666666667	4.87670137854543
"1510"	"2010-2011"	"Gazipur"	"2010-2011-Gazipur"	2010	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	2.51666666666667	2.51666666666667	4.87670137854543
"1511"	"2010-2011"	"Gazipur"	"2010-2011-Gazipur"	2010	2008	"Long"	"BRRI dhan50"	"Long-BRRI dhan50"	3.17	3.17	4.87670137854543
"1512"	"2010-2011"	"Gazipur"	"2010-2011-Gazipur"	2010	1970	"Short"	"BR1"	"Short-BR1"	2.68333333333333	2.68333333333333	4.87670137854543
"1513"	"2010-2011"	"Gazipur"	"2010-2011-Gazipur"	2010	1977	"Short"	"BR6"	"Short-BR6"	2.6	2.6	4.87670137854543
"1514"	"2010-2011"	"Gazipur"	"2010-2011-Gazipur"	2010	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	3.23666666666667	3.23666666666667	4.87670137854543
"1515"	"2010-2011"	"Gazipur"	"2010-2011-Gazipur"	2010	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	2.41666666666667	2.41666666666667	4.87670137854543
"1516"	"2010-2011"	"Gazipur"	"2010-2011-Gazipur"	2010	1985	"Stress"	"BR17"	"Stress-BR17"	2.23333333333333	2.23333333333333	4.87670137854543
"1517"	"2010-2011"	"Gazipur"	"2010-2011-Gazipur"	2010	1985	"Stress"	"BR18"	"Stress-BR18"	1.74333333333333	1.74333333333333	4.87670137854543
"1518"	"2010-2011"	"Gazipur"	"2010-2011-Gazipur"	2010	1985	"Stress"	"BR19"	"Stress-BR19"	2.4	2.4	4.87670137854543
"1519"	"2010-2011"	"Gazipur"	"2010-2011-Gazipur"	2010	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	3.15	3.15	4.87670137854543
"1520"	"2010-2011"	"Gazipur"	"2010-2011-Gazipur"	2010	2007	"Stress"	"BRRI dhan47"	"Stress-BRRI dhan47"	3.17666666666667	3.17666666666667	4.87670137854543
"1521"	"2010-2011"	"Habiganj"	"2010-2011-Habiganj"	2010	1983	"Long"	"BR12"	"Long-BR12"	5.26666666666667	5.26666666666667	73.7848916650407
"1522"	"2010-2011"	"Habiganj"	"2010-2011-Habiganj"	2010	1983	"Long"	"BR14"	"Long-BR14"	6.3	6.3	73.7848916650404
"1523"	"2010-2011"	"Habiganj"	"2010-2011-Habiganj"	2010	1983	"Long"	"BR15"	"Long-BR15"	6.13333333333333	6.13333333333333	73.7848916650403
"1524"	"2010-2011"	"Habiganj"	"2010-2011-Habiganj"	2010	1983	"Long"	"BR16"	"Long-BR16"	5.83333333333333	5.83333333333333	73.7848916650406
"1525"	"2010-2011"	"Habiganj"	"2010-2011-Habiganj"	2010	1971	"Long"	"BR2"	"Long-BR2"	5.56666666666667	5.56666666666666	73.7848916650406
"1526"	"2010-2011"	"Habiganj"	"2010-2011-Habiganj"	2010	1973	"Long"	"BR3"	"Long-BR3"	5.7	5.7	73.7848916650406
"1527"	"2010-2011"	"Habiganj"	"2010-2011-Habiganj"	2010	1977	"Long"	"BR7"	"Long-BR7"	5.1	5.1	73.7848916650405
"1528"	"2010-2011"	"Habiganj"	"2010-2011-Habiganj"	2010	1978	"Long"	"BR8"	"Long-BR8"	5.3	5.3	73.7848916650405
"1529"	"2010-2011"	"Habiganj"	"2010-2011-Habiganj"	2010	1978	"Long"	"BR9"	"Long-BR9"	5.4	5.4	73.7848916650406
"1530"	"2010-2011"	"Habiganj"	"2010-2011-Habiganj"	2010	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	6.3	6.3	73.7848916650406
"1531"	"2010-2011"	"Habiganj"	"2010-2011-Habiganj"	2010	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	5.56666666666667	5.56666666666667	73.7848916650406
"1532"	"2010-2011"	"Habiganj"	"2010-2011-Habiganj"	2010	2008	"Long"	"BRRI dhan50"	"Long-BRRI dhan50"	4.43333333333333	4.43333333333333	73.7848916650405
"1533"	"2010-2011"	"Habiganj"	"2010-2011-Habiganj"	2010	1970	"Short"	"BR1"	"Short-BR1"	5.56666666666667	5.56666666666665	73.7848916650405
"1534"	"2010-2011"	"Habiganj"	"2010-2011-Habiganj"	2010	1977	"Short"	"BR6"	"Short-BR6"	5.4	5.4	73.7848916650406
"1535"	"2010-2011"	"Habiganj"	"2010-2011-Habiganj"	2010	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	5.7	5.7	73.7848916650405
"1536"	"2010-2011"	"Habiganj"	"2010-2011-Habiganj"	2010	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	5.16666666666667	5.16666666666667	73.7848916650406
"1537"	"2010-2011"	"Habiganj"	"2010-2011-Habiganj"	2010	1985	"Stress"	"BR17"	"Stress-BR17"	4.43333333333333	4.43333333333333	73.7848916650406
"1538"	"2010-2011"	"Habiganj"	"2010-2011-Habiganj"	2010	1985	"Stress"	"BR18"	"Stress-BR18"	5.63333333333333	5.63333333333333	73.7848916650405
"1539"	"2010-2011"	"Habiganj"	"2010-2011-Habiganj"	2010	1985	"Stress"	"BR19"	"Stress-BR19"	5.53333333333333	5.53333333333333	73.7848916650405
"1540"	"2010-2011"	"Habiganj"	"2010-2011-Habiganj"	2010	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	5.26666666666667	5.26666666666667	73.7848916650405
"1541"	"2010-2011"	"Habiganj"	"2010-2011-Habiganj"	2010	2007	"Stress"	"BRRI dhan47"	"Stress-BRRI dhan47"	5.66666666666667	5.66666666666667	73.7848916650405
"1542"	"2010-2011"	"Kustia"	"2010-2011-Kustia"	2010	1983	"Long"	"BR12"	"Long-BR12"	3.46666666666667	3.46666666666667	234.559704132099
"1543"	"2010-2011"	"Kustia"	"2010-2011-Kustia"	2010	1983	"Long"	"BR14"	"Long-BR14"	4.56666666666667	4.56666666666667	234.559704132098
"1544"	"2010-2011"	"Kustia"	"2010-2011-Kustia"	2010	1983	"Long"	"BR15"	"Long-BR15"	4.61333333333333	4.61333333333334	234.559704132098
"1545"	"2010-2011"	"Kustia"	"2010-2011-Kustia"	2010	1983	"Long"	"BR16"	"Long-BR16"	3.22666666666667	3.22666666666667	234.559704132099
"1546"	"2010-2011"	"Kustia"	"2010-2011-Kustia"	2010	1971	"Long"	"BR2"	"Long-BR2"	4.7	4.7	234.559704132099
"1547"	"2010-2011"	"Kustia"	"2010-2011-Kustia"	2010	1973	"Long"	"BR3"	"Long-BR3"	3.12333333333333	3.12333333333333	234.559704132098
"1548"	"2010-2011"	"Kustia"	"2010-2011-Kustia"	2010	1977	"Long"	"BR7"	"Long-BR7"	4.05333333333333	4.05333333333334	234.559704132098
"1549"	"2010-2011"	"Kustia"	"2010-2011-Kustia"	2010	1978	"Long"	"BR8"	"Long-BR8"	4.5	4.5	234.559704132098
"1550"	"2010-2011"	"Kustia"	"2010-2011-Kustia"	2010	1978	"Long"	"BR9"	"Long-BR9"	4.64	4.64	234.559704132098
"1551"	"2010-2011"	"Kustia"	"2010-2011-Kustia"	2010	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	4.72666666666667	4.72666666666667	234.559704132098
"1552"	"2010-2011"	"Kustia"	"2010-2011-Kustia"	2010	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	4.00666666666667	4.00666666666667	234.559704132098
"1553"	"2010-2011"	"Kustia"	"2010-2011-Kustia"	2010	2008	"Long"	"BRRI dhan50"	"Long-BRRI dhan50"	4.76333333333333	4.76333333333333	234.559704132098
"1554"	"2010-2011"	"Kustia"	"2010-2011-Kustia"	2010	1970	"Short"	"BR1"	"Short-BR1"	4.68333333333333	4.68333333333333	234.559704132098
"1555"	"2010-2011"	"Kustia"	"2010-2011-Kustia"	2010	1977	"Short"	"BR6"	"Short-BR6"	5.81666666666667	5.81666666666666	234.559704132098
"1556"	"2010-2011"	"Kustia"	"2010-2011-Kustia"	2010	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	5.66333333333333	5.66333333333333	234.559704132098
"1557"	"2010-2011"	"Kustia"	"2010-2011-Kustia"	2010	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	5.56	5.56	234.559704132098
"1558"	"2010-2011"	"Kustia"	"2010-2011-Kustia"	2010	1985	"Stress"	"BR17"	"Stress-BR17"	4.68333333333333	4.68333333333333	234.559704132098
"1559"	"2010-2011"	"Kustia"	"2010-2011-Kustia"	2010	1985	"Stress"	"BR18"	"Stress-BR18"	4.03666666666667	4.03666666666667	234.559704132098
"1560"	"2010-2011"	"Kustia"	"2010-2011-Kustia"	2010	1985	"Stress"	"BR19"	"Stress-BR19"	3.31333333333333	3.31333333333333	234.559704132098
"1561"	"2010-2011"	"Kustia"	"2010-2011-Kustia"	2010	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	5.90333333333333	5.90333333333333	234.559704132098
"1562"	"2010-2011"	"Kustia"	"2010-2011-Kustia"	2010	2007	"Stress"	"BRRI dhan47"	"Stress-BRRI dhan47"	4.04666666666667	4.04666666666667	234.559704132098
"1563"	"2010-2011"	"Rajshahi"	"2010-2011-Rajshahi"	2010	1983	"Long"	"BR12"	"Long-BR12"	4.75	4.75	20.9493784609352
"1564"	"2010-2011"	"Rajshahi"	"2010-2011-Rajshahi"	2010	1983	"Long"	"BR14"	"Long-BR14"	5.67666666666667	5.67666666666667	20.9493784609352
"1565"	"2010-2011"	"Rajshahi"	"2010-2011-Rajshahi"	2010	1983	"Long"	"BR15"	"Long-BR15"	5.47666666666667	5.47666666666666	20.9493784609353
"1566"	"2010-2011"	"Rajshahi"	"2010-2011-Rajshahi"	2010	1983	"Long"	"BR16"	"Long-BR16"	5.7	5.7	20.9493784609353
"1567"	"2010-2011"	"Rajshahi"	"2010-2011-Rajshahi"	2010	1971	"Long"	"BR2"	"Long-BR2"	5.08	5.08	20.9493784609353
"1568"	"2010-2011"	"Rajshahi"	"2010-2011-Rajshahi"	2010	1973	"Long"	"BR3"	"Long-BR3"	5.27	5.27	20.9493784609353
"1569"	"2010-2011"	"Rajshahi"	"2010-2011-Rajshahi"	2010	1977	"Long"	"BR7"	"Long-BR7"	5.76666666666667	5.76666666666666	20.9493784609353
"1570"	"2010-2011"	"Rajshahi"	"2010-2011-Rajshahi"	2010	1978	"Long"	"BR8"	"Long-BR8"	5.70666666666667	5.70666666666666	20.9493784609353
"1571"	"2010-2011"	"Rajshahi"	"2010-2011-Rajshahi"	2010	1978	"Long"	"BR9"	"Long-BR9"	5.97666666666667	5.97666666666667	20.9493784609353
"1572"	"2010-2011"	"Rajshahi"	"2010-2011-Rajshahi"	2010	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	5.63666666666667	5.63666666666666	20.9493784609353
"1573"	"2010-2011"	"Rajshahi"	"2010-2011-Rajshahi"	2010	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	5.22666666666667	5.22666666666667	20.9493784609353
"1574"	"2010-2011"	"Rajshahi"	"2010-2011-Rajshahi"	2010	1970	"Short"	"BR1"	"Short-BR1"	5.62	5.61999999999999	20.9493784609353
"1575"	"2010-2011"	"Rajshahi"	"2010-2011-Rajshahi"	2010	1977	"Short"	"BR6"	"Short-BR6"	4.51666666666667	4.51666666666666	20.9493784609353
"1576"	"2010-2011"	"Rajshahi"	"2010-2011-Rajshahi"	2010	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	5.14	5.14	20.9493784609353
"1577"	"2010-2011"	"Rajshahi"	"2010-2011-Rajshahi"	2010	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	4.76666666666667	4.76666666666666	20.9493784609353
"1578"	"2010-2011"	"Rajshahi"	"2010-2011-Rajshahi"	2010	1985	"Stress"	"BR17"	"Stress-BR17"	5.22	5.22	20.9493784609353
"1579"	"2010-2011"	"Rajshahi"	"2010-2011-Rajshahi"	2010	1985	"Stress"	"BR18"	"Stress-BR18"	4.56333333333333	4.56333333333333	20.9493784609353
"1580"	"2010-2011"	"Rajshahi"	"2010-2011-Rajshahi"	2010	1985	"Stress"	"BR19"	"Stress-BR19"	5.15333333333333	5.15333333333333	20.9493784609353
"1581"	"2010-2011"	"Rajshahi"	"2010-2011-Rajshahi"	2010	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	4.57333333333333	4.57333333333333	20.9493784609353
"1582"	"2010-2011"	"Rangpur"	"2010-2011-Rangpur"	2010	1983	"Long"	"BR12"	"Long-BR12"	2.21666666666667	2.21666666666667	69.6703560007742
"1583"	"2010-2011"	"Rangpur"	"2010-2011-Rangpur"	2010	1983	"Long"	"BR14"	"Long-BR14"	2.85	2.85	69.6703560007739
"1584"	"2010-2011"	"Rangpur"	"2010-2011-Rangpur"	2010	1983	"Long"	"BR15"	"Long-BR15"	2.63333333333333	2.63333333333333	69.6703560007739
"1585"	"2010-2011"	"Rangpur"	"2010-2011-Rangpur"	2010	1983	"Long"	"BR16"	"Long-BR16"	2.8	2.8	69.6703560007741
"1586"	"2010-2011"	"Rangpur"	"2010-2011-Rangpur"	2010	1971	"Long"	"BR2"	"Long-BR2"	1.8	1.8	69.6703560007741
"1587"	"2010-2011"	"Rangpur"	"2010-2011-Rangpur"	2010	1973	"Long"	"BR3"	"Long-BR3"	2.8	2.8	69.6703560007741
"1588"	"2010-2011"	"Rangpur"	"2010-2011-Rangpur"	2010	1977	"Long"	"BR7"	"Long-BR7"	2.3	2.3	69.670356000774
"1589"	"2010-2011"	"Rangpur"	"2010-2011-Rangpur"	2010	1978	"Long"	"BR8"	"Long-BR8"	2.71666666666667	2.71666666666667	69.670356000774
"1590"	"2010-2011"	"Rangpur"	"2010-2011-Rangpur"	2010	1978	"Long"	"BR9"	"Long-BR9"	3.06666666666667	3.06666666666666	69.6703560007741
"1591"	"2010-2011"	"Rangpur"	"2010-2011-Rangpur"	2010	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	2.7	2.7	69.6703560007741
"1592"	"2010-2011"	"Rangpur"	"2010-2011-Rangpur"	2010	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	2.43333333333333	2.43333333333333	69.6703560007741
"1593"	"2010-2011"	"Rangpur"	"2010-2011-Rangpur"	2010	2008	"Long"	"BRRI dhan50"	"Long-BRRI dhan50"	2.15	2.15	69.6703560007741
"1594"	"2010-2011"	"Rangpur"	"2010-2011-Rangpur"	2010	1970	"Short"	"BR1"	"Short-BR1"	2.46666666666667	2.46666666666666	69.6703560007741
"1595"	"2010-2011"	"Rangpur"	"2010-2011-Rangpur"	2010	1977	"Short"	"BR6"	"Short-BR6"	2.38333333333333	2.38333333333333	69.6703560007741
"1596"	"2010-2011"	"Rangpur"	"2010-2011-Rangpur"	2010	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	2.55	2.55	69.670356000774
"1597"	"2010-2011"	"Rangpur"	"2010-2011-Rangpur"	2010	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	2.34666666666667	2.34666666666667	69.6703560007741
"1598"	"2010-2011"	"Rangpur"	"2010-2011-Rangpur"	2010	1985	"Stress"	"BR17"	"Stress-BR17"	2.28333333333333	2.28333333333333	69.6703560007741
"1599"	"2010-2011"	"Rangpur"	"2010-2011-Rangpur"	2010	1985	"Stress"	"BR18"	"Stress-BR18"	2.61666666666667	2.61666666666667	69.670356000774
"1600"	"2010-2011"	"Rangpur"	"2010-2011-Rangpur"	2010	1985	"Stress"	"BR19"	"Stress-BR19"	2.21666666666667	2.21666666666667	69.670356000774
"1601"	"2010-2011"	"Rangpur"	"2010-2011-Rangpur"	2010	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	2.46666666666667	2.46666666666667	69.670356000774
"1602"	"2010-2011"	"Rangpur"	"2010-2011-Rangpur"	2010	2007	"Stress"	"BRRI dhan47"	"Stress-BRRI dhan47"	2.35	2.35	69.670356000774
"1603"	"2010-2011"	"Satkhira"	"2010-2011-Satkhira"	2010	1983	"Long"	"BR12"	"Long-BR12"	5.66666666666667	5.66666666666667	8.10711689047028
"1604"	"2010-2011"	"Satkhira"	"2010-2011-Satkhira"	2010	1983	"Long"	"BR14"	"Long-BR14"	6	6	8.10711689047024
"1605"	"2010-2011"	"Satkhira"	"2010-2011-Satkhira"	2010	1983	"Long"	"BR15"	"Long-BR15"	5.66666666666667	5.66666666666667	8.10711689047023
"1606"	"2010-2011"	"Satkhira"	"2010-2011-Satkhira"	2010	1983	"Long"	"BR16"	"Long-BR16"	5.33333333333333	5.33333333333334	8.10711689047026
"1607"	"2010-2011"	"Satkhira"	"2010-2011-Satkhira"	2010	1971	"Long"	"BR2"	"Long-BR2"	5.66666666666667	5.66666666666667	8.10711689047026
"1608"	"2010-2011"	"Satkhira"	"2010-2011-Satkhira"	2010	1973	"Long"	"BR3"	"Long-BR3"	5.66666666666667	5.66666666666667	8.10711689047026
"1609"	"2010-2011"	"Satkhira"	"2010-2011-Satkhira"	2010	1977	"Long"	"BR7"	"Long-BR7"	5.16666666666667	5.16666666666667	8.10711689047025
"1610"	"2010-2011"	"Satkhira"	"2010-2011-Satkhira"	2010	1978	"Long"	"BR8"	"Long-BR8"	5.66666666666667	5.66666666666667	8.10711689047025
"1611"	"2010-2011"	"Satkhira"	"2010-2011-Satkhira"	2010	1978	"Long"	"BR9"	"Long-BR9"	6.16666666666667	6.16666666666667	8.10711689047026
"1612"	"2010-2011"	"Satkhira"	"2010-2011-Satkhira"	2010	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	6.83333333333333	6.83333333333333	8.10711689047026
"1613"	"2010-2011"	"Satkhira"	"2010-2011-Satkhira"	2010	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	5.83333333333333	5.83333333333333	8.10711689047026
"1614"	"2010-2011"	"Satkhira"	"2010-2011-Satkhira"	2010	2008	"Long"	"BRRI dhan50"	"Long-BRRI dhan50"	6.33333333333333	6.33333333333334	8.10711689047025
"1615"	"2010-2011"	"Satkhira"	"2010-2011-Satkhira"	2010	1970	"Short"	"BR1"	"Short-BR1"	5.33666666666667	5.33666666666667	8.10711689047026
"1616"	"2010-2011"	"Satkhira"	"2010-2011-Satkhira"	2010	1977	"Short"	"BR6"	"Short-BR6"	6	6	8.10711689047026
"1617"	"2010-2011"	"Satkhira"	"2010-2011-Satkhira"	2010	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	6.33333333333333	6.33333333333334	8.10711689047025
"1618"	"2010-2011"	"Satkhira"	"2010-2011-Satkhira"	2010	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	6.66666666666667	6.66666666666667	8.10711689047026
"1619"	"2010-2011"	"Satkhira"	"2010-2011-Satkhira"	2010	1985	"Stress"	"BR17"	"Stress-BR17"	5.66666666666667	5.66666666666667	8.10711689047026
"1620"	"2010-2011"	"Satkhira"	"2010-2011-Satkhira"	2010	1985	"Stress"	"BR18"	"Stress-BR18"	4.66666666666667	4.66666666666667	8.10711689047025
"1621"	"2010-2011"	"Satkhira"	"2010-2011-Satkhira"	2010	1985	"Stress"	"BR19"	"Stress-BR19"	5.16666666666667	5.16666666666667	8.10711689047025
"1622"	"2010-2011"	"Satkhira"	"2010-2011-Satkhira"	2010	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	6.16666666666667	6.16666666666667	8.10711689047026
"1623"	"2010-2011"	"Satkhira"	"2010-2011-Satkhira"	2010	2007	"Stress"	"BRRI dhan47"	"Stress-BRRI dhan47"	7.16666666666667	7.16666666666667	8.10711689047025
"1624"	"2010-2011"	"Sonagazi"	"2010-2011-Sonagazi"	2010	1983	"Long"	"BR12"	"Long-BR12"	5.6	5.6	27.1629778672033
"1625"	"2010-2011"	"Sonagazi"	"2010-2011-Sonagazi"	2010	1983	"Long"	"BR14"	"Long-BR14"	6.2	6.2	27.1629778672031
"1626"	"2010-2011"	"Sonagazi"	"2010-2011-Sonagazi"	2010	1983	"Long"	"BR15"	"Long-BR15"	5.3	5.3	27.1629778672031
"1627"	"2010-2011"	"Sonagazi"	"2010-2011-Sonagazi"	2010	1983	"Long"	"BR16"	"Long-BR16"	5.8	5.8	27.1629778672032
"1628"	"2010-2011"	"Sonagazi"	"2010-2011-Sonagazi"	2010	1971	"Long"	"BR2"	"Long-BR2"	5	5	27.1629778672032
"1629"	"2010-2011"	"Sonagazi"	"2010-2011-Sonagazi"	2010	1973	"Long"	"BR3"	"Long-BR3"	6.2	6.2	27.1629778672032
"1630"	"2010-2011"	"Sonagazi"	"2010-2011-Sonagazi"	2010	1977	"Long"	"BR7"	"Long-BR7"	4.5	4.5	27.1629778672032
"1631"	"2010-2011"	"Sonagazi"	"2010-2011-Sonagazi"	2010	1978	"Long"	"BR8"	"Long-BR8"	6.2	6.2	27.1629778672032
"1632"	"2010-2011"	"Sonagazi"	"2010-2011-Sonagazi"	2010	1978	"Long"	"BR9"	"Long-BR9"	6	6	27.1629778672032
"1633"	"2010-2011"	"Sonagazi"	"2010-2011-Sonagazi"	2010	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	7.1	7.1	27.1629778672032
"1634"	"2010-2011"	"Sonagazi"	"2010-2011-Sonagazi"	2010	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	4.8	4.8	27.1629778672032
"1635"	"2010-2011"	"Sonagazi"	"2010-2011-Sonagazi"	2010	2008	"Long"	"BRRI dhan50"	"Long-BRRI dhan50"	6.2	6.2	27.1629778672032
"1636"	"2010-2011"	"Sonagazi"	"2010-2011-Sonagazi"	2010	1970	"Short"	"BR1"	"Short-BR1"	5.2	5.2	27.1629778672032
"1637"	"2010-2011"	"Sonagazi"	"2010-2011-Sonagazi"	2010	1977	"Short"	"BR6"	"Short-BR6"	4.6	4.6	27.1629778672032
"1638"	"2010-2011"	"Sonagazi"	"2010-2011-Sonagazi"	2010	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	6.2	6.2	27.1629778672032
"1639"	"2010-2011"	"Sonagazi"	"2010-2011-Sonagazi"	2010	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	5.73333333333333	5.73333333333334	27.1629778672032
"1640"	"2010-2011"	"Sonagazi"	"2010-2011-Sonagazi"	2010	1985	"Stress"	"BR17"	"Stress-BR17"	5.7	5.7	27.1629778672032
"1641"	"2010-2011"	"Sonagazi"	"2010-2011-Sonagazi"	2010	1985	"Stress"	"BR18"	"Stress-BR18"	6.2	6.2	27.1629778672032
"1642"	"2010-2011"	"Sonagazi"	"2010-2011-Sonagazi"	2010	1985	"Stress"	"BR19"	"Stress-BR19"	5.4	5.4	27.1629778672032
"1643"	"2010-2011"	"Sonagazi"	"2010-2011-Sonagazi"	2010	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	5.2	5.2	27.1629778672032
"1644"	"2010-2011"	"Sonagazi"	"2010-2011-Sonagazi"	2010	2007	"Stress"	"BRRI dhan47"	"Stress-BRRI dhan47"	6.1	6.1	27.1629778672032
"1645"	"2011-2012"	"Barisal"	"2011-2012-Barisal"	2011	1983	"Long"	"BR12"	"Long-BR12"	3.99666666666667	3.99666666666667	13.0274614061456
"1646"	"2011-2012"	"Barisal"	"2011-2012-Barisal"	2011	1983	"Long"	"BR14"	"Long-BR14"	5.31	5.31	13.0274614061455
"1647"	"2011-2012"	"Barisal"	"2011-2012-Barisal"	2011	1983	"Long"	"BR15"	"Long-BR15"	5.02666666666667	5.02666666666666	13.0274614061455
"1648"	"2011-2012"	"Barisal"	"2011-2012-Barisal"	2011	1983	"Long"	"BR16"	"Long-BR16"	4.96333333333333	4.96333333333333	13.0274614061456
"1649"	"2011-2012"	"Barisal"	"2011-2012-Barisal"	2011	1971	"Long"	"BR2"	"Long-BR2"	4.44333333333333	4.44333333333333	13.0274614061456
"1650"	"2011-2012"	"Barisal"	"2011-2012-Barisal"	2011	1973	"Long"	"BR3"	"Long-BR3"	4.85666666666667	4.85666666666666	13.0274614061456
"1651"	"2011-2012"	"Barisal"	"2011-2012-Barisal"	2011	1977	"Long"	"BR7"	"Long-BR7"	4.21	4.21	13.0274614061456
"1652"	"2011-2012"	"Barisal"	"2011-2012-Barisal"	2011	1978	"Long"	"BR8"	"Long-BR8"	4.36333333333333	4.36333333333333	13.0274614061456
"1653"	"2011-2012"	"Barisal"	"2011-2012-Barisal"	2011	1978	"Long"	"BR9"	"Long-BR9"	5.16666666666667	5.16666666666666	13.0274614061456
"1654"	"2011-2012"	"Barisal"	"2011-2012-Barisal"	2011	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	5.52666666666667	5.52666666666666	13.0274614061456
