"Y"	"t.k"	"r.i"	"L"	"Env"	"G"	"Rep"	"Group"	"GG"	"Yield"
"5190"	"2014-2015"	2014	1978	"Gazipur"	"2014-2015-Gazipur"	"BR8"	"2"	"Long"	"Long-BR8"	6
"5191"	"2014-2015"	2014	1978	"Habiganj"	"2014-2015-Habiganj"	"BR8"	"2"	"Long"	"Long-BR8"	4.6
"5192"	"2014-2015"	2014	1978	"Rangpur"	"2014-2015-Rangpur"	"BR8"	"2"	"Long"	"Long-BR8"	3.3
"5193"	"2014-2015"	2014	1978	"Satkhira"	"2014-2015-Satkhira"	"BR8"	"2"	"Long"	"Long-BR8"	6.18
"5194"	"2014-2015"	2014	1978	"Sonagazi"	"2014-2015-Sonagazi"	"BR8"	"2"	"Long"	"Long-BR8"	4.98
"5195"	"2014-2015"	2014	1978	"Kustia"	"2014-2015-Kustia"	"BR8"	"2"	"Long"	"Long-BR8"	7.61
"5196"	"2014-2015"	2014	1978	"Rajshahi"	"2014-2015-Rajshahi"	"BR8"	"2"	"Long"	"Long-BR8"	5.51
"5197"	"2015-2016"	2015	1978	"Barisal"	"2015-2016-Barisal"	"BR8"	"2"	"Long"	"Long-BR8"	6.84
"5198"	"2015-2016"	2015	1978	"Bhanga"	"2015-2016-Bhanga"	"BR8"	"2"	"Long"	"Long-BR8"	8.66
"5199"	"2015-2016"	2015	1978	"Comilla"	"2015-2016-Comilla"	"BR8"	"2"	"Long"	"Long-BR8"	6.27
"5200"	"2015-2016"	2015	1978	"Gazipur"	"2015-2016-Gazipur"	"BR8"	"2"	"Long"	"Long-BR8"	5.76
"5201"	"2015-2016"	2015	1978	"Habiganj"	"2015-2016-Habiganj"	"BR8"	"2"	"Long"	"Long-BR8"	5.4
"5202"	"2015-2016"	2015	1978	"Rangpur"	"2015-2016-Rangpur"	"BR8"	"2"	"Long"	"Long-BR8"	5.07
"5203"	"2015-2016"	2015	1978	"Satkhira"	"2015-2016-Satkhira"	"BR8"	"2"	"Long"	"Long-BR8"	6.41
"5204"	"2015-2016"	2015	1978	"Sonagazi"	"2015-2016-Sonagazi"	"BR8"	"2"	"Long"	"Long-BR8"	3.72
"5205"	"2015-2016"	2015	1978	"Kustia"	"2015-2016-Kustia"	"BR8"	"2"	"Long"	"Long-BR8"	7.47
"5206"	"2015-2016"	2015	1978	"Rajshahi"	"2015-2016-Rajshahi"	"BR8"	"2"	"Long"	"Long-BR8"	6.89
"5207"	"2001-2002"	2001	1978	"Barisal"	"2001-2002-Barisal"	"BR8"	"3"	"Long"	"Long-BR8"	5.89
"5208"	"2001-2002"	2001	1978	"Bhanga"	"2001-2002-Bhanga"	"BR8"	"3"	"Long"	"Long-BR8"	5.1
"5209"	"2001-2002"	2001	1978	"Comilla"	"2001-2002-Comilla"	"BR8"	"3"	"Long"	"Long-BR8"	3.51
"5210"	"2001-2002"	2001	1978	"Habiganj"	"2001-2002-Habiganj"	"BR8"	"3"	"Long"	"Long-BR8"	4.09
"5211"	"2001-2002"	2001	1978	"Rajshahi"	"2001-2002-Rajshahi"	"BR8"	"3"	"Long"	"Long-BR8"	5.4
"5212"	"2001-2002"	2001	1978	"Rangpur"	"2001-2002-Rangpur"	"BR8"	"3"	"Long"	"Long-BR8"	4.19
"5213"	"2001-2002"	2001	1978	"Satkhira"	"2001-2002-Satkhira"	"BR8"	"3"	"Long"	"Long-BR8"	5.93
"5214"	"2002-2003"	2002	1978	"Barisal"	"2002-2003-Barisal"	"BR8"	"3"	"Long"	"Long-BR8"	3.44
"5215"	"2002-2003"	2002	1978	"Bhanga"	"2002-2003-Bhanga"	"BR8"	"3"	"Long"	"Long-BR8"	6.05
"5216"	"2002-2003"	2002	1978	"Comilla"	"2002-2003-Comilla"	"BR8"	"3"	"Long"	"Long-BR8"	3.79
"5217"	"2002-2003"	2002	1978	"Gazipur"	"2002-2003-Gazipur"	"BR8"	"3"	"Long"	"Long-BR8"	2.49
"5218"	"2002-2003"	2002	1978	"Habiganj"	"2002-2003-Habiganj"	"BR8"	"3"	"Long"	"Long-BR8"	4.1
"5219"	"2002-2003"	2002	1978	"Rajshahi"	"2002-2003-Rajshahi"	"BR8"	"3"	"Long"	"Long-BR8"	4.5
"5220"	"2002-2003"	2002	1978	"Rangpur"	"2002-2003-Rangpur"	"BR8"	"3"	"Long"	"Long-BR8"	2.7
"5221"	"2002-2003"	2002	1978	"Satkhira"	"2002-2003-Satkhira"	"BR8"	"3"	"Long"	"Long-BR8"	4.85
"5222"	"2003-2004"	2003	1978	"Barisal"	"2003-2004-Barisal"	"BR8"	"3"	"Long"	"Long-BR8"	4.04
"5223"	"2003-2004"	2003	1978	"Bhanga"	"2003-2004-Bhanga"	"BR8"	"3"	"Long"	"Long-BR8"	5.43
"5224"	"2003-2004"	2003	1978	"Comilla"	"2003-2004-Comilla"	"BR8"	"3"	"Long"	"Long-BR8"	5.08
"5225"	"2003-2004"	2003	1978	"Gazipur"	"2003-2004-Gazipur"	"BR8"	"3"	"Long"	"Long-BR8"	1.4
"5226"	"2003-2004"	2003	1978	"Habiganj"	"2003-2004-Habiganj"	"BR8"	"3"	"Long"	"Long-BR8"	5.13
"5227"	"2003-2004"	2003	1978	"Rajshahi"	"2003-2004-Rajshahi"	"BR8"	"3"	"Long"	"Long-BR8"	1.29
"5228"	"2003-2004"	2003	1978	"Rangpur"	"2003-2004-Rangpur"	"BR8"	"3"	"Long"	"Long-BR8"	3.8
"5229"	"2003-2004"	2003	1978	"Satkhira"	"2003-2004-Satkhira"	"BR8"	"3"	"Long"	"Long-BR8"	6.43
"5230"	"2004-2005"	2004	1978	"Barisal"	"2004-2005-Barisal"	"BR8"	"3"	"Long"	"Long-BR8"	6
"5231"	"2004-2005"	2004	1978	"Bhanga"	"2004-2005-Bhanga"	"BR8"	"3"	"Long"	"Long-BR8"	8.19
"5232"	"2004-2005"	2004	1978	"Comilla"	"2004-2005-Comilla"	"BR8"	"3"	"Long"	"Long-BR8"	6.17
"5233"	"2004-2005"	2004	1978	"Gazipur"	"2004-2005-Gazipur"	"BR8"	"3"	"Long"	"Long-BR8"	4.06
"5234"	"2004-2005"	2004	1978	"Habiganj"	"2004-2005-Habiganj"	"BR8"	"3"	"Long"	"Long-BR8"	5.54
"5235"	"2004-2005"	2004	1978	"Rajshahi"	"2004-2005-Rajshahi"	"BR8"	"3"	"Long"	"Long-BR8"	4.71
"5236"	"2004-2005"	2004	1978	"Rangpur"	"2004-2005-Rangpur"	"BR8"	"3"	"Long"	"Long-BR8"	5.17
"5237"	"2004-2005"	2004	1978	"Satkhira"	"2004-2005-Satkhira"	"BR8"	"3"	"Long"	"Long-BR8"	5.63
"5238"	"2004-2005"	2004	1978	"Kustia"	"2004-2005-Kustia"	"BR8"	"3"	"Long"	"Long-BR8"	5.33
"5239"	"2005-2006"	2005	1978	"Barisal"	"2005-2006-Barisal"	"BR8"	"3"	"Long"	"Long-BR8"	4.46
"5240"	"2005-2006"	2005	1978	"Bhanga"	"2005-2006-Bhanga"	"BR8"	"3"	"Long"	"Long-BR8"	6.84
"5241"	"2005-2006"	2005	1978	"Comilla"	"2005-2006-Comilla"	"BR8"	"3"	"Long"	"Long-BR8"	5.17
"5242"	"2005-2006"	2005	1978	"Gazipur"	"2005-2006-Gazipur"	"BR8"	"3"	"Long"	"Long-BR8"	4.95
"5243"	"2005-2006"	2005	1978	"Habiganj"	"2005-2006-Habiganj"	"BR8"	"3"	"Long"	"Long-BR8"	4.44
"5244"	"2005-2006"	2005	1978	"Rajshahi"	"2005-2006-Rajshahi"	"BR8"	"3"	"Long"	"Long-BR8"	5.56
"5245"	"2005-2006"	2005	1978	"Rangpur"	"2005-2006-Rangpur"	"BR8"	"3"	"Long"	"Long-BR8"	8.16
"5246"	"2005-2006"	2005	1978	"Satkhira"	"2005-2006-Satkhira"	"BR8"	"3"	"Long"	"Long-BR8"	6.07
"5247"	"2005-2006"	2005	1978	"Kustia"	"2005-2006-Kustia"	"BR8"	"3"	"Long"	"Long-BR8"	6.94
"5248"	"2006-2007"	2006	1978	"Barisal"	"2006-2007-Barisal"	"BR8"	"3"	"Long"	"Long-BR8"	5.25
"5249"	"2006-2007"	2006	1978	"Bhanga"	"2006-2007-Bhanga"	"BR8"	"3"	"Long"	"Long-BR8"	6.75
"5250"	"2006-2007"	2006	1978	"Comilla"	"2006-2007-Comilla"	"BR8"	"3"	"Long"	"Long-BR8"	5.86
"5251"	"2006-2007"	2006	1978	"Gazipur"	"2006-2007-Gazipur"	"BR8"	"3"	"Long"	"Long-BR8"	4.19
"5252"	"2006-2007"	2006	1978	"Habiganj"	"2006-2007-Habiganj"	"BR8"	"3"	"Long"	"Long-BR8"	5.55
"5253"	"2006-2007"	2006	1978	"Rajshahi"	"2006-2007-Rajshahi"	"BR8"	"3"	"Long"	"Long-BR8"	5.2
"5254"	"2006-2007"	2006	1978	"Kustia"	"2006-2007-Kustia"	"BR8"	"3"	"Long"	"Long-BR8"	7.17
"5255"	"2006-2007"	2006	1978	"Rangpur"	"2006-2007-Rangpur"	"BR8"	"3"	"Long"	"Long-BR8"	4.45
"5256"	"2006-2007"	2006	1978	"Satkhira"	"2006-2007-Satkhira"	"BR8"	"3"	"Long"	"Long-BR8"	5.61
"5257"	"2007-2008"	2007	1978	"Barisal"	"2007-2008-Barisal"	"BR8"	"3"	"Long"	"Long-BR8"	4.65
"5258"	"2007-2008"	2007	1978	"Bhanga"	"2007-2008-Bhanga"	"BR8"	"3"	"Long"	"Long-BR8"	5.71
"5259"	"2007-2008"	2007	1978	"Comilla"	"2007-2008-Comilla"	"BR8"	"3"	"Long"	"Long-BR8"	6.7
"5260"	"2007-2008"	2007	1978	"Gazipur"	"2007-2008-Gazipur"	"BR8"	"3"	"Long"	"Long-BR8"	4.6
"5261"	"2007-2008"	2007	1978	"Habiganj"	"2007-2008-Habiganj"	"BR8"	"3"	"Long"	"Long-BR8"	5.55
"5262"	"2007-2008"	2007	1978	"Rangpur"	"2007-2008-Rangpur"	"BR8"	"3"	"Long"	"Long-BR8"	2.5
"5263"	"2007-2008"	2007	1978	"Satkhira"	"2007-2008-Satkhira"	"BR8"	"3"	"Long"	"Long-BR8"	8.5
"5264"	"2007-2008"	2007	1978	"Kustia"	"2007-2008-Kustia"	"BR8"	"3"	"Long"	"Long-BR8"	5.89
"5265"	"2007-2008"	2007	1978	"Rajshahi"	"2007-2008-Rajshahi"	"BR8"	"3"	"Long"	"Long-BR8"	4.16
"5266"	"2008-2009"	2008	1978	"Barisal"	"2008-2009-Barisal"	"BR8"	"3"	"Long"	"Long-BR8"	4.65
"5267"	"2008-2009"	2008	1978	"Bhanga"	"2008-2009-Bhanga"	"BR8"	"3"	"Long"	"Long-BR8"	6.23
"5268"	"2008-2009"	2008	1978	"Comilla"	"2008-2009-Comilla"	"BR8"	"3"	"Long"	"Long-BR8"	4.99
"5269"	"2008-2009"	2008	1978	"Gazipur"	"2008-2009-Gazipur"	"BR8"	"3"	"Long"	"Long-BR8"	4
"5270"	"2008-2009"	2008	1978	"Habiganj"	"2008-2009-Habiganj"	"BR8"	"3"	"Long"	"Long-BR8"	7.2
"5271"	"2008-2009"	2008	1978	"Rajshahi"	"2008-2009-Rajshahi"	"BR8"	"3"	"Long"	"Long-BR8"	3.12
"5272"	"2008-2009"	2008	1978	"Rangpur"	"2008-2009-Rangpur"	"BR8"	"3"	"Long"	"Long-BR8"	2.6
"5273"	"2008-2009"	2008	1978	"Kustia"	"2008-2009-Kustia"	"BR8"	"3"	"Long"	"Long-BR8"	7.1
"5274"	"2008-2009"	2008	1978	"Satkhira"	"2008-2009-Satkhira"	"BR8"	"3"	"Long"	"Long-BR8"	7.06
"5275"	"2009-2010"	2009	1978	"Barisal"	"2009-2010-Barisal"	"BR8"	"3"	"Long"	"Long-BR8"	4.22
"5276"	"2009-2010"	2009	1978	"Bhanga"	"2009-2010-Bhanga"	"BR8"	"3"	"Long"	"Long-BR8"	6.92
"5277"	"2009-2010"	2009	1978	"Comilla"	"2009-2010-Comilla"	"BR8"	"3"	"Long"	"Long-BR8"	6.15
"5278"	"2009-2010"	2009	1978	"Gazipur"	"2009-2010-Gazipur"	"BR8"	"3"	"Long"	"Long-BR8"	4.12
"5279"	"2009-2010"	2009	1978	"Habiganj"	"2009-2010-Habiganj"	"BR8"	"3"	"Long"	"Long-BR8"	6.1
"5280"	"2009-2010"	2009	1978	"Rajshahi"	"2009-2010-Rajshahi"	"BR8"	"3"	"Long"	"Long-BR8"	3.64
"5281"	"2009-2010"	2009	1978	"Rangpur"	"2009-2010-Rangpur"	"BR8"	"3"	"Long"	"Long-BR8"	4.5
"5282"	"2009-2010"	2009	1978	"Satkhira"	"2009-2010-Satkhira"	"BR8"	"3"	"Long"	"Long-BR8"	6.53
"5283"	"2009-2010"	2009	1978	"Kustia"	"2009-2010-Kustia"	"BR8"	"3"	"Long"	"Long-BR8"	5.82
"5284"	"2010-2011"	2010	1978	"Barisal"	"2010-2011-Barisal"	"BR8"	"3"	"Long"	"Long-BR8"	3.78
"5285"	"2010-2011"	2010	1978	"Bhanga"	"2010-2011-Bhanga"	"BR8"	"3"	"Long"	"Long-BR8"	7.61
"5286"	"2010-2011"	2010	1978	"Comilla"	"2010-2011-Comilla"	"BR8"	"3"	"Long"	"Long-BR8"	5.98
"5287"	"2010-2011"	2010	1978	"Gazipur"	"2010-2011-Gazipur"	"BR8"	"3"	"Long"	"Long-BR8"	1.8
"5288"	"2010-2011"	2010	1978	"Habiganj"	"2010-2011-Habiganj"	"BR8"	"3"	"Long"	"Long-BR8"	5
"5289"	"2010-2011"	2010	1978	"Rangpur"	"2010-2011-Rangpur"	"BR8"	"3"	"Long"	"Long-BR8"	2.6
"5290"	"2010-2011"	2010	1978	"Satkhira"	"2010-2011-Satkhira"	"BR8"	"3"	"Long"	"Long-BR8"	6
"5291"	"2010-2011"	2010	1978	"Sonagazi"	"2010-2011-Sonagazi"	"BR8"	"3"	"Long"	"Long-BR8"	6.3
"5292"	"2010-2011"	2010	1978	"Kustia"	"2010-2011-Kustia"	"BR8"	"3"	"Long"	"Long-BR8"	4.54
"5293"	"2010-2011"	2010	1978	"Rajshahi"	"2010-2011-Rajshahi"	"BR8"	"3"	"Long"	"Long-BR8"	5.02
"5294"	"2011-2012"	2011	1978	"Barisal"	"2011-2012-Barisal"	"BR8"	"3"	"Long"	"Long-BR8"	3.78
"5295"	"2011-2012"	2011	1978	"Bhanga"	"2011-2012-Bhanga"	"BR8"	"3"	"Long"	"Long-BR8"	7.61
"5296"	"2011-2012"	2011	1978	"Comilla"	"2011-2012-Comilla"	"BR8"	"3"	"Long"	"Long-BR8"	6.2
"5297"	"2011-2012"	2011	1978	"Gazipur"	"2011-2012-Gazipur"	"BR8"	"3"	"Long"	"Long-BR8"	4.97
"5298"	"2011-2012"	2011	1978	"Habiganj"	"2011-2012-Habiganj"	"BR8"	"3"	"Long"	"Long-BR8"	5
"5299"	"2011-2012"	2011	1978	"Rangpur"	"2011-2012-Rangpur"	"BR8"	"3"	"Long"	"Long-BR8"	2.6
"5300"	"2011-2012"	2011	1978	"Satkhira"	"2011-2012-Satkhira"	"BR8"	"3"	"Long"	"Long-BR8"	6.48
"5301"	"2011-2012"	2011	1978	"Sonagazi"	"2011-2012-Sonagazi"	"BR8"	"3"	"Long"	"Long-BR8"	6.3
"5302"	"2011-2012"	2011	1978	"Kustia"	"2011-2012-Kustia"	"BR8"	"3"	"Long"	"Long-BR8"	4.54
"5303"	"2011-2012"	2011	1978	"Rajshahi"	"2011-2012-Rajshahi"	"BR8"	"3"	"Long"	"Long-BR8"	6.4
"5304"	"2012-2013"	2012	1978	"Barisal"	"2012-2013-Barisal"	"BR8"	"3"	"Long"	"Long-BR8"	3.92
"5305"	"2012-2013"	2012	1978	"Bhanga"	"2012-2013-Bhanga"	"BR8"	"3"	"Long"	"Long-BR8"	8.23
"5306"	"2012-2013"	2012	1978	"Comilla"	"2012-2013-Comilla"	"BR8"	"3"	"Long"	"Long-BR8"	5.82
"5307"	"2012-2013"	2012	1978	"Gazipur"	"2012-2013-Gazipur"	"BR8"	"3"	"Long"	"Long-BR8"	4.21
"5308"	"2012-2013"	2012	1978	"Habiganj"	"2012-2013-Habiganj"	"BR8"	"3"	"Long"	"Long-BR8"	5.6
"5309"	"2012-2013"	2012	1978	"Rangpur"	"2012-2013-Rangpur"	"BR8"	"3"	"Long"	"Long-BR8"	4.4
"5310"	"2012-2013"	2012	1978	"Satkhira"	"2012-2013-Satkhira"	"BR8"	"3"	"Long"	"Long-BR8"	6.6
"5311"	"2012-2013"	2012	1978	"Sonagazi"	"2012-2013-Sonagazi"	"BR8"	"3"	"Long"	"Long-BR8"	2.71
"5312"	"2012-2013"	2012	1978	"Kustia"	"2012-2013-Kustia"	"BR8"	"3"	"Long"	"Long-BR8"	6.88
"5313"	"2012-2013"	2012	1978	"Rajshahi"	"2012-2013-Rajshahi"	"BR8"	"3"	"Long"	"Long-BR8"	4.8
"5314"	"2013-2014"	2013	1978	"Barisal"	"2013-2014-Barisal"	"BR8"	"3"	"Long"	"Long-BR8"	4.86
"5315"	"2013-2014"	2013	1978	"Bhanga"	"2013-2014-Bhanga"	"BR8"	"3"	"Long"	"Long-BR8"	6.3
"5316"	"2013-2014"	2013	1978	"Comilla"	"2013-2014-Comilla"	"BR8"	"3"	"Long"	"Long-BR8"	4.69
"5317"	"2013-2014"	2013	1978	"Gazipur"	"2013-2014-Gazipur"	"BR8"	"3"	"Long"	"Long-BR8"	5.5
"5318"	"2013-2014"	2013	1978	"Habiganj"	"2013-2014-Habiganj"	"BR8"	"3"	"Long"	"Long-BR8"	5.64
"5319"	"2013-2014"	2013	1978	"Rangpur"	"2013-2014-Rangpur"	"BR8"	"3"	"Long"	"Long-BR8"	7
"5320"	"2013-2014"	2013	1978	"Satkhira"	"2013-2014-Satkhira"	"BR8"	"3"	"Long"	"Long-BR8"	6.36
"5321"	"2013-2014"	2013	1978	"Sonagazi"	"2013-2014-Sonagazi"	"BR8"	"3"	"Long"	"Long-BR8"	2.91
"5322"	"2013-2014"	2013	1978	"Kustia"	"2013-2014-Kustia"	"BR8"	"3"	"Long"	"Long-BR8"	7.39
"5323"	"2013-2014"	2013	1978	"Rajshahi"	"2013-2014-Rajshahi"	"BR8"	"3"	"Long"	"Long-BR8"	5.05
"5324"	"2014-2015"	2014	1978	"Barisal"	"2014-2015-Barisal"	"BR8"	"3"	"Long"	"Long-BR8"	5.3
"5325"	"2014-2015"	2014	1978	"Bhanga"	"2014-2015-Bhanga"	"BR8"	"3"	"Long"	"Long-BR8"	8.38
"5326"	"2014-2015"	2014	1978	"Comilla"	"2014-2015-Comilla"	"BR8"	"3"	"Long"	"Long-BR8"	5.01
"5327"	"2014-2015"	2014	1978	"Gazipur"	"2014-2015-Gazipur"	"BR8"	"3"	"Long"	"Long-BR8"	6.9
"5328"	"2014-2015"	2014	1978	"Habiganj"	"2014-2015-Habiganj"	"BR8"	"3"	"Long"	"Long-BR8"	4.68
"5329"	"2014-2015"	2014	1978	"Rangpur"	"2014-2015-Rangpur"	"BR8"	"3"	"Long"	"Long-BR8"	3.7
"5330"	"2014-2015"	2014	1978	"Satkhira"	"2014-2015-Satkhira"	"BR8"	"3"	"Long"	"Long-BR8"	5.94
"5331"	"2014-2015"	2014	1978	"Sonagazi"	"2014-2015-Sonagazi"	"BR8"	"3"	"Long"	"Long-BR8"	4.84
"5332"	"2014-2015"	2014	1978	"Kustia"	"2014-2015-Kustia"	"BR8"	"3"	"Long"	"Long-BR8"	7.9
"5333"	"2014-2015"	2014	1978	"Rajshahi"	"2014-2015-Rajshahi"	"BR8"	"3"	"Long"	"Long-BR8"	5.31
"5334"	"2015-2016"	2015	1978	"Barisal"	"2015-2016-Barisal"	"BR8"	"3"	"Long"	"Long-BR8"	6.47
"5335"	"2015-2016"	2015	1978	"Bhanga"	"2015-2016-Bhanga"	"BR8"	"3"	"Long"	"Long-BR8"	7.63
"5336"	"2015-2016"	2015	1978	"Comilla"	"2015-2016-Comilla"	"BR8"	"3"	"Long"	"Long-BR8"	4.55
"5337"	"2015-2016"	2015	1978	"Gazipur"	"2015-2016-Gazipur"	"BR8"	"3"	"Long"	"Long-BR8"	5.29
"5338"	"2015-2016"	2015	1978	"Habiganj"	"2015-2016-Habiganj"	"BR8"	"3"	"Long"	"Long-BR8"	5.9
"5339"	"2015-2016"	2015	1978	"Rangpur"	"2015-2016-Rangpur"	"BR8"	"3"	"Long"	"Long-BR8"	1.42
"5340"	"2015-2016"	2015	1978	"Satkhira"	"2015-2016-Satkhira"	"BR8"	"3"	"Long"	"Long-BR8"	5.45
"5341"	"2015-2016"	2015	1978	"Sonagazi"	"2015-2016-Sonagazi"	"BR8"	"3"	"Long"	"Long-BR8"	4.58
"5342"	"2015-2016"	2015	1978	"Kustia"	"2015-2016-Kustia"	"BR8"	"3"	"Long"	"Long-BR8"	7.87
"5343"	"2015-2016"	2015	1978	"Rajshahi"	"2015-2016-Rajshahi"	"BR8"	"3"	"Long"	"Long-BR8"	6.29
"5344"	"2001-2002"	2001	1978	"Barisal"	"2001-2002-Barisal"	"BR9"	"1"	"Long"	"Long-BR9"	7.67
"5345"	"2001-2002"	2001	1978	"Bhanga"	"2001-2002-Bhanga"	"BR9"	"1"	"Long"	"Long-BR9"	5.4
"5346"	"2001-2002"	2001	1978	"Comilla"	"2001-2002-Comilla"	"BR9"	"1"	"Long"	"Long-BR9"	5.2
"5347"	"2001-2002"	2001	1978	"Habiganj"	"2001-2002-Habiganj"	"BR9"	"1"	"Long"	"Long-BR9"	4.98
"5348"	"2001-2002"	2001	1978	"Rajshahi"	"2001-2002-Rajshahi"	"BR9"	"1"	"Long"	"Long-BR9"	5
"5349"	"2001-2002"	2001	1978	"Rangpur"	"2001-2002-Rangpur"	"BR9"	"1"	"Long"	"Long-BR9"	6.66
"5350"	"2001-2002"	2001	1978	"Satkhira"	"2001-2002-Satkhira"	"BR9"	"1"	"Long"	"Long-BR9"	6.45
"5351"	"2002-2003"	2002	1978	"Barisal"	"2002-2003-Barisal"	"BR9"	"1"	"Long"	"Long-BR9"	5.7
"5352"	"2002-2003"	2002	1978	"Bhanga"	"2002-2003-Bhanga"	"BR9"	"1"	"Long"	"Long-BR9"	6.52
"5353"	"2002-2003"	2002	1978	"Comilla"	"2002-2003-Comilla"	"BR9"	"1"	"Long"	"Long-BR9"	5.8
"5354"	"2002-2003"	2002	1978	"Gazipur"	"2002-2003-Gazipur"	"BR9"	"1"	"Long"	"Long-BR9"	3.44
"5355"	"2002-2003"	2002	1978	"Habiganj"	"2002-2003-Habiganj"	"BR9"	"1"	"Long"	"Long-BR9"	6.16
"5356"	"2002-2003"	2002	1978	"Rajshahi"	"2002-2003-Rajshahi"	"BR9"	"1"	"Long"	"Long-BR9"	5
"5357"	"2002-2003"	2002	1978	"Rangpur"	"2002-2003-Rangpur"	"BR9"	"1"	"Long"	"Long-BR9"	5.34
"5358"	"2002-2003"	2002	1978	"Satkhira"	"2002-2003-Satkhira"	"BR9"	"1"	"Long"	"Long-BR9"	3.85
"5359"	"2003-2004"	2003	1978	"Barisal"	"2003-2004-Barisal"	"BR9"	"1"	"Long"	"Long-BR9"	4.77
"5360"	"2003-2004"	2003	1978	"Bhanga"	"2003-2004-Bhanga"	"BR9"	"1"	"Long"	"Long-BR9"	5.85
"5361"	"2003-2004"	2003	1978	"Comilla"	"2003-2004-Comilla"	"BR9"	"1"	"Long"	"Long-BR9"	4.75
"5362"	"2003-2004"	2003	1978	"Gazipur"	"2003-2004-Gazipur"	"BR9"	"1"	"Long"	"Long-BR9"	2.8
"5363"	"2003-2004"	2003	1978	"Habiganj"	"2003-2004-Habiganj"	"BR9"	"1"	"Long"	"Long-BR9"	5.39
"5364"	"2003-2004"	2003	1978	"Rajshahi"	"2003-2004-Rajshahi"	"BR9"	"1"	"Long"	"Long-BR9"	2.68
"5365"	"2003-2004"	2003	1978	"Rangpur"	"2003-2004-Rangpur"	"BR9"	"1"	"Long"	"Long-BR9"	5.91
"5366"	"2003-2004"	2003	1978	"Satkhira"	"2003-2004-Satkhira"	"BR9"	"1"	"Long"	"Long-BR9"	6.34
"5367"	"2004-2005"	2004	1978	"Barisal"	"2004-2005-Barisal"	"BR9"	"1"	"Long"	"Long-BR9"	6.29
"5368"	"2004-2005"	2004	1978	"Bhanga"	"2004-2005-Bhanga"	"BR9"	"1"	"Long"	"Long-BR9"	8.27
"5369"	"2004-2005"	2004	1978	"Comilla"	"2004-2005-Comilla"	"BR9"	"1"	"Long"	"Long-BR9"	6.33
"5370"	"2004-2005"	2004	1978	"Gazipur"	"2004-2005-Gazipur"	"BR9"	"1"	"Long"	"Long-BR9"	3.55
"5371"	"2004-2005"	2004	1978	"Habiganj"	"2004-2005-Habiganj"	"BR9"	"1"	"Long"	"Long-BR9"	5.8
"5372"	"2004-2005"	2004	1978	"Rajshahi"	"2004-2005-Rajshahi"	"BR9"	"1"	"Long"	"Long-BR9"	5.91
"5373"	"2004-2005"	2004	1978	"Rangpur"	"2004-2005-Rangpur"	"BR9"	"1"	"Long"	"Long-BR9"	5.47
"5374"	"2004-2005"	2004	1978	"Satkhira"	"2004-2005-Satkhira"	"BR9"	"1"	"Long"	"Long-BR9"	6.65
"5375"	"2004-2005"	2004	1978	"Kustia"	"2004-2005-Kustia"	"BR9"	"1"	"Long"	"Long-BR9"	5.65
"5376"	"2005-2006"	2005	1978	"Barisal"	"2005-2006-Barisal"	"BR9"	"1"	"Long"	"Long-BR9"	6.43
"5377"	"2005-2006"	2005	1978	"Bhanga"	"2005-2006-Bhanga"	"BR9"	"1"	"Long"	"Long-BR9"	6.48
"5378"	"2005-2006"	2005	1978	"Comilla"	"2005-2006-Comilla"	"BR9"	"1"	"Long"	"Long-BR9"	5.1
"5379"	"2005-2006"	2005	1978	"Gazipur"	"2005-2006-Gazipur"	"BR9"	"1"	"Long"	"Long-BR9"	4.46
"5380"	"2005-2006"	2005	1978	"Habiganj"	"2005-2006-Habiganj"	"BR9"	"1"	"Long"	"Long-BR9"	7.5
"5381"	"2005-2006"	2005	1978	"Rajshahi"	"2005-2006-Rajshahi"	"BR9"	"1"	"Long"	"Long-BR9"	6.93
"5382"	"2005-2006"	2005	1978	"Rangpur"	"2005-2006-Rangpur"	"BR9"	"1"	"Long"	"Long-BR9"	4.86
"5383"	"2005-2006"	2005	1978	"Satkhira"	"2005-2006-Satkhira"	"BR9"	"1"	"Long"	"Long-BR9"	6.05
"5384"	"2005-2006"	2005	1978	"Kustia"	"2005-2006-Kustia"	"BR9"	"1"	"Long"	"Long-BR9"	7.05
"5385"	"2006-2007"	2006	1978	"Barisal"	"2006-2007-Barisal"	"BR9"	"1"	"Long"	"Long-BR9"	5.15
"5386"	"2006-2007"	2006	1978	"Bhanga"	"2006-2007-Bhanga"	"BR9"	"1"	"Long"	"Long-BR9"	7.12
"5387"	"2006-2007"	2006	1978	"Comilla"	"2006-2007-Comilla"	"BR9"	"1"	"Long"	"Long-BR9"	5.1
"5388"	"2006-2007"	2006	1978	"Gazipur"	"2006-2007-Gazipur"	"BR9"	"1"	"Long"	"Long-BR9"	4.99
"5389"	"2006-2007"	2006	1978	"Habiganj"	"2006-2007-Habiganj"	"BR9"	"1"	"Long"	"Long-BR9"	6.28
"5390"	"2006-2007"	2006	1978	"Rajshahi"	"2006-2007-Rajshahi"	"BR9"	"1"	"Long"	"Long-BR9"	5
"5391"	"2006-2007"	2006	1978	"Kustia"	"2006-2007-Kustia"	"BR9"	"1"	"Long"	"Long-BR9"	8.22
"5392"	"2006-2007"	2006	1978	"Rangpur"	"2006-2007-Rangpur"	"BR9"	"1"	"Long"	"Long-BR9"	5.79
