"Y"	"tj"	"ri"	"L"	"Env"	"G"	"Rep"	"Group"	"Yield"
"2011"	2011	1994	"Barisal"	"2011-Barisal"	"BRRI dhan32"	"3"	"Medium"	2.88
"2011"	2011	1994	"Comilla"	"2011-Comilla"	"BRRI dhan32"	"3"	"Medium"	4.58
"2011"	2011	1994	"Gazipur"	"2011-Gazipur"	"BRRI dhan32"	"3"	"Medium"	5.3
"2011"	2011	1994	"Rajshahi"	"2011-Rajshahi"	"BRRI dhan32"	"3"	"Medium"	7.4
"2011"	2011	1994	"Rangpur"	"2011-Rangpur"	"BRRI dhan32"	"3"	"Medium"	4.2
"2011"	2011	1994	"Satkhira"	"2011-Satkhira"	"BRRI dhan32"	"3"	"Medium"	4.5
"2011"	2011	1994	"Sonagazi"	"2011-Sonagazi"	"BRRI dhan32"	"3"	"Medium"	6
"2011"	2011	1994	"Kustia"	"2011-Kustia"	"BRRI dhan32"	"3"	"Medium"	6.03
"2012"	2012	1994	"Kustia"	"2012-Kustia"	"BRRI dhan32"	"3"	"Medium"	5.09
"2012"	2012	1994	"Sonagazi"	"2012-Sonagazi"	"BRRI dhan32"	"3"	"Medium"	4.71
"2012"	2012	1994	"Comilla"	"2012-Comilla"	"BRRI dhan32"	"3"	"Medium"	4.57
"2012"	2012	1994	"Gazipur"	"2012-Gazipur"	"BRRI dhan32"	"3"	"Medium"	3.8
"2012"	2012	1994	"Rajshahi"	"2012-Rajshahi"	"BRRI dhan32"	"3"	"Medium"	4.52
"2012"	2012	1994	"Rangpur"	"2012-Rangpur"	"BRRI dhan32"	"3"	"Medium"	2.5
"2012"	2012	1994	"Satkhira"	"2012-Satkhira"	"BRRI dhan32"	"3"	"Medium"	3.285
"2012"	2012	1994	"Barisal"	"2012-Barisal"	"BRRI dhan32"	"3"	"Medium"	4.07
"2013"	2013	1994	"Kustia"	"2013-Kustia"	"BRRI dhan32"	"3"	"Medium"	4.45
"2013"	2013	1994	"Sonagazi"	"2013-Sonagazi"	"BRRI dhan32"	"3"	"Medium"	4.52
"2013"	2013	1994	"Comilla"	"2013-Comilla"	"BRRI dhan32"	"3"	"Medium"	4.45
"2013"	2013	1994	"Gazipur"	"2013-Gazipur"	"BRRI dhan32"	"3"	"Medium"	4.83
"2013"	2013	1994	"Rajshahi"	"2013-Rajshahi"	"BRRI dhan32"	"3"	"Medium"	5.14
"2013"	2013	1994	"Rangpur"	"2013-Rangpur"	"BRRI dhan32"	"3"	"Medium"	3.2
"2013"	2013	1994	"Barisal"	"2013-Barisal"	"BRRI dhan32"	"3"	"Medium"	4.66
"2014"	2014	1994	"Kustia"	"2014-Kustia"	"BRRI dhan32"	"3"	"Medium"	5.66
"2014"	2014	1994	"Sonagazi"	"2014-Sonagazi"	"BRRI dhan32"	"3"	"Medium"	2.35
"2014"	2014	1994	"Comilla"	"2014-Comilla"	"BRRI dhan32"	"3"	"Medium"	4.77
"2014"	2014	1994	"Gazipur"	"2014-Gazipur"	"BRRI dhan32"	"3"	"Medium"	3.5
"2014"	2014	1994	"Rajshahi"	"2014-Rajshahi"	"BRRI dhan32"	"3"	"Medium"	5.417023256
"2014"	2014	1994	"Rangpur"	"2014-Rangpur"	"BRRI dhan32"	"3"	"Medium"	4.4
"2014"	2014	1994	"Satkhira"	"2014-Satkhira"	"BRRI dhan32"	"3"	"Medium"	5.21
"2014"	2014	1994	"Bhanga"	"2014-Bhanga"	"BRRI dhan32"	"3"	"Medium"	3.8
"2015"	2015	1994	"Kustia"	"2015-Kustia"	"BRRI dhan32"	"3"	"Medium"	6.37
"2015"	2015	1994	"Sonagazi"	"2015-Sonagazi"	"BRRI dhan32"	"3"	"Medium"	5.264446512
"2015"	2015	1994	"Comilla"	"2015-Comilla"	"BRRI dhan32"	"3"	"Medium"	6.46766437
"2015"	2015	1994	"Gazipur"	"2015-Gazipur"	"BRRI dhan32"	"3"	"Medium"	2.533122764
"2015"	2015	1994	"Rajshahi"	"2015-Rajshahi"	"BRRI dhan32"	"3"	"Medium"	6.982325581
"2015"	2015	1994	"Rangpur"	"2015-Rangpur"	"BRRI dhan32"	"3"	"Medium"	2.1
"2015"	2015	1994	"Satkhira"	"2015-Satkhira"	"BRRI dhan32"	"3"	"Medium"	4.308139535
"2015"	2015	1994	"Bhanga"	"2015-Bhanga"	"BRRI dhan32"	"3"	"Medium"	3.85
"2001"	2001	1997	"Barisal"	"2001-Barisal"	"BRRI dhan33"	"1"	"Short"	2.41
"2001"	2001	1997	"Comilla"	"2001-Comilla"	"BRRI dhan33"	"1"	"Short"	2.572674419
"2001"	2001	1997	"Gazipur"	"2001-Gazipur"	"BRRI dhan33"	"1"	"Short"	2.72127907
"2001"	2001	1997	"Rajshahi"	"2001-Rajshahi"	"BRRI dhan33"	"1"	"Short"	5.05
"2001"	2001	1997	"Rangpur"	"2001-Rangpur"	"BRRI dhan33"	"1"	"Short"	2.71255814
"2001"	2001	1997	"Satkhira"	"2001-Satkhira"	"BRRI dhan33"	"1"	"Short"	5.222906977
"2001"	2001	1997	"Sonagazi"	"2001-Sonagazi"	"BRRI dhan33"	"1"	"Short"	2.694302326
"2002"	2002	1997	"Barisal"	"2002-Barisal"	"BRRI dhan33"	"1"	"Short"	4
"2002"	2002	1997	"Comilla"	"2002-Comilla"	"BRRI dhan33"	"1"	"Short"	3.95
"2002"	2002	1997	"Gazipur"	"2002-Gazipur"	"BRRI dhan33"	"1"	"Short"	2.381476744
"2002"	2002	1997	"Rajshahi"	"2002-Rajshahi"	"BRRI dhan33"	"1"	"Short"	5.349
"2002"	2002	1997	"Rangpur"	"2002-Rangpur"	"BRRI dhan33"	"1"	"Short"	2.440781495
"2002"	2002	1997	"Satkhira"	"2002-Satkhira"	"BRRI dhan33"	"1"	"Short"	4.592790698
"2002"	2002	1997	"Sonagazi"	"2002-Sonagazi"	"BRRI dhan33"	"1"	"Short"	2.993302326
"2003"	2003	1997	"Barisal"	"2003-Barisal"	"BRRI dhan33"	"1"	"Short"	3.870697674
"2003"	2003	1997	"Comilla"	"2003-Comilla"	"BRRI dhan33"	"1"	"Short"	3.402090698
"2003"	2003	1997	"Gazipur"	"2003-Gazipur"	"BRRI dhan33"	"1"	"Short"	2.073837209
"2003"	2003	1997	"Rajshahi"	"2003-Rajshahi"	"BRRI dhan33"	"1"	"Short"	5.1995
"2003"	2003	1997	"Rangpur"	"2003-Rangpur"	"BRRI dhan33"	"1"	"Short"	2.71255814
"2003"	2003	1997	"Satkhira"	"2003-Satkhira"	"BRRI dhan33"	"1"	"Short"	5.853023256
"2003"	2003	1997	"Sonagazi"	"2003-Sonagazi"	"BRRI dhan33"	"1"	"Short"	3.03
"2004"	2004	1997	"Barisal"	"2004-Barisal"	"BRRI dhan33"	"1"	"Short"	1.829120324
"2004"	2004	1997	"Comilla"	"2004-Comilla"	"BRRI dhan33"	"1"	"Short"	2.588783721
"2004"	2004	1997	"Gazipur"	"2004-Gazipur"	"BRRI dhan33"	"1"	"Short"	2.78372093
"2004"	2004	1997	"Rajshahi"	"2004-Rajshahi"	"BRRI dhan33"	"1"	"Short"	3.865116279
"2004"	2004	1997	"Rangpur"	"2004-Rangpur"	"BRRI dhan33"	"1"	"Short"	3.03
"2004"	2004	1997	"Satkhira"	"2004-Satkhira"	"BRRI dhan33"	"1"	"Short"	5.300465116
"2004"	2004	1997	"Sonagazi"	"2004-Sonagazi"	"BRRI dhan33"	"1"	"Short"	3.939852008
"2004"	2004	1997	"Kustia"	"2004-Kustia"	"BRRI dhan33"	"1"	"Short"	3.032139535
"2005"	2005	1997	"Barisal"	"2005-Barisal"	"BRRI dhan33"	"1"	"Short"	1.43
"2005"	2005	1997	"Comilla"	"2005-Comilla"	"BRRI dhan33"	"1"	"Short"	3.768837209
"2005"	2005	1997	"Gazipur"	"2005-Gazipur"	"BRRI dhan33"	"1"	"Short"	3.175639535
"2005"	2005	1997	"Rajshahi"	"2005-Rajshahi"	"BRRI dhan33"	"1"	"Short"	3.154069767
"2005"	2005	1997	"Rangpur"	"2005-Rangpur"	"BRRI dhan33"	"1"	"Short"	2.438630491
"2005"	2005	1997	"Satkhira"	"2005-Satkhira"	"BRRI dhan33"	"1"	"Short"	4.666046512
"2005"	2005	1997	"Sonagazi"	"2005-Sonagazi"	"BRRI dhan33"	"1"	"Short"	3.77
"2005"	2005	1997	"Kustia"	"2005-Kustia"	"BRRI dhan33"	"1"	"Short"	3.596093023
"2006"	2006	1997	"Barisal"	"2006-Barisal"	"BRRI dhan33"	"1"	"Short"	2.05
"2006"	2006	1997	"Comilla"	"2006-Comilla"	"BRRI dhan33"	"1"	"Short"	0.79
"2006"	2006	1997	"Gazipur"	"2006-Gazipur"	"BRRI dhan33"	"1"	"Short"	3
"2006"	2006	1997	"Rajshahi"	"2006-Rajshahi"	"BRRI dhan33"	"1"	"Short"	3.6
"2006"	2006	1997	"Rangpur"	"2006-Rangpur"	"BRRI dhan33"	"1"	"Short"	0.2
"2006"	2006	1997	"Satkhira"	"2006-Satkhira"	"BRRI dhan33"	"1"	"Short"	2.9
"2006"	2006	1997	"Sonagazi"	"2006-Sonagazi"	"BRRI dhan33"	"1"	"Short"	2.47
"2006"	2006	1997	"Kustia"	"2006-Kustia"	"BRRI dhan33"	"1"	"Short"	5.1
"2007"	2007	1997	"Barisal"	"2007-Barisal"	"BRRI dhan33"	"1"	"Short"	2.9175
"2007"	2007	1997	"Comilla"	"2007-Comilla"	"BRRI dhan33"	"1"	"Short"	4.55
"2007"	2007	1997	"Gazipur"	"2007-Gazipur"	"BRRI dhan33"	"1"	"Short"	1.6
"2007"	2007	1997	"Rajshahi"	"2007-Rajshahi"	"BRRI dhan33"	"1"	"Short"	3.3
"2007"	2007	1997	"Rangpur"	"2007-Rangpur"	"BRRI dhan33"	"1"	"Short"	1.2
"2007"	2007	1997	"Satkhira"	"2007-Satkhira"	"BRRI dhan33"	"1"	"Short"	3
"2007"	2007	1997	"Sonagazi"	"2007-Sonagazi"	"BRRI dhan33"	"1"	"Short"	2.66
"2008"	2008	1997	"Barisal"	"2008-Barisal"	"BRRI dhan33"	"1"	"Short"	2.95875
"2008"	2008	1997	"Comilla"	"2008-Comilla"	"BRRI dhan33"	"1"	"Short"	2.64
"2008"	2008	1997	"Gazipur"	"2008-Gazipur"	"BRRI dhan33"	"1"	"Short"	3
"2008"	2008	1997	"Rajshahi"	"2008-Rajshahi"	"BRRI dhan33"	"1"	"Short"	2.89
"2008"	2008	1997	"Rangpur"	"2008-Rangpur"	"BRRI dhan33"	"1"	"Short"	3.45
"2008"	2008	1997	"Satkhira"	"2008-Satkhira"	"BRRI dhan33"	"1"	"Short"	2.95
"2008"	2008	1997	"Sonagazi"	"2008-Sonagazi"	"BRRI dhan33"	"1"	"Short"	2
"2008"	2008	1997	"Kustia"	"2008-Kustia"	"BRRI dhan33"	"1"	"Short"	4.8
"2009"	2009	1997	"Barisal"	"2009-Barisal"	"BRRI dhan33"	"1"	"Short"	3
"2009"	2009	1997	"Comilla"	"2009-Comilla"	"BRRI dhan33"	"1"	"Short"	3.22
"2009"	2009	1997	"Gazipur"	"2009-Gazipur"	"BRRI dhan33"	"1"	"Short"	3.85
"2009"	2009	1997	"Rajshahi"	"2009-Rajshahi"	"BRRI dhan33"	"1"	"Short"	3.095
"2009"	2009	1997	"Rangpur"	"2009-Rangpur"	"BRRI dhan33"	"1"	"Short"	1.6
"2009"	2009	1997	"Satkhira"	"2009-Satkhira"	"BRRI dhan33"	"1"	"Short"	2.975
"2009"	2009	1997	"Sonagazi"	"2009-Sonagazi"	"BRRI dhan33"	"1"	"Short"	1.25
"2009"	2009	1997	"Kustia"	"2009-Kustia"	"BRRI dhan33"	"1"	"Short"	4.8
"2010"	2010	1997	"Barisal"	"2010-Barisal"	"BRRI dhan33"	"1"	"Short"	2.455
"2010"	2010	1997	"Comilla"	"2010-Comilla"	"BRRI dhan33"	"1"	"Short"	3.8
"2010"	2010	1997	"Gazipur"	"2010-Gazipur"	"BRRI dhan33"	"1"	"Short"	3.9
"2010"	2010	1997	"Rajshahi"	"2010-Rajshahi"	"BRRI dhan33"	"1"	"Short"	3.2975
"2010"	2010	1997	"Rangpur"	"2010-Rangpur"	"BRRI dhan33"	"1"	"Short"	3.9
"2010"	2010	1997	"Satkhira"	"2010-Satkhira"	"BRRI dhan33"	"1"	"Short"	2.9625
"2010"	2010	1997	"Sonagazi"	"2010-Sonagazi"	"BRRI dhan33"	"1"	"Short"	3.65
"2010"	2010	1997	"Kustia"	"2010-Kustia"	"BRRI dhan33"	"1"	"Short"	4.5
"2011"	2011	1997	"Barisal"	"2011-Barisal"	"BRRI dhan33"	"1"	"Short"	1.91
"2011"	2011	1997	"Comilla"	"2011-Comilla"	"BRRI dhan33"	"1"	"Short"	3.01
"2011"	2011	1997	"Gazipur"	"2011-Gazipur"	"BRRI dhan33"	"1"	"Short"	4.6
"2011"	2011	1997	"Rajshahi"	"2011-Rajshahi"	"BRRI dhan33"	"1"	"Short"	3.5
"2011"	2011	1997	"Rangpur"	"2011-Rangpur"	"BRRI dhan33"	"1"	"Short"	2.1
"2011"	2011	1997	"Satkhira"	"2011-Satkhira"	"BRRI dhan33"	"1"	"Short"	2.96875
"2011"	2011	1997	"Sonagazi"	"2011-Sonagazi"	"BRRI dhan33"	"1"	"Short"	4.98
"2011"	2011	1997	"Kustia"	"2011-Kustia"	"BRRI dhan33"	"1"	"Short"	5.44
"2012"	2012	1997	"Kustia"	"2012-Kustia"	"BRRI dhan33"	"1"	"Short"	4.31
"2012"	2012	1997	"Sonagazi"	"2012-Sonagazi"	"BRRI dhan33"	"1"	"Short"	3.94
"2012"	2012	1997	"Comilla"	"2012-Comilla"	"BRRI dhan33"	"1"	"Short"	3.77
"2012"	2012	1997	"Gazipur"	"2012-Gazipur"	"BRRI dhan33"	"1"	"Short"	3.796
"2012"	2012	1997	"Rajshahi"	"2012-Rajshahi"	"BRRI dhan33"	"1"	"Short"	3.88
"2012"	2012	1997	"Rangpur"	"2012-Rangpur"	"BRRI dhan33"	"1"	"Short"	1.8
"2012"	2012	1997	"Satkhira"	"2012-Satkhira"	"BRRI dhan33"	"1"	"Short"	2.65
"2012"	2012	1997	"Barisal"	"2012-Barisal"	"BRRI dhan33"	"1"	"Short"	3.5
"2013"	2013	1997	"Kustia"	"2013-Kustia"	"BRRI dhan33"	"1"	"Short"	4.1
"2013"	2013	1997	"Sonagazi"	"2013-Sonagazi"	"BRRI dhan33"	"1"	"Short"	3.74
"2013"	2013	1997	"Comilla"	"2013-Comilla"	"BRRI dhan33"	"1"	"Short"	1.58
"2013"	2013	1997	"Gazipur"	"2013-Gazipur"	"BRRI dhan33"	"1"	"Short"	5.56
"2013"	2013	1997	"Rajshahi"	"2013-Rajshahi"	"BRRI dhan33"	"1"	"Short"	3.18
"2013"	2013	1997	"Rangpur"	"2013-Rangpur"	"BRRI dhan33"	"1"	"Short"	1.5
"2013"	2013	1997	"Barisal"	"2013-Barisal"	"BRRI dhan33"	"1"	"Short"	3.97
"2014"	2014	1997	"Kustia"	"2014-Kustia"	"BRRI dhan33"	"1"	"Short"	5.58
"2014"	2014	1997	"Sonagazi"	"2014-Sonagazi"	"BRRI dhan33"	"1"	"Short"	3.52
"2014"	2014	1997	"Comilla"	"2014-Comilla"	"BRRI dhan33"	"1"	"Short"	3.15
"2014"	2014	1997	"Gazipur"	"2014-Gazipur"	"BRRI dhan33"	"1"	"Short"	5.8
"2014"	2014	1997	"Rajshahi"	"2014-Rajshahi"	"BRRI dhan33"	"1"	"Short"	4.498976744
"2014"	2014	1997	"Rangpur"	"2014-Rangpur"	"BRRI dhan33"	"1"	"Short"	2.8
"2014"	2014	1997	"Satkhira"	"2014-Satkhira"	"BRRI dhan33"	"1"	"Short"	3.15
"2014"	2014	1997	"Bhanga"	"2014-Bhanga"	"BRRI dhan33"	"1"	"Short"	3.75
"2015"	2015	1997	"Kustia"	"2015-Kustia"	"BRRI dhan33"	"1"	"Short"	5.94
"2015"	2015	1997	"Sonagazi"	"2015-Sonagazi"	"BRRI dhan33"	"1"	"Short"	4.172465116
"2015"	2015	1997	"Comilla"	"2015-Comilla"	"BRRI dhan33"	"1"	"Short"	3.219446837
"2015"	2015	1997	"Gazipur"	"2015-Gazipur"	"BRRI dhan33"	"1"	"Short"	3.837436706
"2015"	2015	1997	"Rajshahi"	"2015-Rajshahi"	"BRRI dhan33"	"1"	"Short"	5.38627907
"2015"	2015	1997	"Rangpur"	"2015-Rangpur"	"BRRI dhan33"	"1"	"Short"	1.5
"2015"	2015	1997	"Satkhira"	"2015-Satkhira"	"BRRI dhan33"	"1"	"Short"	5.83255814
"2015"	2015	1997	"Bhanga"	"2015-Bhanga"	"BRRI dhan33"	"1"	"Short"	6.3475
"2001"	2001	1997	"Barisal"	"2001-Barisal"	"BRRI dhan33"	"2"	"Short"	2.96
"2001"	2001	1997	"Comilla"	"2001-Comilla"	"BRRI dhan33"	"2"	"Short"	2.502906977
"2001"	2001	1997	"Gazipur"	"2001-Gazipur"	"BRRI dhan33"	"2"	"Short"	2.252093023
"2001"	2001	1997	"Rajshahi"	"2001-Rajshahi"	"BRRI dhan33"	"2"	"Short"	4.38
"2001"	2001	1997	"Rangpur"	"2001-Rangpur"	"BRRI dhan33"	"2"	"Short"	4.465523256
"2001"	2001	1997	"Satkhira"	"2001-Satkhira"	"BRRI dhan33"	"2"	"Short"	5.173081395
"2001"	2001	1997	"Sonagazi"	"2001-Sonagazi"	"BRRI dhan33"	"2"	"Short"	2.252093023
"2002"	2002	1997	"Barisal"	"2002-Barisal"	"BRRI dhan33"	"2"	"Short"	3.7
"2002"	2002	1997	"Comilla"	"2002-Comilla"	"BRRI dhan33"	"2"	"Short"	4.85
"2002"	2002	1997	"Gazipur"	"2002-Gazipur"	"BRRI dhan33"	"2"	"Short"	2.442824884
"2002"	2002	1997	"Rajshahi"	"2002-Rajshahi"	"BRRI dhan33"	"2"	"Short"	4.679
"2002"	2002	1997	"Rangpur"	"2002-Rangpur"	"BRRI dhan33"	"2"	"Short"	4.018113517
"2002"	2002	1997	"Satkhira"	"2002-Satkhira"	"BRRI dhan33"	"2"	"Short"	4.360116279
"2002"	2002	1997	"Sonagazi"	"2002-Sonagazi"	"BRRI dhan33"	"2"	"Short"	2.551093023
"2003"	2003	1997	"Barisal"	"2003-Barisal"	"BRRI dhan33"	"2"	"Short"	4.385
"2003"	2003	1997	"Comilla"	"2003-Comilla"	"BRRI dhan33"	"2"	"Short"	3.394139535
"2003"	2003	1997	"Gazipur"	"2003-Gazipur"	"BRRI dhan33"	"2"	"Short"	2.225651163
"2003"	2003	1997	"Rajshahi"	"2003-Rajshahi"	"BRRI dhan33"	"2"	"Short"	4.5295
"2003"	2003	1997	"Rangpur"	"2003-Rangpur"	"BRRI dhan33"	"2"	"Short"	4.465523256
"2003"	2003	1997	"Satkhira"	"2003-Satkhira"	"BRRI dhan33"	"2"	"Short"	5.986046512
"2003"	2003	1997	"Sonagazi"	"2003-Sonagazi"	"BRRI dhan33"	"2"	"Short"	1.86
"2004"	2004	1997	"Barisal"	"2004-Barisal"	"BRRI dhan33"	"2"	"Short"	1.825976365
"2004"	2004	1997	"Comilla"	"2004-Comilla"	"BRRI dhan33"	"2"	"Short"	2.377548837
"2004"	2004	1997	"Gazipur"	"2004-Gazipur"	"BRRI dhan33"	"2"	"Short"	1.707364341
"2004"	2004	1997	"Rajshahi"	"2004-Rajshahi"	"BRRI dhan33"	"2"	"Short"	4.509069767
"2004"	2004	1997	"Rangpur"	"2004-Rangpur"	"BRRI dhan33"	"2"	"Short"	3.26
"2004"	2004	1997	"Satkhira"	"2004-Satkhira"	"BRRI dhan33"	"2"	"Short"	5.16744186
"2004"	2004	1997	"Sonagazi"	"2004-Sonagazi"	"BRRI dhan33"	"2"	"Short"	3.326004228
"2004"	2004	1997	"Kustia"	"2004-Kustia"	"BRRI dhan33"	"2"	"Short"	2.56722907
"2005"	2005	1997	"Barisal"	"2005-Barisal"	"BRRI dhan33"	"2"	"Short"	3.481
"2005"	2005	1997	"Comilla"	"2005-Comilla"	"BRRI dhan33"	"2"	"Short"	4.547093023
"2005"	2005	1997	"Gazipur"	"2005-Gazipur"	"BRRI dhan33"	"2"	"Short"	4.220348837
"2005"	2005	1997	"Rajshahi"	"2005-Rajshahi"	"BRRI dhan33"	"2"	"Short"	3.255813953
"2005"	2005	1997	"Rangpur"	"2005-Rangpur"	"BRRI dhan33"	"2"	"Short"	2.357142857
"2005"	2005	1997	"Satkhira"	"2005-Satkhira"	"BRRI dhan33"	"2"	"Short"	4.717209302
"2005"	2005	1997	"Sonagazi"	"2005-Sonagazi"	"BRRI dhan33"	"2"	"Short"	3.58
"2005"	2005	1997	"Kustia"	"2005-Kustia"	"BRRI dhan33"	"2"	"Short"	3.354790698
"2006"	2006	1997	"Barisal"	"2006-Barisal"	"BRRI dhan33"	"2"	"Short"	2.6
"2006"	2006	1997	"Comilla"	"2006-Comilla"	"BRRI dhan33"	"2"	"Short"	1.25
"2006"	2006	1997	"Gazipur"	"2006-Gazipur"	"BRRI dhan33"	"2"	"Short"	3
"2006"	2006	1997	"Rajshahi"	"2006-Rajshahi"	"BRRI dhan33"	"2"	"Short"	3.3
"2006"	2006	1997	"Rangpur"	"2006-Rangpur"	"BRRI dhan33"	"2"	"Short"	1.678571429
"2006"	2006	1997	"Satkhira"	"2006-Satkhira"	"BRRI dhan33"	"2"	"Short"	2.3
"2006"	2006	1997	"Sonagazi"	"2006-Sonagazi"	"BRRI dhan33"	"2"	"Short"	2.5
"2006"	2006	1997	"Kustia"	"2006-Kustia"	"BRRI dhan33"	"2"	"Short"	5.45
"2007"	2007	1997	"Barisal"	"2007-Barisal"	"BRRI dhan33"	"2"	"Short"	3.373
"2007"	2007	1997	"Comilla"	"2007-Comilla"	"BRRI dhan33"	"2"	"Short"	4.18
"2007"	2007	1997	"Gazipur"	"2007-Gazipur"	"BRRI dhan33"	"2"	"Short"	2.3
"2007"	2007	1997	"Rajshahi"	"2007-Rajshahi"	"BRRI dhan33"	"2"	"Short"	2.5
"2007"	2007	1997	"Rangpur"	"2007-Rangpur"	"BRRI dhan33"	"2"	"Short"	1
"2007"	2007	1997	"Satkhira"	"2007-Satkhira"	"BRRI dhan33"	"2"	"Short"	2.5
"2007"	2007	1997	"Sonagazi"	"2007-Sonagazi"	"BRRI dhan33"	"2"	"Short"	2.89
"2007"	2007	1997	"Kustia"	"2007-Kustia"	"BRRI dhan33"	"2"	"Short"	3.68
"2008"	2008	1997	"Barisal"	"2008-Barisal"	"BRRI dhan33"	"2"	"Short"	2.5865
"2008"	2008	1997	"Comilla"	"2008-Comilla"	"BRRI dhan33"	"2"	"Short"	2.43
"2008"	2008	1997	"Gazipur"	"2008-Gazipur"	"BRRI dhan33"	"2"	"Short"	3
"2008"	2008	1997	"Rajshahi"	"2008-Rajshahi"	"BRRI dhan33"	"2"	"Short"	3.51
"2008"	2008	1997	"Rangpur"	"2008-Rangpur"	"BRRI dhan33"	"2"	"Short"	3.45
"2008"	2008	1997	"Satkhira"	"2008-Satkhira"	"BRRI dhan33"	"2"	"Short"	2.4
"2008"	2008	1997	"Sonagazi"	"2008-Sonagazi"	"BRRI dhan33"	"2"	"Short"	1.6
"2008"	2008	1997	"Kustia"	"2008-Kustia"	"BRRI dhan33"	"2"	"Short"	4.29
"2009"	2009	1997	"Barisal"	"2009-Barisal"	"BRRI dhan33"	"2"	"Short"	1.8
"2009"	2009	1997	"Comilla"	"2009-Comilla"	"BRRI dhan33"	"2"	"Short"	3.18
"2009"	2009	1997	"Gazipur"	"2009-Gazipur"	"BRRI dhan33"	"2"	"Short"	1.7
"2009"	2009	1997	"Rajshahi"	"2009-Rajshahi"	"BRRI dhan33"	"2"	"Short"	3.005
"2009"	2009	1997	"Rangpur"	"2009-Rangpur"	"BRRI dhan33"	"2"	"Short"	1.9
"2009"	2009	1997	"Satkhira"	"2009-Satkhira"	"BRRI dhan33"	"2"	"Short"	2.45
"2009"	2009	1997	"Sonagazi"	"2009-Sonagazi"	"BRRI dhan33"	"2"	"Short"	1.25
"2009"	2009	1997	"Kustia"	"2009-Kustia"	"BRRI dhan33"	"2"	"Short"	4.9
"2010"	2010	1997	"Barisal"	"2010-Barisal"	"BRRI dhan33"	"2"	"Short"	1.545
"2010"	2010	1997	"Comilla"	"2010-Comilla"	"BRRI dhan33"	"2"	"Short"	3.93
"2010"	2010	1997	"Gazipur"	"2010-Gazipur"	"BRRI dhan33"	"2"	"Short"	3.525
"2010"	2010	1997	"Rajshahi"	"2010-Rajshahi"	"BRRI dhan33"	"2"	"Short"	3.5025
"2010"	2010	1997	"Rangpur"	"2010-Rangpur"	"BRRI dhan33"	"2"	"Short"	2.2
"2010"	2010	1997	"Satkhira"	"2010-Satkhira"	"BRRI dhan33"	"2"	"Short"	2.425
"2010"	2010	1997	"Sonagazi"	"2010-Sonagazi"	"BRRI dhan33"	"2"	"Short"	3.95
"2010"	2010	1997	"Kustia"	"2010-Kustia"	"BRRI dhan33"	"2"	"Short"	5.8
"2011"	2011	1997	"Barisal"	"2011-Barisal"	"BRRI dhan33"	"2"	"Short"	1.29
"2011"	2011	1997	"Comilla"	"2011-Comilla"	"BRRI dhan33"	"2"	"Short"	3.05
"2011"	2011	1997	"Gazipur"	"2011-Gazipur"	"BRRI dhan33"	"2"	"Short"	3.85
"2011"	2011	1997	"Rajshahi"	"2011-Rajshahi"	"BRRI dhan33"	"2"	"Short"	4
"2011"	2011	1997	"Rangpur"	"2011-Rangpur"	"BRRI dhan33"	"2"	"Short"	2.5
"2011"	2011	1997	"Satkhira"	"2011-Satkhira"	"BRRI dhan33"	"2"	"Short"	2.4375
"2011"	2011	1997	"Sonagazi"	"2011-Sonagazi"	"BRRI dhan33"	"2"	"Short"	5.8
"2011"	2011	1997	"Kustia"	"2011-Kustia"	"BRRI dhan33"	"2"	"Short"	4.8
"2012"	2012	1997	"Kustia"	"2012-Kustia"	"BRRI dhan33"	"2"	"Short"	4.82
"2012"	2012	1997	"Sonagazi"	"2012-Sonagazi"	"BRRI dhan33"	"2"	"Short"	3.68
"2012"	2012	1997	"Comilla"	"2012-Comilla"	"BRRI dhan33"	"2"	"Short"	3.8
"2012"	2012	1997	"Gazipur"	"2012-Gazipur"	"BRRI dhan33"	"2"	"Short"	3.545
"2012"	2012	1997	"Rajshahi"	"2012-Rajshahi"	"BRRI dhan33"	"2"	"Short"	4.83
"2012"	2012	1997	"Rangpur"	"2012-Rangpur"	"BRRI dhan33"	"2"	"Short"	1.7
"2012"	2012	1997	"Satkhira"	"2012-Satkhira"	"BRRI dhan33"	"2"	"Short"	2.435
"2012"	2012	1997	"Barisal"	"2012-Barisal"	"BRRI dhan33"	"2"	"Short"	3.17
"2013"	2013	1997	"Kustia"	"2013-Kustia"	"BRRI dhan33"	"2"	"Short"	4
"2013"	2013	1997	"Sonagazi"	"2013-Sonagazi"	"BRRI dhan33"	"2"	"Short"	3.94
"2013"	2013	1997	"Comilla"	"2013-Comilla"	"BRRI dhan33"	"2"	"Short"	1.37
"2013"	2013	1997	"Gazipur"	"2013-Gazipur"	"BRRI dhan33"	"2"	"Short"	3.24
"2013"	2013	1997	"Rajshahi"	"2013-Rajshahi"	"BRRI dhan33"	"2"	"Short"	3.46
"2013"	2013	1997	"Rangpur"	"2013-Rangpur"	"BRRI dhan33"	"2"	"Short"	1.5
"2013"	2013	1997	"Barisal"	"2013-Barisal"	"BRRI dhan33"	"2"	"Short"	3.52
"2014"	2014	1997	"Kustia"	"2014-Kustia"	"BRRI dhan33"	"2"	"Short"	4.54
"2014"	2014	1997	"Sonagazi"	"2014-Sonagazi"	"BRRI dhan33"	"2"	"Short"	3.1
