"Env"	"GG"	"Y"	"tj"	"ri"	"L"	"G"	"Group"	"arimean"	"adjmean"	"se"	"ErrVar"	"w"	"residFA"
"2007-2008-Rajshahi"	"Long-BR7"	"2007-2008"	2007	1977	"Rajshahi"	"BR7"	"Long"	4.58	4.58	0.195046519833815	0.0380431448992826	26.2859446201793	0.0155530146363985
"2007-2008-Rangpur"	"Long-BR7"	"2007-2008"	2007	1977	"Rangpur"	"BR7"	"Long"	2.51666666666667	2.51666666666667	0.155756125915591	0.0242599707602334	41.2201650976095	-0.0056628009077162
"2007-2008-Satkhira"	"Long-BR7"	"2007-2008"	2007	1977	"Satkhira"	"BR7"	"Long"	6.56666666666667	6.56666666666667	0.513208637800389	0.263383105912931	3.79675073134942	0.132770441483923
"2008-2009-Barisal"	"Long-BR7"	"2008-2009"	2008	1977	"Barisal"	"BR7"	"Long"	4.99333333333333	4.99333333333333	0.167202355486745	0.0279566276803159	35.7696933777207	0.00250656620247369
"2008-2009-Bhanga"	"Long-BR7"	"2008-2009"	2008	1977	"Bhanga"	"BR7"	"Long"	6.05666666666667	6.05666666666667	0.0835097547733508	0.00697387914230519	143.392218246767	-0.00731115747562594
"2008-2009-Comilla"	"Long-BR7"	"2008-2009"	2008	1977	"Comilla"	"BR7"	"Long"	5.30666666666667	5.30666666666667	0.196294622818295	0.0385315789473767	25.9527386968938	0.0177000220963039
"2008-2009-Gazipur"	"Long-BR7"	"2008-2009"	2008	1977	"Gazipur"	"BR7"	"Long"	4.36666666666667	4.36666666666667	0.239313589568272	0.0572709941520513	17.4608458401308	-0.00486512382890503
"2008-2009-Habiganj"	"Long-BR7"	"2008-2009"	2008	1977	"Habiganj"	"BR7"	"Long"	6.6	6.6	0.0984083864633341	0.00968421052631692	103.260869565205	-0.00610705954349111
"2008-2009-Kustia"	"Long-BR7"	"2008-2009"	2008	1977	"Kustia"	"BR7"	"Long"	6.71666666666667	6.71666666666667	0.235293955753304	0.0553632456140376	18.0625248557763	-0.0059429853477635
"2008-2009-Rajshahi"	"Long-BR7"	"2008-2009"	2008	1977	"Rajshahi"	"BR7"	"Long"	4.66	4.66	0.334375082663821	0.111806695906437	8.94400815526138	0.159788939038216
"2008-2009-Rangpur"	"Long-BR7"	"2008-2009"	2008	1977	"Rangpur"	"BR7"	"Long"	2.43333333333333	2.43333333333333	0.126417884341895	0.0159814814814809	62.5724217844752	-0.0131223787904613
"2008-2009-Satkhira"	"Long-BR7"	"2008-2009"	2008	1977	"Satkhira"	"BR7"	"Long"	5.96666666666667	5.96666666666667	0.310528223802259	0.0964277777777858	10.3704557239146	-0.0145207172239399
"2009-2010-Barisal"	"Long-BR7"	"2009-2010"	2009	1977	"Barisal"	"BR7"	"Long"	5.23333333333333	5.23333333333333	0.263906348628747	0.069646560846558	14.3582107694184	0.103212103197889
"2009-2010-Bhanga"	"Long-BR7"	"2009-2010"	2009	1977	"Bhanga"	"BR7"	"Long"	6.49	6.49	0.212419154823519	0.045121897335938	22.1621886277272	0.023800462512507
"2009-2010-Comilla"	"Long-BR7"	"2009-2010"	2009	1977	"Comilla"	"BR7"	"Long"	5.35333333333333	5.35333333333333	0.0904396883672715	0.00817933723196919	122.259294566248	-0.00752535103709828
"2009-2010-Gazipur"	"Long-BR7"	"2009-2010"	2009	1977	"Gazipur"	"BR7"	"Long"	3.01	3.01	0.27883426075994	0.0777485449735424	12.8619770355869	-0.102042859891366
"2009-2010-Habiganj"	"Long-BR7"	"2009-2010"	2009	1977	"Habiganj"	"BR7"	"Long"	5.85	5.85	0.0700528900717596	0.00490740740740604	203.773584905717	-0.00255047513468831
"2009-2010-Kustia"	"Long-BR7"	"2009-2010"	2009	1977	"Kustia"	"BR7"	"Long"	5.38666666666667	5.38666666666667	0.127815999877006	0.0163369298245589	61.211011538822	-0.00135645812218321
"2009-2010-Rajshahi"	"Long-BR7"	"2009-2010"	2009	1977	"Rajshahi"	"BR7"	"Long"	4.62333333333333	4.62333333333333	0.229875238077585	0.0528426250812262	18.9241166286282	0.0524516906657144
"2009-2010-Rangpur"	"Long-BR7"	"2009-2010"	2009	1977	"Rangpur"	"BR7"	"Long"	4.23333333333333	4.23333333333333	0.255884036648714	0.0654766402116403	15.2726223698665	0.0181051670429691
"2009-2010-Satkhira"	"Long-BR7"	"2009-2010"	2009	1977	"Satkhira"	"BR7"	"Long"	5.56666666666667	5.56666666666667	0.265448423421699	0.0704628654970654	14.1918724557355	-0.0261607711029335
"2010-2011-Barisal"	"Long-BR7"	"2010-2011"	2010	1977	"Barisal"	"BR7"	"Long"	4.21	4.21	0.277057622031829	0.0767609259259316	13.0274614061446	-0.0347625753102063
"2010-2011-Bhanga"	"Long-BR7"	"2010-2011"	2010	1977	"Bhanga"	"BR7"	"Long"	6.92666666666667	6.92666666666666	0.403600233087322	0.16289314814814	6.13899363704707	0.254479738048778
"2010-2011-Comilla"	"Long-BR7"	"2010-2011"	2010	1977	"Comilla"	"BR7"	"Long"	4.55	4.55	0.0749648947823642	0.00561973544973094	177.944319433734	-0.0138445579297484
"2010-2011-Gazipur"	"Long-BR7"	"2010-2011"	2010	1977	"Gazipur"	"BR7"	"Long"	2.22	2.22	0.452831801237101	0.205056640211638	4.87670137854549	-0.0309370736827619
"2010-2011-Habiganj"	"Long-BR7"	"2010-2011"	2010	1977	"Habiganj"	"BR7"	"Long"	5.1	5.1	0.116416966344714	0.0135529100529063	73.7848916650602	-0.00229748399614493
"2010-2011-Kustia"	"Long-BR7"	"2010-2011"	2010	1977	"Kustia"	"BR7"	"Long"	4.05333333333333	4.05333333333333	0.0652940033870905	0.00426330687831339	234.55970413174	-0.0000270466955942794
"2010-2011-Rajshahi"	"Long-BR7"	"2010-2011"	2010	1977	"Rajshahi"	"BR7"	"Long"	5.76666666666667	5.76666666666667	0.218481379207548	0.0477341130604323	20.9493784609338	0.06788019315794
"2010-2011-Rangpur"	"Long-BR7"	"2010-2011"	2010	1977	"Rangpur"	"BR7"	"Long"	2.3	2.3	0.119805287355388	0.014353306878307	69.6703560007736	-0.0102969397963784
"2010-2011-Satkhira"	"Long-BR7"	"2010-2011"	2010	1977	"Satkhira"	"BR7"	"Long"	5.16666666666667	5.16666666666667	0.351209926822144	0.123348412698416	8.10711689047008	-0.0765828433606037
"2010-2011-Sonagazi"	"Long-BR7"	"2010-2011"	2010	1977	"Sonagazi"	"BR7"	"Long"	4.5	4.5	0.191871870827438	0.036814814814821	27.1629778671986	-0.073312396305119
"2011-2012-Barisal"	"Long-BR7"	"2011-2012"	2011	1977	"Barisal"	"BR7"	"Long"	4.21	4.21	0.277057622031829	0.0767609259259316	13.0274614061446	-0.0377618777480402
"2011-2012-Bhanga"	"Long-BR7"	"2011-2012"	2011	1977	"Bhanga"	"BR7"	"Long"	6.92666666666667	6.92666666666666	0.403600233087322	0.16289314814814	6.13899363704707	0.249094580058093
"2011-2012-Comilla"	"Long-BR7"	"2011-2012"	2011	1977	"Comilla"	"BR7"	"Long"	4.29666666666667	4.29666666666667	0.125025605843028	0.0156314021164161	63.97378767128	-0.0262706027533648
"2011-2012-Gazipur"	"Long-BR7"	"2011-2012"	2011	1977	"Gazipur"	"BR7"	"Long"	4.75	4.75	0.187925320076699	0.0353159259259297	28.3158369427256	-0.00128831457420553
"2011-2012-Habiganj"	"Long-BR7"	"2011-2012"	2011	1977	"Habiganj"	"BR7"	"Long"	5.1	5.1	0.116416966344714	0.0135529100529063	73.7848916650602	-0.0029181858601719
"2011-2012-Kustia"	"Long-BR7"	"2011-2012"	2011	1977	"Kustia"	"BR7"	"Long"	4.05333333333333	4.05333333333333	0.0652940033870905	0.00426330687831339	234.55970413174	-0.000227619607732876
"2011-2012-Rajshahi"	"Long-BR7"	"2011-2012"	2011	1977	"Rajshahi"	"BR7"	"Long"	6.91333333333333	6.91333333333333	0.379846425385708	0.1442833068783	6.93080870986328	0.215282282414983
"2011-2012-Rangpur"	"Long-BR7"	"2011-2012"	2011	1977	"Rangpur"	"BR7"	"Long"	3.07666666666667	3.07666666666667	0.235463238124209	0.0554429365079378	18.0365626892225	0.0827746558329374
"2011-2012-Satkhira"	"Long-BR7"	"2011-2012"	2011	1977	"Satkhira"	"BR7"	"Long"	6.02666666666667	6.02666666666666	0.0939814515078147	0.00883251322751572	113.21805857983	0.00404552174212025
"2011-2012-Sonagazi"	"Long-BR7"	"2011-2012"	2011	1977	"Sonagazi"	"BR7"	"Long"	4.5	4.5	0.191871870827438	0.036814814814821	27.1629778671986	-0.0748955405891154
"2012-2013-Barisal"	"Long-BR7"	"2012-2013"	2012	1977	"Barisal"	"BR7"	"Long"	4.10666666666667	4.10666666666667	0.214560657627369	0.046036275801489	21.7220003701441	-0.0361274202199233
"2012-2013-Bhanga"	"Long-BR7"	"2012-2013"	2012	1977	"Bhanga"	"BR7"	"Long"	7.15333333333333	7.15333333333333	0.387689885757495	0.15030344751866	6.65320733828047	0.0519757043405091
"2012-2013-Comilla"	"Long-BR7"	"2012-2013"	2012	1977	"Comilla"	"BR7"	"Long"	4.5	4.5	0.104300643999111	0.0108786243386293	91.9233874497411	-0.01358198891963
"2012-2013-Gazipur"	"Long-BR7"	"2012-2013"	2012	1977	"Gazipur"	"BR7"	"Long"	4.32	4.32	0.357822214143497	0.128036736934554	7.81025839881523	-0.278725430470855
"2012-2013-Habiganj"	"Long-BR7"	"2012-2013"	2012	1977	"Habiganj"	"BR7"	"Long"	4.66666666666667	4.66666666666667	0.083175883002435	0.00691822751323476	144.545694411896	-0.0141837250204553
"2012-2013-Kustia"	"Long-BR7"	"2012-2013"	2012	1977	"Kustia"	"BR7"	"Long"	5.59666666666667	5.59666666666667	0.0761059578507512	0.00579211682038031	172.648451509364	-0.00013791956633824
"2012-2013-Rajshahi"	"Long-BR7"	"2012-2013"	2012	1977	"Rajshahi"	"BR7"	"Long"	5.79333333333333	5.79333333333333	0.330920184701595	0.109508168642937	9.13173886836334	0.171713363927934
"2012-2013-Rangpur"	"Long-BR7"	"2012-2013"	2012	1977	"Rangpur"	"BR7"	"Long"	7.16666666666667	7.16666666666667	0.175155492749514	0.0306794466403251	32.5951120215317	0.181338478894208
"2012-2013-Satkhira"	"Long-BR7"	"2012-2013"	2012	1977	"Satkhira"	"BR7"	"Long"	6.86666666666667	6.86666666666667	0.133432110973701	0.0178041282388981	56.1667488900254	0.0359287760131313
"2012-2013-Sonagazi"	"Long-BR7"	"2012-2013"	2012	1977	"Sonagazi"	"BR7"	"Long"	4.15666666666667	4.15666666666667	0.698452426948109	0.487835792709703	2.04987008937057	0.303787437550348
"2013-2014-Barisal"	"Long-BR7"	"2013-2014"	2013	1977	"Barisal"	"BR7"	"Long"	4.48	4.48	0.0917261811463272	0.00841369230768884	118.853882864976	0.00623521614635969
"2013-2014-Bhanga"	"Long-BR7"	"2013-2014"	2013	1977	"Bhanga"	"BR7"	"Long"	4.8	4.8	0.0735660642685235	0.00541196581196053	184.775742261709	-0.029176864113249
"2013-2014-Comilla"	"Long-BR7"	"2013-2014"	2013	1977	"Comilla"	"BR7"	"Long"	3.95	3.95	0.0732732854386909	0.00536897435897987	186.255313052008	-0.0162917915727636
"2013-2014-Gazipur"	"Long-BR7"	"2013-2014"	2013	1977	"Gazipur"	"BR7"	"Long"	6.63333333333333	6.63333333333333	0.24528249891402	0.0601635042735061	16.6213722434444	0.154115213644982
"2013-2014-Habiganj"	"Long-BR7"	"2013-2014"	2013	1977	"Habiganj"	"BR7"	"Long"	4.84	4.84	0.103272107585416	0.0106651282051338	93.7635235850836	-0.022180681798079
"2013-2014-Kustia"	"Long-BR7"	"2013-2014"	2013	1977	"Kustia"	"BR7"	"Long"	5.95333333333333	5.95333333333334	0.462568515026205	0.213969631093548	4.67356042485673	0.264844823216502
"2013-2014-Rajshahi"	"Long-BR7"	"2013-2014"	2013	1977	"Rajshahi"	"BR7"	"Long"	2.70666666666667	2.70666666666667	0.219782409879192	0.0483043076923052	20.702087407399	-0.0844585484411202
"2013-2014-Rangpur"	"Long-BR7"	"2013-2014"	2013	1977	"Rangpur"	"BR7"	"Long"	6.46666666666667	6.46666666666666	0.24339830534071	0.0592427350427296	16.8797068413323	0.0933507910570928
"2013-2014-Satkhira"	"Long-BR7"	"2013-2014"	2013	1977	"Satkhira"	"BR7"	"Long"	5.18333333333333	5.18333333333333	0.140844643757716	0.0198372136752379	50.4103054174522	-0.0257285325098051
"2013-2014-Sonagazi"	"Long-BR7"	"2013-2014"	2013	1977	"Sonagazi"	"BR7"	"Long"	4.34333333333333	4.34333333333333	0.107964966096709	0.0116564339042635	85.7895311905157	-0.0155506741816236
"2014-2015-Barisal"	"Long-BR7"	"2014-2015"	2014	1977	"Barisal"	"BR7"	"Long"	5.03333333333333	5.03333333333333	0.0927519710939973	0.00860292814182172	116.239492358266	0.0142682414744408
"2014-2015-Bhanga"	"Long-BR7"	"2014-2015"	2014	1977	"Bhanga"	"BR7"	"Long"	7.27	7.27	0.182357022268894	0.0332540835707777	30.0714947645936	0.0359232994715173
"2014-2015-Comilla"	"Long-BR7"	"2014-2015"	2014	1977	"Comilla"	"BR7"	"Long"	5.9	5.9	0.0864836624358532	0.00747942386831861	133.700137551477	0.0219743531540795
"2014-2015-Gazipur"	"Long-BR7"	"2014-2015"	2014	1977	"Gazipur"	"BR7"	"Long"	6.7	6.7	0.254951206268758	0.0650001175778947	15.3845875555782	0.114037471791971
"2014-2015-Habiganj"	"Long-BR7"	"2014-2015"	2014	1977	"Habiganj"	"BR7"	"Long"	5.20333333333333	5.20333333333333	0.105501560638909	0.0111305792972454	89.842583507534	-0.00767350651226373
"2014-2015-Kustia"	"Long-BR7"	"2014-2015"	2014	1977	"Kustia"	"BR7"	"Long"	6.30666666666667	6.30666666666667	0.339059620016796	0.114961425925934	8.69856990678129	0.129856164027158
"2014-2015-Rajshahi"	"Long-BR7"	"2014-2015"	2014	1977	"Rajshahi"	"BR7"	"Long"	4.48666666666667	4.48666666666667	0.308255745993918	0.0950216049382666	10.5239224347945	-0.215360721029248
"2014-2015-Rangpur"	"Long-BR7"	"2014-2015"	2014	1977	"Rangpur"	"BR7"	"Long"	3.13333333333333	3.13333333333333	0.194373450613147	0.0377810383032614	26.468303808201	0.00237665984331681
"2014-2015-Satkhira"	"Long-BR7"	"2014-2015"	2014	1977	"Satkhira"	"BR7"	"Long"	6.38	6.38	0.0921998222203474	0.00850080721746367	117.6358873244	0.0161171955090813
"2014-2015-Sonagazi"	"Long-BR7"	"2014-2015"	2014	1977	"Sonagazi"	"BR7"	"Long"	4.93666666666667	4.93666666666667	0.0951401392186235	0.00905164609053906	110.477143051938	0.0120761199460269
"2015-2016-Barisal"	"Long-BR7"	"2015-2016"	2015	1977	"Barisal"	"BR7"	"Long"	5.21333333333333	5.21333333333333	0.278782748369645	0.077719820788533	12.8667306467534	0.197965570046893
"2015-2016-Bhanga"	"Long-BR7"	"2015-2016"	2015	1977	"Bhanga"	"BR7"	"Long"	7.80666666666667	7.80666666666667	0.386547395397856	0.149418888888866	6.69259427262756	0.46552760849723
"2015-2016-Comilla"	"Long-BR7"	"2015-2016"	2015	1977	"Comilla"	"BR7"	"Long"	4.52	4.52	0.440329747732719	0.19389028673836	5.15755593960941	-0.237062251340793
"2015-2016-Gazipur"	"Long-BR7"	"2015-2016"	2015	1977	"Gazipur"	"BR7"	"Long"	5.36666666666667	5.36666666666667	0.372158369315858	0.138501851851839	7.2201200679233	-0.240456558484984
"2015-2016-Habiganj"	"Long-BR7"	"2015-2016"	2015	1977	"Habiganj"	"BR7"	"Long"	5.46666666666667	5.46666666666667	0.289156892504162	0.0836117084826633	11.9600474400944	-0.0899718873052624
"2015-2016-Kustia"	"Long-BR7"	"2015-2016"	2015	1977	"Kustia"	"BR7"	"Long"	6.43333333333333	6.43333333333334	0.277175655651862	0.0768263440860393	13.0163684332041	0.00974910554656372
"2015-2016-Rajshahi"	"Long-BR7"	"2015-2016"	2015	1977	"Rajshahi"	"BR7"	"Long"	6.19666666666667	6.19666666666667	0.442226027072499	0.195563859020327	5.11341924325629	0.215371731584684
"2015-2016-Rangpur"	"Long-BR7"	"2015-2016"	2015	1977	"Rangpur"	"BR7"	"Long"	4.03333333333333	4.03333333333333	0.382015687718545	0.145935985663073	6.85231949787034	-0.361051441794913
"2015-2016-Satkhira"	"Long-BR7"	"2015-2016"	2015	1977	"Satkhira"	"BR7"	"Long"	5.88333333333333	5.88333333333333	0.302023818757355	0.0912183870967758	10.9627020585123	0.108809132995645
"2015-2016-Sonagazi"	"Long-BR7"	"2015-2016"	2015	1977	"Sonagazi"	"BR7"	"Long"	3.66333333333333	3.66333333333333	0.455542634662466	0.207519091995221	4.81883372939502	-0.154842968556706
"2001-2002-Barisal"	"Long-BR8"	"2001-2002"	2001	1978	"Barisal"	"BR8"	"Long"	5.88666666666667	5.88666666666667	0.24716467715379	0.0610903776325371	16.3691900222826	-0.0406910108437719
"2001-2002-Bhanga"	"Long-BR8"	"2001-2002"	2001	1978	"Bhanga"	"BR8"	"Long"	5.2	5.2	0.285697556310732	0.0816230936819241	12.2514346723598	-0.198711136477766
"2001-2002-Comilla"	"Long-BR8"	"2001-2002"	2001	1978	"Comilla"	"BR8"	"Long"	3.55333333333333	3.55333333333333	0.161967074843428	0.0262333333333367	38.1194409148617	-0.0968662153173336
"2001-2002-Habiganj"	"Long-BR8"	"2001-2002"	2001	1978	"Habiganj"	"BR8"	"Long"	3.72	3.72	0.180123313687115	0.0324444081336268	30.8219523031939	-0.0813719341793719
"2001-2002-Rajshahi"	"Long-BR8"	"2001-2002"	2001	1978	"Rajshahi"	"BR8"	"Long"	5.36666666666667	5.36666666666667	0.362854014149783	0.131663035584611	7.59514616657434	0.0163037139767646
"2001-2002-Rangpur"	"Long-BR8"	"2001-2002"	2001	1978	"Rangpur"	"BR8"	"Long"	4.30333333333333	4.30333333333333	0.303329921693115	0.0920090413943512	10.8684971046921	-0.274037441024834
"2001-2002-Satkhira"	"Long-BR8"	"2001-2002"	2001	1978	"Satkhira"	"BR8"	"Long"	5.96666666666667	5.96666666666667	0.0580189161050427	0.00336619462600399	297.071355374095	0.0018269977739287
"2002-2003-Barisal"	"Long-BR8"	"2002-2003"	2002	1978	"Barisal"	"BR8"	"Long"	3.29666666666667	3.29666666666667	0.313910433640852	0.098539760348588	10.1481878630764	-0.157280489229088
"2002-2003-Bhanga"	"Long-BR8"	"2002-2003"	2002	1978	"Bhanga"	"BR8"	"Long"	6.23666666666667	6.23666666666667	0.30608919532951	0.0936905954974667	10.6734298644418	-0.00898133409693891
"2002-2003-Comilla"	"Long-BR8"	"2002-2003"	2002	1978	"Comilla"	"BR8"	"Long"	3.85666666666667	3.85666666666667	0.215096624181339	0.0462665577342084	21.6138837417901	-0.0947711715037021
"2002-2003-Gazipur"	"Long-BR8"	"2002-2003"	2002	1978	"Gazipur"	"BR8"	"Long"	2.63666666666667	2.63666666666667	0.322315233364283	0.103887109658672	9.6258333039158	-0.223102646550831
"2002-2003-Habiganj"	"Long-BR8"	"2002-2003"	2002	1978	"Habiganj"	"BR8"	"Long"	4.19	4.19	0.258666557172678	0.0669083877995662	14.9458092309091	-0.106784492478744
"2002-2003-Rajshahi"	"Long-BR8"	"2002-2003"	2002	1978	"Rajshahi"	"BR8"	"Long"	3.8	3.8	0.460137052931002	0.211726107480028	4.72308309968024	-0.152722029777737
"2002-2003-Rangpur"	"Long-BR8"	"2002-2003"	2002	1978	"Rangpur"	"BR8"	"Long"	3.39	3.39	0.215484372722109	0.0464335148874406	21.5361684857176	-0.0218291839893041
"2002-2003-Satkhira"	"Long-BR8"	"2002-2003"	2002	1978	"Satkhira"	"BR8"	"Long"	4.84	4.84	0.11216121424592	0.0125801379811192	79.4903840880635	-0.000809549656119124
"2003-2004-Barisal"	"Long-BR8"	"2003-2004"	2003	1978	"Barisal"	"BR8"	"Long"	3.77666666666667	3.77666666666667	0.432998446095344	0.187487654320983	5.33368452243783	-0.0688811350088407
"2003-2004-Bhanga"	"Long-BR8"	"2003-2004"	2003	1978	"Bhanga"	"BR8"	"Long"	5.18	5.18	0.438643805153522	0.192408387799561	5.19727861886009	-0.117131195959952
"2003-2004-Comilla"	"Long-BR8"	"2003-2004"	2003	1978	"Comilla"	"BR8"	"Long"	4.56666666666667	4.56666666666667	0.216915392680404	0.047052287581694	21.2529517988634	0.00255990215339708
"2003-2004-Gazipur"	"Long-BR8"	"2003-2004"	2003	1978	"Gazipur"	"BR8"	"Long"	1.18	1.18	0.270899547796538	0.0733865649963686	13.626472366563	-0.178832826700629
"2003-2004-Habiganj"	"Long-BR8"	"2003-2004"	2003	1978	"Habiganj"	"BR8"	"Long"	5.47333333333333	5.47333333333333	0.258788375674349	0.0669714233841679	14.93174177087	0.0657013623399543
"2003-2004-Rajshahi"	"Long-BR8"	"2003-2004"	2003	1978	"Rajshahi"	"BR8"	"Long"	1.65333333333333	1.65333333333333	0.371865061305709	0.138283623819899	7.2315142775142	-0.280899835887204
"2003-2004-Rangpur"	"Long-BR8"	"2003-2004"	2003	1978	"Rangpur"	"BR8"	"Long"	4.07666666666667	4.07666666666667	0.233734404759005	0.0546317719680466	18.3043669274518	-0.0348167827558798
"2003-2004-Satkhira"	"Long-BR8"	"2003-2004"	2003	1978	"Satkhira"	"BR8"	"Long"	6.40666666666667	6.40666666666667	0.116453431025753	0.0135614015976699	73.7386908571322	0.0187446828990092
"2004-2005-Barisal"	"Long-BR8"	"2004-2005"	2004	1978	"Barisal"	"BR8"	"Long"	5.99	5.99	0.283980613962915	0.080644989106754	12.400026475002	0.092585619630789
"2004-2005-Bhanga"	"Long-BR8"	"2004-2005"	2004	1978	"Bhanga"	"BR8"	"Long"	8.23666666666667	8.23666666666667	0.161453658833138	0.0260672839506074	38.3622628999174	0.0663720876298637
"2004-2005-Comilla"	"Long-BR8"	"2004-2005"	2004	1978	"Comilla"	"BR8"	"Long"	6.05	6.05	0.248496495652324	0.0617505083514855	16.1941986664786	0.0227203829874307
"2004-2005-Gazipur"	"Long-BR8"	"2004-2005"	2004	1978	"Gazipur"	"BR8"	"Long"	4.04	4.04	0.227098540895112	0.0515737472766889	19.3897099358532	0.0281930145645797
"2004-2005-Habiganj"	"Long-BR8"	"2004-2005"	2004	1978	"Habiganj"	"BR8"	"Long"	5.40666666666667	5.40666666666667	0.20023669726353	0.0400947349310067	24.9409305665883	0.024336266011808
"2004-2005-Kustia"	"Long-BR8"	"2004-2005"	2004	1978	"Kustia"	"BR8"	"Long"	5.20666666666667	5.20666666666667	0.0878815470024954	0.00772316630355181	129.480573212584	-0.00859012961482186
"2004-2005-Rajshahi"	"Long-BR8"	"2004-2005"	2004	1978	"Rajshahi"	"BR8"	"Long"	4.7	4.7	0.271056929655026	0.0734718591140098	13.6106532767635	-0.0517245176960444
"2004-2005-Rangpur"	"Long-BR8"	"2004-2005"	2004	1978	"Rangpur"	"BR8"	"Long"	5.20666666666667	5.20666666666667	0.183542859077602	0.0336879811183805	29.6841771694769	0.0267116950560817
"2004-2005-Satkhira"	"Long-BR8"	"2004-2005"	2004	1978	"Satkhira"	"BR8"	"Long"	5.64	5.64	0.0492134945565758	0.00242196804647011	412.88736300937	-0.000693397769252257
"2005-2006-Barisal"	"Long-BR8"	"2005-2006"	2005	1978	"Barisal"	"BR8"	"Long"	4.32	4.32	0.302191463255966	0.0913196804647816	10.9505420399019	-0.209845214041555
"2005-2006-Bhanga"	"Long-BR8"	"2005-2006"	2005	1978	"Bhanga"	"BR8"	"Long"	6.87666666666667	6.87666666666667	0.327794671105593	0.107449346405224	9.30671086847468	0.0855920777379122
"2005-2006-Comilla"	"Long-BR8"	"2005-2006"	2005	1978	"Comilla"	"BR8"	"Long"	5.29333333333333	5.29333333333333	0.122112398668185	0.0149114379084978	67.0626136886583	-0.00772548859302091
"2005-2006-Gazipur"	"Long-BR8"	"2005-2006"	2005	1978	"Gazipur"	"BR8"	"Long"	4.4	4.4	0.219142631865539	0.0480234931009552	20.8231416631397	-0.0547140833489435
"2005-2006-Habiganj"	"Long-BR8"	"2005-2006"	2005	1978	"Habiganj"	"BR8"	"Long"	4.46	4.46	0.318481498330009	0.101430464778527	9.85897089383837	-0.326083500299604
"2005-2006-Kustia"	"Long-BR8"	"2005-2006"	2005	1978	"Kustia"	"BR8"	"Long"	6.99666666666667	6.99666666666667	0.151309342296115	0.0228945170660828	43.6785802082479	0.0238807690492946
"2005-2006-Rajshahi"	"Long-BR8"	"2005-2006"	2005	1978	"Rajshahi"	"BR8"	"Long"	6.43	6.43	0.242186766608177	0.0586544299201237	17.0490106435577	0.0796759690829933
"2005-2006-Rangpur"	"Long-BR8"	"2005-2006"	2005	1978	"Rangpur"	"BR8"	"Long"	6.25	6.25	0.327893798011106	0.107514342774148	9.30108461994386	0.362139034158233
"2005-2006-Satkhira"	"Long-BR8"	"2005-2006"	2005	1978	"Satkhira"	"BR8"	"Long"	6.02333333333333	6.02333333333333	0.159965160513332	0.0255888525780561	39.079517026002	0.000928066977299302
