Y	t.k	r.i	L	Env	G2	Group	mean.yield	G
2007	2007	2007	Habiganj	2007-2008-Habiganj	BRRI dhan47	Stress	NA	BRRIdhan47
2007	2007	2007	Rangpur	2007-2008-Rangpur	BRRI dhan47	Stress	2.616666667	BRRIdhan47
2007	2007	2007	Satkhira	2007-2008-Satkhira	BRRI dhan47	Stress	NA	BRRIdhan47
2007	2007	2007	Kustia	2007-2008-Kustia	BRRI dhan47	Stress	NA	BRRIdhan47
2007	2007	2007	Rajshahi	2007-2008-Rajshahi	BRRI dhan47	Stress	NA	BRRIdhan47
2008	2008	2007	Barisal	2008-2009-Barisal	BRRI dhan47	Stress	NA	BRRIdhan47
2008	2008	2007	Bhanga	2008-2009-Bhanga	BRRI dhan47	Stress	NA	BRRIdhan47
2008	2008	2007	Comilla	2008-2009-Comilla	BRRI dhan47	Stress	NA	BRRIdhan47
2008	2008	2007	Gazipur	2008-2009-Gazipur	BRRI dhan47	Stress	4.563333333	BRRIdhan47
2008	2008	2007	Habiganj	2008-2009-Habiganj	BRRI dhan47	Stress	7.566666667	BRRIdhan47
2008	2008	2007	Rajshahi	2008-2009-Rajshahi	BRRI dhan47	Stress	3.156666667	BRRIdhan47
2008	2008	2007	Rangpur	2008-2009-Rangpur	BRRI dhan47	Stress	3.2	BRRIdhan47
2008	2008	2007	Kustia	2008-2009-Kustia	BRRI dhan47	Stress	7.4	BRRIdhan47
2008	2008	2007	Satkhira	2008-2009-Satkhira	BRRI dhan47	Stress	NA	BRRIdhan47
2009	2009	2007	Barisal	2009-2010-Barisal	BRRI dhan47	Stress	5.483333333	BRRIdhan47
2009	2009	2007	Bhanga	2009-2010-Bhanga	BRRI dhan47	Stress	NA	BRRIdhan47
2009	2009	2007	Comilla	2009-2010-Comilla	BRRI dhan47	Stress	NA	BRRIdhan47
2009	2009	2007	Gazipur	2009-2010-Gazipur	BRRI dhan47	Stress	4.423333333	BRRIdhan47
2009	2009	2007	Habiganj	2009-2010-Habiganj	BRRI dhan47	Stress	NA	BRRIdhan47
2009	2009	2007	Rajshahi	2009-2010-Rajshahi	BRRI dhan47	Stress	NA	BRRIdhan47
2009	2009	2007	Rangpur	2009-2010-Rangpur	BRRI dhan47	Stress	2.816666667	BRRIdhan47
2009	2009	2007	Satkhira	2009-2010-Satkhira	BRRI dhan47	Stress	NA	BRRIdhan47
2009	2009	2007	Kustia	2009-2010-Kustia	BRRI dhan47	Stress	5.723333333	BRRIdhan47
2010	2010	2007	Barisal	2010-2011-Barisal	BRRI dhan47	Stress	4.96	BRRIdhan47
2010	2010	2007	Bhanga	2010-2011-Bhanga	BRRI dhan47	Stress	7.273333333	BRRIdhan47
2010	2010	2007	Comilla	2010-2011-Comilla	BRRI dhan47	Stress	6.016666667	BRRIdhan47
2010	2010	2007	Gazipur	2010-2011-Gazipur	BRRI dhan47	Stress	3.176666667	BRRIdhan47
2010	2010	2007	Habiganj	2010-2011-Habiganj	BRRI dhan47	Stress	5.666666667	BRRIdhan47
2010	2010	2007	Rangpur	2010-2011-Rangpur	BRRI dhan47	Stress	2.35	BRRIdhan47
2010	2010	2007	Satkhira	2010-2011-Satkhira	BRRI dhan47	Stress	7.166666667	BRRIdhan47
2010	2010	2007	Sonagazi	2010-2011-Sonagazi	BRRI dhan47	Stress	6.1	BRRIdhan47
2010	2010	2007	Kustia	2010-2011-Kustia	BRRI dhan47	Stress	4.046666667	BRRIdhan47
2010	2010	2007	Rajshahi	2010-2011-Rajshahi	BRRI dhan47	Stress	NA	BRRIdhan47
2011	2011	2007	Barisal	2011-2012-Barisal	BRRI dhan47	Stress	4.96	BRRIdhan47
2011	2011	2007	Bhanga	2011-2012-Bhanga	BRRI dhan47	Stress	7.273333333	BRRIdhan47
2011	2011	2007	Comilla	2011-2012-Comilla	BRRI dhan47	Stress	5.503333333	BRRIdhan47
2011	2011	2007	Gazipur	2011-2012-Gazipur	BRRI dhan47	Stress	5.046666667	BRRIdhan47
2011	2011	2007	Habiganj	2011-2012-Habiganj	BRRI dhan47	Stress	5.666666667	BRRIdhan47
2011	2011	2007	Rangpur	2011-2012-Rangpur	BRRI dhan47	Stress	2.35	BRRIdhan47
2011	2011	2007	Satkhira	2011-2012-Satkhira	BRRI dhan47	Stress	6.85	BRRIdhan47
2011	2011	2007	Sonagazi	2011-2012-Sonagazi	BRRI dhan47	Stress	6.1	BRRIdhan47
2011	2011	2007	Kustia	2011-2012-Kustia	BRRI dhan47	Stress	4.046666667	BRRIdhan47
2011	2011	2007	Rajshahi	2011-2012-Rajshahi	BRRI dhan47	Stress	6.123333333	BRRIdhan47
2012	2012	2007	Barisal	2012-2013-Barisal	BRRI dhan47	Stress	5.303333333	BRRIdhan47
2012	2012	2007	Bhanga	2012-2013-Bhanga	BRRI dhan47	Stress	6.97	BRRIdhan47
2012	2012	2007	Comilla	2012-2013-Comilla	BRRI dhan47	Stress	5.433333333	BRRIdhan47
2012	2012	2007	Gazipur	2012-2013-Gazipur	BRRI dhan47	Stress	6.603333333	BRRIdhan47
2012	2012	2007	Habiganj	2012-2013-Habiganj	BRRI dhan47	Stress	5.8	BRRIdhan47
2012	2012	2007	Rangpur	2012-2013-Rangpur	BRRI dhan47	Stress	4.8	BRRIdhan47
2012	2012	2007	Satkhira	2012-2013-Satkhira	BRRI dhan47	Stress	7.633333333	BRRIdhan47
2012	2012	2007	Sonagazi	2012-2013-Sonagazi	BRRI dhan47	Stress	4.453333333	BRRIdhan47
2012	2012	2007	Kustia	2012-2013-Kustia	BRRI dhan47	Stress	6.323333333	BRRIdhan47
2012	2012	2007	Rajshahi	2012-2013-Rajshahi	BRRI dhan47	Stress	4.63	BRRIdhan47
2013	2013	2007	Barisal	2013-2014-Barisal	BRRI dhan47	Stress	5.41	BRRIdhan47
2013	2013	2007	Bhanga	2013-2014-Bhanga	BRRI dhan47	Stress	6.833333333	BRRIdhan47
2013	2013	2007	Comilla	2013-2014-Comilla	BRRI dhan47	Stress	5.356666667	BRRIdhan47
2013	2013	2007	Gazipur	2013-2014-Gazipur	BRRI dhan47	Stress	5.6	BRRIdhan47
2013	2013	2007	Habiganj	2013-2014-Habiganj	BRRI dhan47	Stress	5.926666667	BRRIdhan47
2013	2013	2007	Rangpur	2013-2014-Rangpur	BRRI dhan47	Stress	6.333333333	BRRIdhan47
2013	2013	2007	Satkhira	2013-2014-Satkhira	BRRI dhan47	Stress	6.06	BRRIdhan47
2013	2013	2007	Sonagazi	2013-2014-Sonagazi	BRRI dhan47	Stress	2.873333333	BRRIdhan47
2013	2013	2007	Kustia	2013-2014-Kustia	BRRI dhan47	Stress	4.17	BRRIdhan47
2013	2013	2007	Rajshahi	2013-2014-Rajshahi	BRRI dhan47	Stress	5.253333333	BRRIdhan47
2014	2014	2007	Barisal	2014-2015-Barisal	BRRI dhan47	Stress	5.47	BRRIdhan47
2014	2014	2007	Bhanga	2014-2015-Bhanga	BRRI dhan47	Stress	7.323333333	BRRIdhan47
2014	2014	2007	Comilla	2014-2015-Comilla	BRRI dhan47	Stress	6.813333333	BRRIdhan47
2014	2014	2007	Gazipur	2014-2015-Gazipur	BRRI dhan47	Stress	6.366666667	BRRIdhan47
2014	2014	2007	Habiganj	2014-2015-Habiganj	BRRI dhan47	Stress	5.6	BRRIdhan47
2014	2014	2007	Rangpur	2014-2015-Rangpur	BRRI dhan47	Stress	2.236666667	BRRIdhan47
2014	2014	2007	Satkhira	2014-2015-Satkhira	BRRI dhan47	Stress	6.653333333	BRRIdhan47
2014	2014	2007	Sonagazi	2014-2015-Sonagazi	BRRI dhan47	Stress	5.496666667	BRRIdhan47
2014	2014	2007	Kustia	2014-2015-Kustia	BRRI dhan47	Stress	5.143333333	BRRIdhan47
2014	2014	2007	Rajshahi	2014-2015-Rajshahi	BRRI dhan47	Stress	5.873333333	BRRIdhan47
2015	2015	2007	Barisal	2015-2016-Barisal	BRRI dhan47	Stress	5.566666667	BRRIdhan47
2015	2015	2007	Bhanga	2015-2016-Bhanga	BRRI dhan47	Stress	6.613333333	BRRIdhan47
2015	2015	2007	Comilla	2015-2016-Comilla	BRRI dhan47	Stress	6.666666667	BRRIdhan47
2015	2015	2007	Gazipur	2015-2016-Gazipur	BRRI dhan47	Stress	5.913333333	BRRIdhan47
2015	2015	2007	Habiganj	2015-2016-Habiganj	BRRI dhan47	Stress	6.7	BRRIdhan47
2015	2015	2007	Rangpur	2015-2016-Rangpur	BRRI dhan47	Stress	5.226666667	BRRIdhan47
2015	2015	2007	Satkhira	2015-2016-Satkhira	BRRI dhan47	Stress	6.92	BRRIdhan47
2015	2015	2007	Sonagazi	2015-2016-Sonagazi	BRRI dhan47	Stress	5.056666667	BRRIdhan47
2015	2015	2007	Kustia	2015-2016-Kustia	BRRI dhan47	Stress	6.246666667	BRRIdhan47
2015	2015	2007	Rajshahi	2015-2016-Rajshahi	BRRI dhan47	Stress	6.06	BRRIdhan47
2001	2001	2008	Barisal	2001-2002-Barisal	BRRI dhan50	Long	NA	BRRIdhan50
2001	2001	2008	Bhanga	2001-2002-Bhanga	BRRI dhan50	Long	NA	BRRIdhan50
2001	2001	2008	Comilla	2001-2002-Comilla	BRRI dhan50	Long	NA	BRRIdhan50
2001	2001	2008	Habiganj	2001-2002-Habiganj	BRRI dhan50	Long	NA	BRRIdhan50
2001	2001	2008	Rajshahi	2001-2002-Rajshahi	BRRI dhan50	Long	NA	BRRIdhan50
2001	2001	2008	Rangpur	2001-2002-Rangpur	BRRI dhan50	Long	NA	BRRIdhan50
2001	2001	2008	Satkhira	2001-2002-Satkhira	BRRI dhan50	Long	NA	BRRIdhan50
2002	2002	2008	Barisal	2002-2003-Barisal	BRRI dhan50	Long	NA	BRRIdhan50
2002	2002	2008	Bhanga	2002-2003-Bhanga	BRRI dhan50	Long	NA	BRRIdhan50
2002	2002	2008	Comilla	2002-2003-Comilla	BRRI dhan50	Long	NA	BRRIdhan50
2002	2002	2008	Gazipur	2002-2003-Gazipur	BRRI dhan50	Long	NA	BRRIdhan50
2002	2002	2008	Habiganj	2002-2003-Habiganj	BRRI dhan50	Long	NA	BRRIdhan50
2002	2002	2008	Rajshahi	2002-2003-Rajshahi	BRRI dhan50	Long	NA	BRRIdhan50
2002	2002	2008	Rangpur	2002-2003-Rangpur	BRRI dhan50	Long	NA	BRRIdhan50
2002	2002	2008	Satkhira	2002-2003-Satkhira	BRRI dhan50	Long	NA	BRRIdhan50
2003	2003	2008	Barisal	2003-2004-Barisal	BRRI dhan50	Long	NA	BRRIdhan50
2003	2003	2008	Bhanga	2003-2004-Bhanga	BRRI dhan50	Long	NA	BRRIdhan50
2003	2003	2008	Comilla	2003-2004-Comilla	BRRI dhan50	Long	NA	BRRIdhan50
2003	2003	2008	Gazipur	2003-2004-Gazipur	BRRI dhan50	Long	NA	BRRIdhan50
2003	2003	2008	Habiganj	2003-2004-Habiganj	BRRI dhan50	Long	NA	BRRIdhan50
2003	2003	2008	Rajshahi	2003-2004-Rajshahi	BRRI dhan50	Long	NA	BRRIdhan50
2003	2003	2008	Rangpur	2003-2004-Rangpur	BRRI dhan50	Long	NA	BRRIdhan50
2003	2003	2008	Satkhira	2003-2004-Satkhira	BRRI dhan50	Long	NA	BRRIdhan50
2004	2004	2008	Barisal	2004-2005-Barisal	BRRI dhan50	Long	NA	BRRIdhan50
2004	2004	2008	Bhanga	2004-2005-Bhanga	BRRI dhan50	Long	NA	BRRIdhan50
2004	2004	2008	Comilla	2004-2005-Comilla	BRRI dhan50	Long	NA	BRRIdhan50
2004	2004	2008	Gazipur	2004-2005-Gazipur	BRRI dhan50	Long	NA	BRRIdhan50
2004	2004	2008	Habiganj	2004-2005-Habiganj	BRRI dhan50	Long	NA	BRRIdhan50
2004	2004	2008	Rajshahi	2004-2005-Rajshahi	BRRI dhan50	Long	NA	BRRIdhan50
2004	2004	2008	Rangpur	2004-2005-Rangpur	BRRI dhan50	Long	NA	BRRIdhan50
2004	2004	2008	Satkhira	2004-2005-Satkhira	BRRI dhan50	Long	NA	BRRIdhan50
2004	2004	2008	Kustia	2004-2005-Kustia	BRRI dhan50	Long	NA	BRRIdhan50
2005	2005	2008	Barisal	2005-2006-Barisal	BRRI dhan50	Long	NA	BRRIdhan50
2005	2005	2008	Bhanga	2005-2006-Bhanga	BRRI dhan50	Long	NA	BRRIdhan50
2005	2005	2008	Comilla	2005-2006-Comilla	BRRI dhan50	Long	NA	BRRIdhan50
2005	2005	2008	Gazipur	2005-2006-Gazipur	BRRI dhan50	Long	NA	BRRIdhan50
2005	2005	2008	Habiganj	2005-2006-Habiganj	BRRI dhan50	Long	NA	BRRIdhan50
2005	2005	2008	Rajshahi	2005-2006-Rajshahi	BRRI dhan50	Long	NA	BRRIdhan50
2005	2005	2008	Rangpur	2005-2006-Rangpur	BRRI dhan50	Long	NA	BRRIdhan50
2005	2005	2008	Satkhira	2005-2006-Satkhira	BRRI dhan50	Long	NA	BRRIdhan50
2005	2005	2008	Kustia	2005-2006-Kustia	BRRI dhan50	Long	NA	BRRIdhan50
2006	2006	2008	Barisal	2006-2007-Barisal	BRRI dhan50	Long	NA	BRRIdhan50
2006	2006	2008	Bhanga	2006-2007-Bhanga	BRRI dhan50	Long	NA	BRRIdhan50
2006	2006	2008	Comilla	2006-2007-Comilla	BRRI dhan50	Long	NA	BRRIdhan50
2006	2006	2008	Gazipur	2006-2007-Gazipur	BRRI dhan50	Long	NA	BRRIdhan50
2006	2006	2008	Habiganj	2006-2007-Habiganj	BRRI dhan50	Long	NA	BRRIdhan50
2006	2006	2008	Rajshahi	2006-2007-Rajshahi	BRRI dhan50	Long	NA	BRRIdhan50
2006	2006	2008	Kustia	2006-2007-Kustia	BRRI dhan50	Long	NA	BRRIdhan50
2006	2006	2008	Rangpur	2006-2007-Rangpur	BRRI dhan50	Long	NA	BRRIdhan50
2006	2006	2008	Satkhira	2006-2007-Satkhira	BRRI dhan50	Long	NA	BRRIdhan50
2007	2007	2008	Barisal	2007-2008-Barisal	BRRI dhan50	Long	NA	BRRIdhan50
2007	2007	2008	Bhanga	2007-2008-Bhanga	BRRI dhan50	Long	NA	BRRIdhan50
2007	2007	2008	Comilla	2007-2008-Comilla	BRRI dhan50	Long	NA	BRRIdhan50
2007	2007	2008	Gazipur	2007-2008-Gazipur	BRRI dhan50	Long	NA	BRRIdhan50
2007	2007	2008	Habiganj	2007-2008-Habiganj	BRRI dhan50	Long	NA	BRRIdhan50
2007	2007	2008	Rangpur	2007-2008-Rangpur	BRRI dhan50	Long	NA	BRRIdhan50
2007	2007	2008	Satkhira	2007-2008-Satkhira	BRRI dhan50	Long	NA	BRRIdhan50
2007	2007	2008	Kustia	2007-2008-Kustia	BRRI dhan50	Long	NA	BRRIdhan50
2007	2007	2008	Rajshahi	2007-2008-Rajshahi	BRRI dhan50	Long	NA	BRRIdhan50
2008	2008	2008	Barisal	2008-2009-Barisal	BRRI dhan50	Long	NA	BRRIdhan50
2008	2008	2008	Bhanga	2008-2009-Bhanga	BRRI dhan50	Long	NA	BRRIdhan50
2008	2008	2008	Comilla	2008-2009-Comilla	BRRI dhan50	Long	NA	BRRIdhan50
2008	2008	2008	Gazipur	2008-2009-Gazipur	BRRI dhan50	Long	NA	BRRIdhan50
2008	2008	2008	Habiganj	2008-2009-Habiganj	BRRI dhan50	Long	NA	BRRIdhan50
2008	2008	2008	Rajshahi	2008-2009-Rajshahi	BRRI dhan50	Long	NA	BRRIdhan50
2008	2008	2008	Rangpur	2008-2009-Rangpur	BRRI dhan50	Long	2.7	BRRIdhan50
2008	2008	2008	Kustia	2008-2009-Kustia	BRRI dhan50	Long	NA	BRRIdhan50
2008	2008	2008	Satkhira	2008-2009-Satkhira	BRRI dhan50	Long	NA	BRRIdhan50
2009	2009	2008	Barisal	2009-2010-Barisal	BRRI dhan50	Long	4.65	BRRIdhan50
2009	2009	2008	Bhanga	2009-2010-Bhanga	BRRI dhan50	Long	NA	BRRIdhan50
2009	2009	2008	Comilla	2009-2010-Comilla	BRRI dhan50	Long	NA	BRRIdhan50
2009	2009	2008	Gazipur	2009-2010-Gazipur	BRRI dhan50	Long	4.18	BRRIdhan50
2009	2009	2008	Habiganj	2009-2010-Habiganj	BRRI dhan50	Long	NA	BRRIdhan50
2009	2009	2008	Rajshahi	2009-2010-Rajshahi	BRRI dhan50	Long	NA	BRRIdhan50
2009	2009	2008	Rangpur	2009-2010-Rangpur	BRRI dhan50	Long	4.133333333	BRRIdhan50
2009	2009	2008	Satkhira	2009-2010-Satkhira	BRRI dhan50	Long	NA	BRRIdhan50
2009	2009	2008	Kustia	2009-2010-Kustia	BRRI dhan50	Long	NA	BRRIdhan50
2010	2010	2008	Barisal	2010-2011-Barisal	BRRI dhan50	Long	4.706666667	BRRIdhan50
2010	2010	2008	Bhanga	2010-2011-Bhanga	BRRI dhan50	Long	5.156666667	BRRIdhan50
2010	2010	2008	Comilla	2010-2011-Comilla	BRRI dhan50	Long	5.966666667	BRRIdhan50
2010	2010	2008	Gazipur	2010-2011-Gazipur	BRRI dhan50	Long	3.17	BRRIdhan50
2010	2010	2008	Habiganj	2010-2011-Habiganj	BRRI dhan50	Long	4.433333333	BRRIdhan50
2010	2010	2008	Rangpur	2010-2011-Rangpur	BRRI dhan50	Long	2.15	BRRIdhan50
2010	2010	2008	Satkhira	2010-2011-Satkhira	BRRI dhan50	Long	6.333333333	BRRIdhan50
2010	2010	2008	Sonagazi	2010-2011-Sonagazi	BRRI dhan50	Long	6.2	BRRIdhan50
2010	2010	2008	Kustia	2010-2011-Kustia	BRRI dhan50	Long	4.763333333	BRRIdhan50
2010	2010	2008	Rajshahi	2010-2011-Rajshahi	BRRI dhan50	Long	NA	BRRIdhan50
2011	2011	2008	Barisal	2011-2012-Barisal	BRRI dhan50	Long	4.706666667	BRRIdhan50
2011	2011	2008	Bhanga	2011-2012-Bhanga	BRRI dhan50	Long	5.156666667	BRRIdhan50
2011	2011	2008	Comilla	2011-2012-Comilla	BRRI dhan50	Long	5.503333333	BRRIdhan50
2011	2011	2008	Gazipur	2011-2012-Gazipur	BRRI dhan50	Long	5.133333333	BRRIdhan50
2011	2011	2008	Habiganj	2011-2012-Habiganj	BRRI dhan50	Long	4.433333333	BRRIdhan50
2011	2011	2008	Rangpur	2011-2012-Rangpur	BRRI dhan50	Long	2.15	BRRIdhan50
2011	2011	2008	Satkhira	2011-2012-Satkhira	BRRI dhan50	Long	6.516666667	BRRIdhan50
2011	2011	2008	Sonagazi	2011-2012-Sonagazi	BRRI dhan50	Long	6.2	BRRIdhan50
2011	2011	2008	Kustia	2011-2012-Kustia	BRRI dhan50	Long	4.763333333	BRRIdhan50
2011	2011	2008	Rajshahi	2011-2012-Rajshahi	BRRI dhan50	Long	4.996666667	BRRIdhan50
2012	2012	2008	Barisal	2012-2013-Barisal	BRRI dhan50	Long	4.68	BRRIdhan50
2012	2012	2008	Bhanga	2012-2013-Bhanga	BRRI dhan50	Long	6.113333333	BRRIdhan50
2012	2012	2008	Comilla	2012-2013-Comilla	BRRI dhan50	Long	5.393333333	BRRIdhan50
2012	2012	2008	Gazipur	2012-2013-Gazipur	BRRI dhan50	Long	6.476666667	BRRIdhan50
2012	2012	2008	Habiganj	2012-2013-Habiganj	BRRI dhan50	Long	5.296666667	BRRIdhan50
2012	2012	2008	Rangpur	2012-2013-Rangpur	BRRI dhan50	Long	5.713333333	BRRIdhan50
2012	2012	2008	Satkhira	2012-2013-Satkhira	BRRI dhan50	Long	6.833333333	BRRIdhan50
2012	2012	2008	Sonagazi	2012-2013-Sonagazi	BRRI dhan50	Long	4.51	BRRIdhan50
2012	2012	2008	Kustia	2012-2013-Kustia	BRRI dhan50	Long	6.413333333	BRRIdhan50
2012	2012	2008	Rajshahi	2012-2013-Rajshahi	BRRI dhan50	Long	4.17	BRRIdhan50
2013	2013	2008	Barisal	2013-2014-Barisal	BRRI dhan50	Long	4.473333333	BRRIdhan50
2013	2013	2008	Bhanga	2013-2014-Bhanga	BRRI dhan50	Long	6.833333333	BRRIdhan50
2013	2013	2008	Comilla	2013-2014-Comilla	BRRI dhan50	Long	5.28	BRRIdhan50
2013	2013	2008	Gazipur	2013-2014-Gazipur	BRRI dhan50	Long	6.133333333	BRRIdhan50
2013	2013	2008	Habiganj	2013-2014-Habiganj	BRRI dhan50	Long	6.153333333	BRRIdhan50
2013	2013	2008	Rangpur	2013-2014-Rangpur	BRRI dhan50	Long	4.8	BRRIdhan50
2013	2013	2008	Satkhira	2013-2014-Satkhira	BRRI dhan50	Long	6.2	BRRIdhan50
2013	2013	2008	Sonagazi	2013-2014-Sonagazi	BRRI dhan50	Long	5.213333333	BRRIdhan50
2013	2013	2008	Kustia	2013-2014-Kustia	BRRI dhan50	Long	6.36	BRRIdhan50
2013	2013	2008	Rajshahi	2013-2014-Rajshahi	BRRI dhan50	Long	2.616666667	BRRIdhan50
2014	2014	2008	Barisal	2014-2015-Barisal	BRRI dhan50	Long	4.556666667	BRRIdhan50
2014	2014	2008	Bhanga	2014-2015-Bhanga	BRRI dhan50	Long	6.196666667	BRRIdhan50
2014	2014	2008	Comilla	2014-2015-Comilla	BRRI dhan50	Long	6.123333333	BRRIdhan50
2014	2014	2008	Gazipur	2014-2015-Gazipur	BRRI dhan50	Long	6.333333333	BRRIdhan50
2014	2014	2008	Habiganj	2014-2015-Habiganj	BRRI dhan50	Long	5.4	BRRIdhan50
2014	2014	2008	Rangpur	2014-2015-Rangpur	BRRI dhan50	Long	2.933333333	BRRIdhan50
2014	2014	2008	Satkhira	2014-2015-Satkhira	BRRI dhan50	Long	5.513333333	BRRIdhan50
2014	2014	2008	Sonagazi	2014-2015-Sonagazi	BRRI dhan50	Long	5.24	BRRIdhan50
2014	2014	2008	Kustia	2014-2015-Kustia	BRRI dhan50	Long	6.296666667	BRRIdhan50
2014	2014	2008	Rajshahi	2014-2015-Rajshahi	BRRI dhan50	Long	5.096666667	BRRIdhan50
2015	2015	2008	Barisal	2015-2016-Barisal	BRRI dhan50	Long	4.663333333	BRRIdhan50
2015	2015	2008	Bhanga	2015-2016-Bhanga	BRRI dhan50	Long	5.466666667	BRRIdhan50
2015	2015	2008	Comilla	2015-2016-Comilla	BRRI dhan50	Long	5.496666667	BRRIdhan50
2015	2015	2008	Gazipur	2015-2016-Gazipur	BRRI dhan50	Long	6.66	BRRIdhan50
2015	2015	2008	Habiganj	2015-2016-Habiganj	BRRI dhan50	Long	6.6	BRRIdhan50
2015	2015	2008	Rangpur	2015-2016-Rangpur	BRRI dhan50	Long	5.113333333	BRRIdhan50
2015	2015	2008	Satkhira	2015-2016-Satkhira	BRRI dhan50	Long	6.07	BRRIdhan50
2015	2015	2008	Sonagazi	2015-2016-Sonagazi	BRRI dhan50	Long	4.596666667	BRRIdhan50
2015	2015	2008	Kustia	2015-2016-Kustia	BRRI dhan50	Long	6.396666667	BRRIdhan50
2015	2015	2008	Rajshahi	2015-2016-Rajshahi	BRRI dhan50	Long	5.816666667	BRRIdhan50
2001	2001	2011	Barisal	2001-2002-Barisal	BRRI dhan55	Stress	NA	BRRIdhan55
2001	2001	2011	Bhanga	2001-2002-Bhanga	BRRI dhan55	Stress	NA	BRRIdhan55
2001	2001	2011	Comilla	2001-2002-Comilla	BRRI dhan55	Stress	NA	BRRIdhan55
2001	2001	2011	Habiganj	2001-2002-Habiganj	BRRI dhan55	Stress	NA	BRRIdhan55
2001	2001	2011	Rajshahi	2001-2002-Rajshahi	BRRI dhan55	Stress	NA	BRRIdhan55
2001	2001	2011	Rangpur	2001-2002-Rangpur	BRRI dhan55	Stress	NA	BRRIdhan55
2001	2001	2011	Satkhira	2001-2002-Satkhira	BRRI dhan55	Stress	NA	BRRIdhan55
2002	2002	2011	Barisal	2002-2003-Barisal	BRRI dhan55	Stress	NA	BRRIdhan55
2002	2002	2011	Bhanga	2002-2003-Bhanga	BRRI dhan55	Stress	NA	BRRIdhan55
2002	2002	2011	Comilla	2002-2003-Comilla	BRRI dhan55	Stress	NA	BRRIdhan55
2002	2002	2011	Gazipur	2002-2003-Gazipur	BRRI dhan55	Stress	NA	BRRIdhan55
2002	2002	2011	Habiganj	2002-2003-Habiganj	BRRI dhan55	Stress	NA	BRRIdhan55
2002	2002	2011	Rajshahi	2002-2003-Rajshahi	BRRI dhan55	Stress	NA	BRRIdhan55
2002	2002	2011	Rangpur	2002-2003-Rangpur	BRRI dhan55	Stress	NA	BRRIdhan55
2002	2002	2011	Satkhira	2002-2003-Satkhira	BRRI dhan55	Stress	NA	BRRIdhan55
2003	2003	2011	Barisal	2003-2004-Barisal	BRRI dhan55	Stress	NA	BRRIdhan55
2003	2003	2011	Bhanga	2003-2004-Bhanga	BRRI dhan55	Stress	NA	BRRIdhan55
2003	2003	2011	Comilla	2003-2004-Comilla	BRRI dhan55	Stress	NA	BRRIdhan55
2003	2003	2011	Gazipur	2003-2004-Gazipur	BRRI dhan55	Stress	NA	BRRIdhan55
2003	2003	2011	Habiganj	2003-2004-Habiganj	BRRI dhan55	Stress	NA	BRRIdhan55
2003	2003	2011	Rajshahi	2003-2004-Rajshahi	BRRI dhan55	Stress	NA	BRRIdhan55
2003	2003	2011	Rangpur	2003-2004-Rangpur	BRRI dhan55	Stress	NA	BRRIdhan55
2003	2003	2011	Satkhira	2003-2004-Satkhira	BRRI dhan55	Stress	NA	BRRIdhan55
2004	2004	2011	Barisal	2004-2005-Barisal	BRRI dhan55	Stress	NA	BRRIdhan55
2004	2004	2011	Bhanga	2004-2005-Bhanga	BRRI dhan55	Stress	NA	BRRIdhan55
2004	2004	2011	Comilla	2004-2005-Comilla	BRRI dhan55	Stress	NA	BRRIdhan55
2004	2004	2011	Gazipur	2004-2005-Gazipur	BRRI dhan55	Stress	NA	BRRIdhan55
2004	2004	2011	Habiganj	2004-2005-Habiganj	BRRI dhan55	Stress	NA	BRRIdhan55
2004	2004	2011	Rajshahi	2004-2005-Rajshahi	BRRI dhan55	Stress	NA	BRRIdhan55
2004	2004	2011	Rangpur	2004-2005-Rangpur	BRRI dhan55	Stress	NA	BRRIdhan55
2004	2004	2011	Satkhira	2004-2005-Satkhira	BRRI dhan55	Stress	NA	BRRIdhan55
2004	2004	2011	Kustia	2004-2005-Kustia	BRRI dhan55	Stress	NA	BRRIdhan55
2005	2005	2011	Barisal	2005-2006-Barisal	BRRI dhan55	Stress	NA	BRRIdhan55
2005	2005	2011	Bhanga	2005-2006-Bhanga	BRRI dhan55	Stress	NA	BRRIdhan55
2005	2005	2011	Comilla	2005-2006-Comilla	BRRI dhan55	Stress	NA	BRRIdhan55
2005	2005	2011	Gazipur	2005-2006-Gazipur	BRRI dhan55	Stress	NA	BRRIdhan55
2005	2005	2011	Habiganj	2005-2006-Habiganj	BRRI dhan55	Stress	NA	BRRIdhan55
2005	2005	2011	Rajshahi	2005-2006-Rajshahi	BRRI dhan55	Stress	NA	BRRIdhan55
2005	2005	2011	Rangpur	2005-2006-Rangpur	BRRI dhan55	Stress	NA	BRRIdhan55
2005	2005	2011	Satkhira	2005-2006-Satkhira	BRRI dhan55	Stress	NA	BRRIdhan55
2005	2005	2011	Kustia	2005-2006-Kustia	BRRI dhan55	Stress	NA	BRRIdhan55
2006	2006	2011	Barisal	2006-2007-Barisal	BRRI dhan55	Stress	NA	BRRIdhan55
2006	2006	2011	Bhanga	2006-2007-Bhanga	BRRI dhan55	Stress	NA	BRRIdhan55
2006	2006	2011	Comilla	2006-2007-Comilla	BRRI dhan55	Stress	NA	BRRIdhan55
2006	2006	2011	Gazipur	2006-2007-Gazipur	BRRI dhan55	Stress	NA	BRRIdhan55
2006	2006	2011	Habiganj	2006-2007-Habiganj	BRRI dhan55	Stress	NA	BRRIdhan55
