"Y"	"t.k"	"r.i"	"L"	"Env"	"G"	"Rep"	"Group"	"Yield"
"2002"	2002	1998	"Rajshahi"	"2002-2003-Rajshahi"	"BRRI dhan35"	"1"	"Long"	3.3
"2002"	2002	1998	"Rangpur"	"2002-2003-Rangpur"	"BRRI dhan35"	"1"	"Long"	3.91
"2002"	2002	1998	"Satkhira"	"2002-2003-Satkhira"	"BRRI dhan35"	"1"	"Long"	4.55
"2003"	2003	1998	"Barisal"	"2003-2004-Barisal"	"BRRI dhan35"	"1"	"Long"	3.64
"2003"	2003	1998	"Bhanga"	"2003-2004-Bhanga"	"BRRI dhan35"	"1"	"Long"	5.4
"2003"	2003	1998	"Comilla"	"2003-2004-Comilla"	"BRRI dhan35"	"1"	"Long"	5.06
"2003"	2003	1998	"Gazipur"	"2003-2004-Gazipur"	"BRRI dhan35"	"1"	"Long"	3.15
"2003"	2003	1998	"Habiganj"	"2003-2004-Habiganj"	"BRRI dhan35"	"1"	"Long"	5.55
"2003"	2003	1998	"Rajshahi"	"2003-2004-Rajshahi"	"BRRI dhan35"	"1"	"Long"	2.16
"2003"	2003	1998	"Rangpur"	"2003-2004-Rangpur"	"BRRI dhan35"	"1"	"Long"	4.82
"2003"	2003	1998	"Satkhira"	"2003-2004-Satkhira"	"BRRI dhan35"	"1"	"Long"	5.3
"2004"	2004	1998	"Barisal"	"2004-2005-Barisal"	"BRRI dhan35"	"1"	"Long"	6.96
"2004"	2004	1998	"Bhanga"	"2004-2005-Bhanga"	"BRRI dhan35"	"1"	"Long"	6.79
"2004"	2004	1998	"Comilla"	"2004-2005-Comilla"	"BRRI dhan35"	"1"	"Long"	5.91
"2004"	2004	1998	"Gazipur"	"2004-2005-Gazipur"	"BRRI dhan35"	"1"	"Long"	4
"2004"	2004	1998	"Habiganj"	"2004-2005-Habiganj"	"BRRI dhan35"	"1"	"Long"	5.63
"2004"	2004	1998	"Rajshahi"	"2004-2005-Rajshahi"	"BRRI dhan35"	"1"	"Long"	3.47
"2004"	2004	1998	"Rangpur"	"2004-2005-Rangpur"	"BRRI dhan35"	"1"	"Long"	5.63
"2004"	2004	1998	"Satkhira"	"2004-2005-Satkhira"	"BRRI dhan35"	"1"	"Long"	5.32
"2004"	2004	1998	"Kustia"	"2004-2005-Kustia"	"BRRI dhan35"	"1"	"Long"	5.5
"2005"	2005	1998	"Barisal"	"2005-2006-Barisal"	"BRRI dhan35"	"1"	"Long"	7.45
"2005"	2005	1998	"Bhanga"	"2005-2006-Bhanga"	"BRRI dhan35"	"1"	"Long"	7.08
"2005"	2005	1998	"Comilla"	"2005-2006-Comilla"	"BRRI dhan35"	"1"	"Long"	5.67
"2005"	2005	1998	"Gazipur"	"2005-2006-Gazipur"	"BRRI dhan35"	"1"	"Long"	5.21
"2005"	2005	1998	"Habiganj"	"2005-2006-Habiganj"	"BRRI dhan35"	"1"	"Long"	8.7
"2005"	2005	1998	"Rajshahi"	"2005-2006-Rajshahi"	"BRRI dhan35"	"1"	"Long"	5.4
"2005"	2005	1998	"Rangpur"	"2005-2006-Rangpur"	"BRRI dhan35"	"1"	"Long"	3.12
"2005"	2005	1998	"Satkhira"	"2005-2006-Satkhira"	"BRRI dhan35"	"1"	"Long"	5.97
"2005"	2005	1998	"Kustia"	"2005-2006-Kustia"	"BRRI dhan35"	"1"	"Long"	6.6
"2006"	2006	1998	"Barisal"	"2006-2007-Barisal"	"BRRI dhan35"	"1"	"Long"	4.76
"2006"	2006	1998	"Bhanga"	"2006-2007-Bhanga"	"BRRI dhan35"	"1"	"Long"	6.34
"2006"	2006	1998	"Comilla"	"2006-2007-Comilla"	"BRRI dhan35"	"1"	"Long"	5.89
"2006"	2006	1998	"Gazipur"	"2006-2007-Gazipur"	"BRRI dhan35"	"1"	"Long"	4.72
"2006"	2006	1998	"Habiganj"	"2006-2007-Habiganj"	"BRRI dhan35"	"1"	"Long"	6.08
"2006"	2006	1998	"Rajshahi"	"2006-2007-Rajshahi"	"BRRI dhan35"	"1"	"Long"	3.7
"2006"	2006	1998	"Kustia"	"2006-2007-Kustia"	"BRRI dhan35"	"1"	"Long"	7.69
"2006"	2006	1998	"Rangpur"	"2006-2007-Rangpur"	"BRRI dhan35"	"1"	"Long"	5.67
"2006"	2006	1998	"Satkhira"	"2006-2007-Satkhira"	"BRRI dhan35"	"1"	"Long"	7.02
"2007"	2007	1998	"Barisal"	"2007-2008-Barisal"	"BRRI dhan35"	"1"	"Long"	6.1
"2007"	2007	1998	"Bhanga"	"2007-2008-Bhanga"	"BRRI dhan35"	"1"	"Long"	5.84
"2007"	2007	1998	"Comilla"	"2007-2008-Comilla"	"BRRI dhan35"	"1"	"Long"	6.38
"2007"	2007	1998	"Gazipur"	"2007-2008-Gazipur"	"BRRI dhan35"	"1"	"Long"	4.6
"2007"	2007	1998	"Habiganj"	"2007-2008-Habiganj"	"BRRI dhan35"	"1"	"Long"	6.08
"2007"	2007	1998	"Rangpur"	"2007-2008-Rangpur"	"BRRI dhan35"	"1"	"Long"	2.5
"2007"	2007	1998	"Satkhira"	"2007-2008-Satkhira"	"BRRI dhan35"	"1"	"Long"	5.8
"2007"	2007	1998	"Kustia"	"2007-2008-Kustia"	"BRRI dhan35"	"1"	"Long"	5.92
"2007"	2007	1998	"Rajshahi"	"2007-2008-Rajshahi"	"BRRI dhan35"	"1"	"Long"	4.18
"2008"	2008	1998	"Barisal"	"2008-2009-Barisal"	"BRRI dhan35"	"1"	"Long"	4.95
"2008"	2008	1998	"Bhanga"	"2008-2009-Bhanga"	"BRRI dhan35"	"1"	"Long"	6.09
"2008"	2008	1998	"Comilla"	"2008-2009-Comilla"	"BRRI dhan35"	"1"	"Long"	6.38
"2008"	2008	1998	"Gazipur"	"2008-2009-Gazipur"	"BRRI dhan35"	"1"	"Long"	5.2
"2008"	2008	1998	"Habiganj"	"2008-2009-Habiganj"	"BRRI dhan35"	"1"	"Long"	7.1
"2008"	2008	1998	"Rajshahi"	"2008-2009-Rajshahi"	"BRRI dhan35"	"1"	"Long"	4.66
"2008"	2008	1998	"Rangpur"	"2008-2009-Rangpur"	"BRRI dhan35"	"1"	"Long"	1.7
"2008"	2008	1998	"Kustia"	"2008-2009-Kustia"	"BRRI dhan35"	"1"	"Long"	6.5
"2008"	2008	1998	"Satkhira"	"2008-2009-Satkhira"	"BRRI dhan35"	"1"	"Long"	6.41
"2009"	2009	1998	"Barisal"	"2009-2010-Barisal"	"BRRI dhan35"	"1"	"Long"	3.8
"2009"	2009	1998	"Bhanga"	"2009-2010-Bhanga"	"BRRI dhan35"	"1"	"Long"	6.07
"2009"	2009	1998	"Comilla"	"2009-2010-Comilla"	"BRRI dhan35"	"1"	"Long"	6.09
"2009"	2009	1998	"Gazipur"	"2009-2010-Gazipur"	"BRRI dhan35"	"1"	"Long"	3.55
"2009"	2009	1998	"Habiganj"	"2009-2010-Habiganj"	"BRRI dhan35"	"1"	"Long"	6.3
"2009"	2009	1998	"Rajshahi"	"2009-2010-Rajshahi"	"BRRI dhan35"	"1"	"Long"	4.42
"2009"	2009	1998	"Rangpur"	"2009-2010-Rangpur"	"BRRI dhan35"	"1"	"Long"	4
"2009"	2009	1998	"Satkhira"	"2009-2010-Satkhira"	"BRRI dhan35"	"1"	"Long"	5.71
"2009"	2009	1998	"Kustia"	"2009-2010-Kustia"	"BRRI dhan35"	"1"	"Long"	5.24
"2010"	2010	1998	"Barisal"	"2010-2011-Barisal"	"BRRI dhan35"	"1"	"Long"	4.49
"2010"	2010	1998	"Bhanga"	"2010-2011-Bhanga"	"BRRI dhan35"	"1"	"Long"	6.05
"2010"	2010	1998	"Comilla"	"2010-2011-Comilla"	"BRRI dhan35"	"1"	"Long"	5.14
"2010"	2010	1998	"Gazipur"	"2010-2011-Gazipur"	"BRRI dhan35"	"1"	"Long"	2.15
"2010"	2010	1998	"Habiganj"	"2010-2011-Habiganj"	"BRRI dhan35"	"1"	"Long"	5.5
"2010"	2010	1998	"Rangpur"	"2010-2011-Rangpur"	"BRRI dhan35"	"1"	"Long"	2.45
"2010"	2010	1998	"Satkhira"	"2010-2011-Satkhira"	"BRRI dhan35"	"1"	"Long"	5
"2010"	2010	1998	"Sonagazi"	"2010-2011-Sonagazi"	"BRRI dhan35"	"1"	"Long"	4.8
"2010"	2010	1998	"Kustia"	"2010-2011-Kustia"	"BRRI dhan35"	"1"	"Long"	3.97
"2010"	2010	1998	"Rajshahi"	"2010-2011-Rajshahi"	"BRRI dhan35"	"1"	"Long"	5.26
"2011"	2011	1998	"Barisal"	"2011-2012-Barisal"	"BRRI dhan35"	"1"	"Long"	4.49
"2011"	2011	1998	"Bhanga"	"2011-2012-Bhanga"	"BRRI dhan35"	"1"	"Long"	6.05
"2011"	2011	1998	"Comilla"	"2011-2012-Comilla"	"BRRI dhan35"	"1"	"Long"	4.32
"2011"	2011	1998	"Gazipur"	"2011-2012-Gazipur"	"BRRI dhan35"	"1"	"Long"	4.64
"2011"	2011	1998	"Habiganj"	"2011-2012-Habiganj"	"BRRI dhan35"	"1"	"Long"	5.5
"2011"	2011	1998	"Rangpur"	"2011-2012-Rangpur"	"BRRI dhan35"	"1"	"Long"	2.45
"2011"	2011	1998	"Satkhira"	"2011-2012-Satkhira"	"BRRI dhan35"	"1"	"Long"	5.99
"2011"	2011	1998	"Sonagazi"	"2011-2012-Sonagazi"	"BRRI dhan35"	"1"	"Long"	4.8
"2011"	2011	1998	"Kustia"	"2011-2012-Kustia"	"BRRI dhan35"	"1"	"Long"	3.97
"2011"	2011	1998	"Rajshahi"	"2011-2012-Rajshahi"	"BRRI dhan35"	"1"	"Long"	6.09
"2012"	2012	1998	"Barisal"	"2012-2013-Barisal"	"BRRI dhan35"	"1"	"Long"	4.4
"2012"	2012	1998	"Bhanga"	"2012-2013-Bhanga"	"BRRI dhan35"	"1"	"Long"	8.19
"2012"	2012	1998	"Comilla"	"2012-2013-Comilla"	"BRRI dhan35"	"1"	"Long"	4.56
"2012"	2012	1998	"Gazipur"	"2012-2013-Gazipur"	"BRRI dhan35"	"1"	"Long"	4.18
"2012"	2012	1998	"Habiganj"	"2012-2013-Habiganj"	"BRRI dhan35"	"1"	"Long"	5.28
"2012"	2012	1998	"Rangpur"	"2012-2013-Rangpur"	"BRRI dhan35"	"1"	"Long"	4.2
"2012"	2012	1998	"Satkhira"	"2012-2013-Satkhira"	"BRRI dhan35"	"1"	"Long"	6.5
"2012"	2012	1998	"Sonagazi"	"2012-2013-Sonagazi"	"BRRI dhan35"	"1"	"Long"	5.93
"2012"	2012	1998	"Kustia"	"2012-2013-Kustia"	"BRRI dhan35"	"1"	"Long"	5.95
"2012"	2012	1998	"Rajshahi"	"2012-2013-Rajshahi"	"BRRI dhan35"	"1"	"Long"	5.01
"2013"	2013	1998	"Barisal"	"2013-2014-Barisal"	"BRRI dhan35"	"1"	"Long"	4.12
"2013"	2013	1998	"Bhanga"	"2013-2014-Bhanga"	"BRRI dhan35"	"1"	"Long"	5.7
"2013"	2013	1998	"Comilla"	"2013-2014-Comilla"	"BRRI dhan35"	"1"	"Long"	4.35
"2013"	2013	1998	"Gazipur"	"2013-2014-Gazipur"	"BRRI dhan35"	"1"	"Long"	6.8
"2013"	2013	1998	"Habiganj"	"2013-2014-Habiganj"	"BRRI dhan35"	"1"	"Long"	5.05
"2013"	2013	1998	"Rangpur"	"2013-2014-Rangpur"	"BRRI dhan35"	"1"	"Long"	5
"2013"	2013	1998	"Satkhira"	"2013-2014-Satkhira"	"BRRI dhan35"	"1"	"Long"	5.47
"2013"	2013	1998	"Sonagazi"	"2013-2014-Sonagazi"	"BRRI dhan35"	"1"	"Long"	5.69
"2013"	2013	1998	"Kustia"	"2013-2014-Kustia"	"BRRI dhan35"	"1"	"Long"	6.17
"2013"	2013	1998	"Rajshahi"	"2013-2014-Rajshahi"	"BRRI dhan35"	"1"	"Long"	4.86
"2014"	2014	1998	"Barisal"	"2014-2015-Barisal"	"BRRI dhan35"	"1"	"Long"	5.19
"2014"	2014	1998	"Bhanga"	"2014-2015-Bhanga"	"BRRI dhan35"	"1"	"Long"	7.57
"2014"	2014	1998	"Comilla"	"2014-2015-Comilla"	"BRRI dhan35"	"1"	"Long"	5.57
"2014"	2014	1998	"Gazipur"	"2014-2015-Gazipur"	"BRRI dhan35"	"1"	"Long"	6.8
"2014"	2014	1998	"Habiganj"	"2014-2015-Habiganj"	"BRRI dhan35"	"1"	"Long"	6.15
"2014"	2014	1998	"Rangpur"	"2014-2015-Rangpur"	"BRRI dhan35"	"1"	"Long"	3.5
"2014"	2014	1998	"Satkhira"	"2014-2015-Satkhira"	"BRRI dhan35"	"1"	"Long"	6.14
"2014"	2014	1998	"Sonagazi"	"2014-2015-Sonagazi"	"BRRI dhan35"	"1"	"Long"	5.32
"2014"	2014	1998	"Kustia"	"2014-2015-Kustia"	"BRRI dhan35"	"1"	"Long"	6.39
"2014"	2014	1998	"Rajshahi"	"2014-2015-Rajshahi"	"BRRI dhan35"	"1"	"Long"	4.72
"2015"	2015	1998	"Barisal"	"2015-2016-Barisal"	"BRRI dhan35"	"1"	"Long"	6.07
"2015"	2015	1998	"Bhanga"	"2015-2016-Bhanga"	"BRRI dhan35"	"1"	"Long"	6.76
"2015"	2015	1998	"Comilla"	"2015-2016-Comilla"	"BRRI dhan35"	"1"	"Long"	4.61
"2015"	2015	1998	"Gazipur"	"2015-2016-Gazipur"	"BRRI dhan35"	"1"	"Long"	6.53
"2015"	2015	1998	"Habiganj"	"2015-2016-Habiganj"	"BRRI dhan35"	"1"	"Long"	6.1
"2015"	2015	1998	"Rangpur"	"2015-2016-Rangpur"	"BRRI dhan35"	"1"	"Long"	5.59
"2015"	2015	1998	"Satkhira"	"2015-2016-Satkhira"	"BRRI dhan35"	"1"	"Long"	4.94
"2015"	2015	1998	"Sonagazi"	"2015-2016-Sonagazi"	"BRRI dhan35"	"1"	"Long"	4.34
"2015"	2015	1998	"Kustia"	"2015-2016-Kustia"	"BRRI dhan35"	"1"	"Long"	7.13
"2015"	2015	1998	"Rajshahi"	"2015-2016-Rajshahi"	"BRRI dhan35"	"1"	"Long"	6.26
"2001"	2001	1998	"Barisal"	"2001-2002-Barisal"	"BRRI dhan35"	"2"	"Long"	7.5
"2001"	2001	1998	"Bhanga"	"2001-2002-Bhanga"	"BRRI dhan35"	"2"	"Long"	7.1
"2001"	2001	1998	"Comilla"	"2001-2002-Comilla"	"BRRI dhan35"	"2"	"Long"	6.22
"2001"	2001	1998	"Habiganj"	"2001-2002-Habiganj"	"BRRI dhan35"	"2"	"Long"	4.92
"2001"	2001	1998	"Rajshahi"	"2001-2002-Rajshahi"	"BRRI dhan35"	"2"	"Long"	6.3
"2001"	2001	1998	"Rangpur"	"2001-2002-Rangpur"	"BRRI dhan35"	"2"	"Long"	7.31
"2001"	2001	1998	"Satkhira"	"2001-2002-Satkhira"	"BRRI dhan35"	"2"	"Long"	5.37
"2002"	2002	1998	"Barisal"	"2002-2003-Barisal"	"BRRI dhan35"	"2"	"Long"	5.2
"2002"	2002	1998	"Bhanga"	"2002-2003-Bhanga"	"BRRI dhan35"	"2"	"Long"	7.25
"2002"	2002	1998	"Comilla"	"2002-2003-Comilla"	"BRRI dhan35"	"2"	"Long"	5.56
"2002"	2002	1998	"Gazipur"	"2002-2003-Gazipur"	"BRRI dhan35"	"2"	"Long"	4.45
"2002"	2002	1998	"Habiganj"	"2002-2003-Habiganj"	"BRRI dhan35"	"2"	"Long"	5.92
"2002"	2002	1998	"Rajshahi"	"2002-2003-Rajshahi"	"BRRI dhan35"	"2"	"Long"	3.2
"2002"	2002	1998	"Rangpur"	"2002-2003-Rangpur"	"BRRI dhan35"	"2"	"Long"	4.17
"2002"	2002	1998	"Satkhira"	"2002-2003-Satkhira"	"BRRI dhan35"	"2"	"Long"	4.35
"2003"	2003	1998	"Barisal"	"2003-2004-Barisal"	"BRRI dhan35"	"2"	"Long"	2.23
"2003"	2003	1998	"Bhanga"	"2003-2004-Bhanga"	"BRRI dhan35"	"2"	"Long"	6.86
"2003"	2003	1998	"Comilla"	"2003-2004-Comilla"	"BRRI dhan35"	"2"	"Long"	4.83
"2003"	2003	1998	"Gazipur"	"2003-2004-Gazipur"	"BRRI dhan35"	"2"	"Long"	3.47
"2003"	2003	1998	"Habiganj"	"2003-2004-Habiganj"	"BRRI dhan35"	"2"	"Long"	5.08
"2003"	2003	1998	"Rajshahi"	"2003-2004-Rajshahi"	"BRRI dhan35"	"2"	"Long"	1.41
"2003"	2003	1998	"Rangpur"	"2003-2004-Rangpur"	"BRRI dhan35"	"2"	"Long"	4.72
"2003"	2003	1998	"Satkhira"	"2003-2004-Satkhira"	"BRRI dhan35"	"2"	"Long"	5.1
"2004"	2004	1998	"Barisal"	"2004-2005-Barisal"	"BRRI dhan35"	"2"	"Long"	5.51
"2004"	2004	1998	"Bhanga"	"2004-2005-Bhanga"	"BRRI dhan35"	"2"	"Long"	6
"2004"	2004	1998	"Comilla"	"2004-2005-Comilla"	"BRRI dhan35"	"2"	"Long"	6.36
"2004"	2004	1998	"Gazipur"	"2004-2005-Gazipur"	"BRRI dhan35"	"2"	"Long"	3.72
"2004"	2004	1998	"Habiganj"	"2004-2005-Habiganj"	"BRRI dhan35"	"2"	"Long"	4.44
"2004"	2004	1998	"Rajshahi"	"2004-2005-Rajshahi"	"BRRI dhan35"	"2"	"Long"	4.81
"2004"	2004	1998	"Rangpur"	"2004-2005-Rangpur"	"BRRI dhan35"	"2"	"Long"	4.74
"2004"	2004	1998	"Satkhira"	"2004-2005-Satkhira"	"BRRI dhan35"	"2"	"Long"	5.4
"2004"	2004	1998	"Kustia"	"2004-2005-Kustia"	"BRRI dhan35"	"2"	"Long"	5.72
"2005"	2005	1998	"Barisal"	"2005-2006-Barisal"	"BRRI dhan35"	"2"	"Long"	6.61
"2005"	2005	1998	"Bhanga"	"2005-2006-Bhanga"	"BRRI dhan35"	"2"	"Long"	6.36
"2005"	2005	1998	"Comilla"	"2005-2006-Comilla"	"BRRI dhan35"	"2"	"Long"	5.67
"2005"	2005	1998	"Gazipur"	"2005-2006-Gazipur"	"BRRI dhan35"	"2"	"Long"	5.6
"2005"	2005	1998	"Habiganj"	"2005-2006-Habiganj"	"BRRI dhan35"	"2"	"Long"	7.3
"2005"	2005	1998	"Rajshahi"	"2005-2006-Rajshahi"	"BRRI dhan35"	"2"	"Long"	4.91
"2005"	2005	1998	"Rangpur"	"2005-2006-Rangpur"	"BRRI dhan35"	"2"	"Long"	3.57
"2005"	2005	1998	"Satkhira"	"2005-2006-Satkhira"	"BRRI dhan35"	"2"	"Long"	5.93
"2005"	2005	1998	"Kustia"	"2005-2006-Kustia"	"BRRI dhan35"	"2"	"Long"	6.51
"2006"	2006	1998	"Barisal"	"2006-2007-Barisal"	"BRRI dhan35"	"2"	"Long"	5.2
"2006"	2006	1998	"Bhanga"	"2006-2007-Bhanga"	"BRRI dhan35"	"2"	"Long"	6.82
"2006"	2006	1998	"Comilla"	"2006-2007-Comilla"	"BRRI dhan35"	"2"	"Long"	5.94
"2006"	2006	1998	"Gazipur"	"2006-2007-Gazipur"	"BRRI dhan35"	"2"	"Long"	4.82
"2006"	2006	1998	"Habiganj"	"2006-2007-Habiganj"	"BRRI dhan35"	"2"	"Long"	5.39
"2006"	2006	1998	"Rajshahi"	"2006-2007-Rajshahi"	"BRRI dhan35"	"2"	"Long"	4.9
"2006"	2006	1998	"Kustia"	"2006-2007-Kustia"	"BRRI dhan35"	"2"	"Long"	7.3
"2006"	2006	1998	"Rangpur"	"2006-2007-Rangpur"	"BRRI dhan35"	"2"	"Long"	5.48
"2006"	2006	1998	"Satkhira"	"2006-2007-Satkhira"	"BRRI dhan35"	"2"	"Long"	7.25
"2007"	2007	1998	"Barisal"	"2007-2008-Barisal"	"BRRI dhan35"	"2"	"Long"	5.9
"2007"	2007	1998	"Bhanga"	"2007-2008-Bhanga"	"BRRI dhan35"	"2"	"Long"	6.48
"2007"	2007	1998	"Comilla"	"2007-2008-Comilla"	"BRRI dhan35"	"2"	"Long"	6.61
"2007"	2007	1998	"Gazipur"	"2007-2008-Gazipur"	"BRRI dhan35"	"2"	"Long"	4.6
"2007"	2007	1998	"Habiganj"	"2007-2008-Habiganj"	"BRRI dhan35"	"2"	"Long"	5.39
"2007"	2007	1998	"Rangpur"	"2007-2008-Rangpur"	"BRRI dhan35"	"2"	"Long"	2
"2007"	2007	1998	"Satkhira"	"2007-2008-Satkhira"	"BRRI dhan35"	"2"	"Long"	6
"2007"	2007	1998	"Kustia"	"2007-2008-Kustia"	"BRRI dhan35"	"2"	"Long"	6.05
"2007"	2007	1998	"Rajshahi"	"2007-2008-Rajshahi"	"BRRI dhan35"	"2"	"Long"	3.93
"2008"	2008	1998	"Barisal"	"2008-2009-Barisal"	"BRRI dhan35"	"2"	"Long"	5.15
"2008"	2008	1998	"Bhanga"	"2008-2009-Bhanga"	"BRRI dhan35"	"2"	"Long"	6.65
"2008"	2008	1998	"Comilla"	"2008-2009-Comilla"	"BRRI dhan35"	"2"	"Long"	6.49
"2008"	2008	1998	"Gazipur"	"2008-2009-Gazipur"	"BRRI dhan35"	"2"	"Long"	4.7
"2008"	2008	1998	"Habiganj"	"2008-2009-Habiganj"	"BRRI dhan35"	"2"	"Long"	6.9
"2008"	2008	1998	"Rajshahi"	"2008-2009-Rajshahi"	"BRRI dhan35"	"2"	"Long"	2.96
"2008"	2008	1998	"Rangpur"	"2008-2009-Rangpur"	"BRRI dhan35"	"2"	"Long"	1.7
"2008"	2008	1998	"Kustia"	"2008-2009-Kustia"	"BRRI dhan35"	"2"	"Long"	6.5
"2008"	2008	1998	"Satkhira"	"2008-2009-Satkhira"	"BRRI dhan35"	"2"	"Long"	6.63
"2009"	2009	1998	"Barisal"	"2009-2010-Barisal"	"BRRI dhan35"	"2"	"Long"	4.4
"2009"	2009	1998	"Bhanga"	"2009-2010-Bhanga"	"BRRI dhan35"	"2"	"Long"	6.78
"2009"	2009	1998	"Comilla"	"2009-2010-Comilla"	"BRRI dhan35"	"2"	"Long"	6.1
"2009"	2009	1998	"Gazipur"	"2009-2010-Gazipur"	"BRRI dhan35"	"2"	"Long"	4.36
"2009"	2009	1998	"Habiganj"	"2009-2010-Habiganj"	"BRRI dhan35"	"2"	"Long"	6.35
"2009"	2009	1998	"Rajshahi"	"2009-2010-Rajshahi"	"BRRI dhan35"	"2"	"Long"	3.45
"2009"	2009	1998	"Rangpur"	"2009-2010-Rangpur"	"BRRI dhan35"	"2"	"Long"	4
"2009"	2009	1998	"Satkhira"	"2009-2010-Satkhira"	"BRRI dhan35"	"2"	"Long"	6.31
"2009"	2009	1998	"Kustia"	"2009-2010-Kustia"	"BRRI dhan35"	"2"	"Long"	5.26
"2010"	2010	1998	"Barisal"	"2010-2011-Barisal"	"BRRI dhan35"	"2"	"Long"	5.64
"2010"	2010	1998	"Bhanga"	"2010-2011-Bhanga"	"BRRI dhan35"	"2"	"Long"	6.91
"2010"	2010	1998	"Comilla"	"2010-2011-Comilla"	"BRRI dhan35"	"2"	"Long"	4.85
"2010"	2010	1998	"Gazipur"	"2010-2011-Gazipur"	"BRRI dhan35"	"2"	"Long"	2.85
"2010"	2010	1998	"Habiganj"	"2010-2011-Habiganj"	"BRRI dhan35"	"2"	"Long"	5.8
"2010"	2010	1998	"Rangpur"	"2010-2011-Rangpur"	"BRRI dhan35"	"2"	"Long"	2.45
"2010"	2010	1998	"Satkhira"	"2010-2011-Satkhira"	"BRRI dhan35"	"2"	"Long"	6
"2010"	2010	1998	"Sonagazi"	"2010-2011-Sonagazi"	"BRRI dhan35"	"2"	"Long"	4.9
"2010"	2010	1998	"Kustia"	"2010-2011-Kustia"	"BRRI dhan35"	"2"	"Long"	4.01
"2010"	2010	1998	"Rajshahi"	"2010-2011-Rajshahi"	"BRRI dhan35"	"2"	"Long"	4.98
"2011"	2011	1998	"Barisal"	"2011-2012-Barisal"	"BRRI dhan35"	"2"	"Long"	5.64
"2011"	2011	1998	"Bhanga"	"2011-2012-Bhanga"	"BRRI dhan35"	"2"	"Long"	6.91
"2011"	2011	1998	"Comilla"	"2011-2012-Comilla"	"BRRI dhan35"	"2"	"Long"	4.48
"2011"	2011	1998	"Gazipur"	"2011-2012-Gazipur"	"BRRI dhan35"	"2"	"Long"	5.27
"2011"	2011	1998	"Habiganj"	"2011-2012-Habiganj"	"BRRI dhan35"	"2"	"Long"	5.8
"2011"	2011	1998	"Rangpur"	"2011-2012-Rangpur"	"BRRI dhan35"	"2"	"Long"	2.45
"2011"	2011	1998	"Satkhira"	"2011-2012-Satkhira"	"BRRI dhan35"	"2"	"Long"	6.29
"2011"	2011	1998	"Sonagazi"	"2011-2012-Sonagazi"	"BRRI dhan35"	"2"	"Long"	4.9
"2011"	2011	1998	"Kustia"	"2011-2012-Kustia"	"BRRI dhan35"	"2"	"Long"	4.01
"2011"	2011	1998	"Rajshahi"	"2011-2012-Rajshahi"	"BRRI dhan35"	"2"	"Long"	6.51
"2012"	2012	1998	"Barisal"	"2012-2013-Barisal"	"BRRI dhan35"	"2"	"Long"	4.85
"2012"	2012	1998	"Bhanga"	"2012-2013-Bhanga"	"BRRI dhan35"	"2"	"Long"	6.91
"2012"	2012	1998	"Comilla"	"2012-2013-Comilla"	"BRRI dhan35"	"2"	"Long"	4.89
"2012"	2012	1998	"Gazipur"	"2012-2013-Gazipur"	"BRRI dhan35"	"2"	"Long"	5.63
"2012"	2012	1998	"Habiganj"	"2012-2013-Habiganj"	"BRRI dhan35"	"2"	"Long"	5.55
"2012"	2012	1998	"Rangpur"	"2012-2013-Rangpur"	"BRRI dhan35"	"2"	"Long"	4.35
"2012"	2012	1998	"Satkhira"	"2012-2013-Satkhira"	"BRRI dhan35"	"2"	"Long"	7
"2012"	2012	1998	"Sonagazi"	"2012-2013-Sonagazi"	"BRRI dhan35"	"2"	"Long"	4.06
"2012"	2012	1998	"Kustia"	"2012-2013-Kustia"	"BRRI dhan35"	"2"	"Long"	6.15
"2012"	2012	1998	"Rajshahi"	"2012-2013-Rajshahi"	"BRRI dhan35"	"2"	"Long"	4.98
"2013"	2013	1998	"Barisal"	"2013-2014-Barisal"	"BRRI dhan35"	"2"	"Long"	4.06
"2013"	2013	1998	"Bhanga"	"2013-2014-Bhanga"	"BRRI dhan35"	"2"	"Long"	5.9
"2013"	2013	1998	"Comilla"	"2013-2014-Comilla"	"BRRI dhan35"	"2"	"Long"	4.16
"2013"	2013	1998	"Gazipur"	"2013-2014-Gazipur"	"BRRI dhan35"	"2"	"Long"	6.6
"2013"	2013	1998	"Habiganj"	"2013-2014-Habiganj"	"BRRI dhan35"	"2"	"Long"	5.29
"2013"	2013	1998	"Rangpur"	"2013-2014-Rangpur"	"BRRI dhan35"	"2"	"Long"	5.1
"2013"	2013	1998	"Satkhira"	"2013-2014-Satkhira"	"BRRI dhan35"	"2"	"Long"	5.58
"2013"	2013	1998	"Sonagazi"	"2013-2014-Sonagazi"	"BRRI dhan35"	"2"	"Long"	5.93
"2013"	2013	1998	"Kustia"	"2013-2014-Kustia"	"BRRI dhan35"	"2"	"Long"	6.27
"2013"	2013	1998	"Rajshahi"	"2013-2014-Rajshahi"	"BRRI dhan35"	"2"	"Long"	5.02
"2014"	2014	1998	"Barisal"	"2014-2015-Barisal"	"BRRI dhan35"	"2"	"Long"	5.27
"2014"	2014	1998	"Bhanga"	"2014-2015-Bhanga"	"BRRI dhan35"	"2"	"Long"	7.92
"2014"	2014	1998	"Comilla"	"2014-2015-Comilla"	"BRRI dhan35"	"2"	"Long"	5.4
"2014"	2014	1998	"Gazipur"	"2014-2015-Gazipur"	"BRRI dhan35"	"2"	"Long"	6.5
